status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,5,19,15,6,0.0014192800001473062,-1.1210250356327105,0.6414374585678184,28.38190080547562,16.426586023095783,-67.01191087668116,38.945195159501125,153.25516532972904,89.18636173491485,-278.89514928251236,162.05722931058887,107.62414567259647,62.40492876406928,5_1,0_1,153.25516532972904,76.62758266486452,19,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
