normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,1111.2295318457518,1111.2295318457518,4.051007687172887,FAIL_NOT_SUBLEADING
Mmax,M_max,311.0,1111.2295318457518,3.5730853114011314,0.013025748190266518,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),17.635192088548397,1111.2295318457518,63.01204581532972,0.2297115714324117,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,1111.2295318457518,67.87528527817663,0.24744060029995088,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,1111.2295318457518,4.145907051211594,0.015113980373492942,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,1111.2295318457518,0.25323717177528393,0.0009231807652156557,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,1111.2295318457518,66.32162733860406,0.2417767117188118,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,1111.2295318457518,4.051007687172887,0.014768022997261166,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,1111.2295318457518,4.051007687172887,0.014768022997261166,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,1111.2295318457518,8.102015374345774,0.029536045994522333,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,5091.579107,1111.2295318457518,0.21824850571760976,0.0007956289398712247,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,288.71696329898623,1111.2295318457518,3.848854321368701,0.01403106918583717,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,83357.48489658815,1111.2295318457518,0.013330890839908663,4.8598007631810106e-05,PASS_SUBLEADING_CORRECTION
