t,phi_model_real,phi_model_imag,phi_model_abs
20.45,-9.524131997547846e-07,-9.118000402843896e-07,1.3185106053914628e-06
20.46,-9.042966338216146e-07,-9.641512019283402e-07,1.3218698658041066e-06
20.47,-8.542076759164099e-07,-1.0161844126017355e-06,1.3275170484815812e-06
20.48,-8.019991819171242e-07,-1.0679169311116837e-06,1.3355333240135692e-06
20.49,-7.475142575942332e-07,-1.1193639043441776e-06,1.346013787319914e-06
20.5,-6.905850436538263e-07,-1.1705383806375047e-06,1.359068726394596e-06
20.51,-6.310313751326308e-07,-1.2214513317340462e-06,1.3748250623976326e-06
20.52,-5.686592959848571e-07,-1.2721116880534765e-06,1.393427982276895e-06
20.53,-5.03259407122809e-07,-1.3225263934150758e-06,1.4150427880940878e-06
20.54,-4.346050231935271e-07,-1.3727004870791717e-06,1.4398569906113736e-06
20.55,-3.6245010992709793e-07,-1.4226372231531084e-06,1.4680826784915597e-06
20.56,-2.8652696993411574e-07,-1.4723382401382827e-06,1.4999591987361259e-06
20.57,-2.065436402798849e-07,-1.5218037968223263e-06,1.5357561887757169e-06
20.58,-1.2218095997667635e-07,-1.571033095005829e-06,1.5757770059828946e-06
20.59,-3.308925962679089e-08,-1.620024714930607e-06,1.6203626063596515e-06
20.6,6.111538123362649e-08,-1.6687771959900212e-06,1.6698959307931885e-06
20.61,1.6085537105476003e-07,-1.7172898037034107e-06,1.7248068646375637e-06
20.62,2.665964078105112e-07,-1.7655635344045907e-06,1.7855778444740793e-06
20.63,3.788529247711682e-07,-1.8136024221586488e-06,1.8527501947827144e-06
20.64,4.981942702404358e-07,-1.8614152286589315e-06,1.9269312868869463e-06
20.65,6.252517218424116e-07,-1.9090176170288827e-06,2.0088026229058777e-06
20.66,7.607264473275688e-07,-1.9564349354564324e-06,2.0991289584820746e-06
20.67,9.053985354455198e-07,-2.0037057674978146e-06,2.1987685896180383e-06
20.68,1.0601372316465037e-06,-2.0508864439986342e-06,2.308684940848464e-06
20.69,1.2259125234028446e-06,-2.098056758420287e-06,2.4299596039006435e-06
20.7,1.403808227562822e-06,-2.145327184699423e-06,2.5638069875057722e-06
20.71,1.595036735679988e-06,-2.1928479666789e-06,2.7115907495668398e-06
20.72,1.8009555702667626e-06,-2.2408205328997304e-06,2.874842191623727e-06
20.73,2.023085892164352e-06,-2.2895117927082066e-06,3.055280801501619e-06
20.74,2.263133072253342e-06,-2.3392719918430264e-06,3.254837131800621e-06
20.75,2.5230093936878995e-06,-2.390556950601582e-06,3.4756781978064245e-06
20.76,2.8048588759928196e-06,-2.443955677747271e-06,3.720235566335662e-06
20.77,3.111084099759678e-06,-2.500224550251633e-06,3.991236284343295e-06
20.78,3.444374747615814e-06,-2.5603294733162706e-06,4.2917367596283764e-06
20.79,3.8077373477268488e-06,-2.625497685371082e-06,4.625159651856658e-06
20.8,4.204525390812049e-06,-2.697281144193035e-06,4.995333755896847e-06
20.81,4.638468567067043e-06,-2.77763371345212e-06,5.406536755981115e-06
20.82,5.113699308118841e-06,-2.869004647610917e-06,5.863540592668234e-06
20.83,5.634774090270571e-06,-2.9744511214692813e-06,6.371659008640874e-06
20.84,6.2066860256970495e-06,-3.0977727304128673e-06,6.9367966173784155e-06
20.85,6.8348641047173215e-06,-3.24367094387001e-06,7.5654985640114876e-06
20.86,7.525153025618809e-06,-3.4179363521820465e-06,8.264999514007694e-06
20.87,8.283765839520678e-06,-3.6276661057853865e-06,9.043270307752269e-06
20.88,9.117199646169938e-06,-3.881513076256676e-06,9.909060154690393e-06
20.89,1.0032102333266357e-05,-4.189966811486622e-06,1.0871931709980873e-05
20.9,1.1035075935007665e-05,-4.5656641217555576e-06,1.1942285784726108e-05
20.91,1.2132399740798471e-05,-5.023723905114975e-06,1.3131371799829234e-05
20.92,1.3329654048661902e-05,-5.5820963731847436e-06,1.4451279423515792e-05
20.93,1.4631223782507058e-05,-6.261910959233884e-06,1.5914906164824648e-05
20.94,1.6039660569727038e-05,-7.08779971712466e-06,1.7535895073309738e-05
20.95,1.7554882953729088e-05,-8.088163896704774e-06,1.9328536176831567e-05
20.96,1.917319800038447e-05,-9.295340733240547e-06,2.1307624947632904e-05
20.97,2.08861345870302e-05,-1.074561571251488e-05,2.348827100977392e-05
20.98,2.267909014792026e-05,-1.2479013442270546e-05,2.588565058927171e-05
20.99,2.4529809557850703e-05,-1.4538789028577242e-05,2.8514696971244524e-05
21.0,2.640673791258123e-05,-1.6970533339169827e-05,3.138972457667683e-05
21.01,2.8267318489727442e-05,-1.9820802148517978e-05,3.452398430671613e-05
21.02,3.0056342651292463e-05,-2.313518385410664e-05,3.792915060392493e-05
21.03,3.170449826353874e-05,-2.6955736530914338e-05,4.1614744286932736e-05
21.04,3.312730429731341e-05,-3.1317755836889034e-05,4.558749960971534e-05
21.05,3.422465688200569e-05,-3.624588340046298e-05,4.985068908421404e-05
21.06,3.488123974320931e-05,-4.174963217921213e-05,5.440342519660641e-05
21.07,3.4968061732845176e-05,-4.781849001737358e-05,5.923996395081388e-05
21.08,3.43453673849214e-05,-5.441686126018075e-05,6.434904078706211e-05
21.09,3.286711486064436e-05,-6.147921097067581e-05,6.971327435173057e-05
21.1,3.0387123131038035e-05,-6.890587507426785e-05,7.530867726850257e-05
21.11,2.6766854683357536e-05,-7.656007695162644e-05,8.110431488200205e-05
21.12,2.1884625362011686e-05,-8.426672856827427e-05,8.706215234437303e-05
21.13,1.5645830679783643e-05,-9.181357412657519e-05,9.313712692345935e-05
21.14,7.993567755145894e-06,-9.895514166944006e-05,9.927747573480633e-05
21.15,-1.0811590357687233e-06,-0.00010541979529061986,0.00010542533919308402
21.16,-1.1530600854569104e-05,-0.00011091993044864233,0.00011151764760251644
21.17,-2.3243805251877007e-05,-0.00011516504329494616,0.00011748728305529076
21.18,-3.6043492779130645e-05,-0.00011787706155912064,0.0001232644921034925
21.19,-4.968705081003217e-05,-0.00011880699066458369,0.00012877850771372213
21.2,-6.387212717792709e-05,-0.00011775165237472282,0.00013395932318137048
21.21,-7.824690627481815e-05,-0.00011456912180984961,0.00013873954740397683
21.22,-9.24246898959023e-05,-0.00010919144039440198,0.0001430562615118889
21.23,-0.00010600193994348707,-0.00010163331816340522,0.00014685279238981665
21.24,-0.00011857853265915085,-9.199583669744885e-05,0.00015008031975332736
21.25,-0.00012977868359802437,-8.04645964382678e-05,0.00015269924032689037
21.26,-0.0001392708745586609,-6.730226951489363e-05,0.00015468022492286996
21.27,-0.00014678517121409943,-5.283605653862136e-05,0.0001560049209445166
21.28,-0.00015212655921568622,-3.744103343473412e-05,0.00015666627270559722
21.29,-0.00015518331618369919,-2.1520749480277293e-05,0.00015666845336557967
21.3,-0.00015592992480868337,-5.48665475806295e-06,0.00015602642350344325
21.31,-0.0001544245533822247,1.0262027108475513e-05,0.00015476515075324502
21.32,-0.0001508016181594874,2.5356501584169973e-05,0.0001529185410998544
21.33,-0.00014526033993808208,3.947348331524411e-05,0.00015052814435834256
21.34,-0.0001380504753833412,5.2346335555627524e-05,0.00014764170345694624
21.35,-0.00012945652391381756,6.377187376067969e-05,0.0001443116193062668
21.36,-0.00011978168720828486,7.361285009531336e-05,0.0001405934005905628
21.37,-0.00010933271276354769,8.179649102214063e-05,0.00013654416144153348
21.38,-9.840651989496457e-05,8.830972773132847e-05,0.0001322212205730208
21.39,-8.72792259330789e-05,9.319192386845431e-05,0.00012768084411446073
21.4,-7.619790070031713e-05,9.652596715678821e-05,0.0001229771621346368
21.41,-6.537511090842656e-05,9.842856381929072e-05,0.00011816127665956076
21.42,-5.4986095807233334e-05,9.904047797529957e-05,0.0001132805676614398
21.43,-4.516825381244806e-05,9.851731675609393e-05,0.00010837819362439234
21.44,-3.6022519974894375e-05,9.702129964721178e-05,0.0001034927752578687
21.45,-2.7616171443334137e-05,9.47142880530131e-05,9.865824489913027e-05
21.46,-1.9986602835343728e-05,9.175220376308868e-05,9.390384011466791e-05
21.47,-1.3145653407155519e-05,8.828084274761293e-05,8.925421782599309e-05
21.48,-7.084130432011496e-06,8.443299814975093e-05,8.472966470211951e-05
21.49,-1.776246760093872e-06,8.032674380944123e-05,8.03463802767763e-05
21.5,2.816234215151967e-06,7.606469438987655e-05,7.611681094068453e-05
21.51,6.740282838528187e-06,7.173404557550381e-05,7.205001531833157e-05
21.52,1.004839270279746e-05,6.740720246396218e-05,6.815204428281828e-05
21.53,1.2795902278309239e-05,6.31428208107565e-05,6.442632175637023e-05
21.54,1.5038838483894994e-05,5.898710940354457e-05,6.087401529988323e-05
21.55,1.6832246203624414e-05,5.497526861518485e-05,5.7494388174596276e-05
21.56,1.8228951697902365e-05,5.113296715769847e-05,5.428512697189469e-05
21.57,1.9278699728844705e-05,4.747778420847136e-05,5.1242640999280376e-05
21.58,2.0027602128968965e-05,4.402056619133276e-05,4.836233136276405e-05
21.59,2.051783773936371e-05,4.076666599360324e-05,4.563882910124738e-05
21.6,2.0787548622274478e-05,3.771704718533283e-05,4.306620282894754e-05
21.61,2.0870884000562603e-05,3.486924709274361e-05,4.063813715932054e-05
21.62,2.0798150571008498e-05,3.2218200766249154e-05,3.834808375641055e-05
21.63,2.0596035023920468e-05,2.975693346405734e-05,3.618938722734739e-05
21.64,2.0287871345673007e-05,2.747713275128491e-05,3.41553882714033e-05
21.65,1.9893931529681548e-05,2.5369613169452452e-05,3.2239506573074484e-05
21.66,1.9431723553933017e-05,2.3424687083926773e-05,3.043530590048934e-05
21.67,1.8916284873867114e-05,2.1632455123028842e-05,2.87365437740719e-05
21.68,1.8360463264034403e-05,1.998302886791785e-05,2.713720792576117e-05
21.69,1.7775179694118924e-05,1.846669735974575e-05,2.5631541594969633e-05
21.7,1.7169670136288828e-05,1.7074047725496074e-05,2.4214059517591965e-05
21.71,1.6551704869134087e-05,1.5796048905158348e-05,2.287955626949682e-05
21.72,1.592778506314002e-05,1.4624106171734144e-05,2.1623108433796907e-05
21.73,1.530331729073902e-05,1.355009292328603e-05,2.0440071876848136e-05
21.74,1.4682767176453777e-05,1.2566365123265896e-05,1.9326075244839078e-05
21.75,1.406979375504216e-05,1.1665762785466705e-05,1.82770106329291e-05
21.76,1.3467366291565116e-05,1.0841602046937907e-05,1.728902223306317e-05
21.77,1.2877865381274316e-05,1.0087660641762379e-05,1.635849363485481e-05
21.78,1.2303170123928283e-05,9.398158973140684e-06,1.5482034336053716e-05
21.79,1.1744733084816289e-05,8.767738469764316e-06,1.4656465914665904e-05
21.8,1.1203644633864437e-05,8.1914384934867e-06,1.387880822241215e-05
21.81,1.0680688111792621e-05,7.66467272726557e-06,1.3146265878852325e-05
21.82,1.0176387119882346e-05,7.1832057035763485e-06,1.2456215275660544e-05
21.83,9.69104607656414e-06,6.743129923708533e-06,1.1806192240773595e-05
21.84,9.224785035877374e-06,6.340843857664485e-06,1.1193880461458777e-05
21.85,8.777569624211146e-06,5.973030994286916e-06,1.0617100723200585e-05
21.86,8.34923682503638e-06,5.636640023966757e-06,1.007380098673423e-05
21.87,7.939517228187461e-06,5.328866175212145e-06,9.562047298042696e-06
21.88,7.548054260936045e-06,5.047133685733187e-06,9.080015504815916e-06
21.89,7.17442083257018e-06,4.789079363608947e-06,8.625983737160768e-06
21.9,6.81813375160574e-06,4.552537180534039e-06,8.198325599470307e-06
21.91,6.478666214136294e-06,4.335523833732744e-06,7.795504013664272e-06
21.92,6.155458611876902e-06,4.136225213203864e-06,7.4160656507930724e-06
21.93,5.847927867846136e-06,3.952983714466347e-06,7.058635887646254e-06
21.94,5.555475474974011e-06,3.7842863423357504e-06,6.721914226901932e-06
21.95,5.277494386872516e-06,3.628753557303001e-06,6.404670122895488e-06
21.96,5.013374889416211e-06,3.4851288220788643e-06,6.1057391598653984e-06
21.97,4.76250956544105e-06,3.3522688112998875e-06,5.824019535005996e-06
21.98,4.524297451952046e-06,3.2291342519562557e-06,5.558468804526734e-06
21.99,4.298147478814963e-06,3.1147813657646085e-06,5.308100856818553e-06
22.0,4.083481269443869e-06,3.0083538874339883e-06,5.071983082576094e-06
22.01,3.879735376890903e-06,2.909075634651284e-06,4.849233717075366e-06
22.02,3.686363022629412e-06,2.816243606792492e-06,4.639019334666438e-06
22.03,3.5028353999086016e-06,2.7292215900120175e-06,4.440552479843086e-06
22.04,3.328642598618596e-06,2.647434246548888e-06,4.253089422894637e-06
22.05,3.163294204021831e-06,2.5703616660522345e-06,4.075928031198408e-06
22.06,3.0063196173697115e-06,2.497534356517629e-06,3.908405749633461e-06
22.07,2.8572681422895595e-06,2.428528652129497e-06,3.7498976854251286e-06
22.08,2.7157088768939545e-06,2.36296251505642e-06,3.599814794069604e-06
22.09,2.581230447774044e-06,2.300491708014054e-06,3.457602163806185e-06
22.1,2.4534406184317135e-06,2.240806314287018e-06,3.3227373965330388e-06
22.11,2.3319658012756726e-06,2.1836275818664865e-06,3.1947290831316774e-06
22.12,2.2164504990225137e-06,2.1287050684286226e-06,3.0731153709177364e-06
22.13,2.1065566982550705e-06,2.0758140640707233e-06,2.957462620483498e-06
22.14,2.001963234937892e-06,2.0247532689789303e-06,2.8473641485211993e-06
22.15,1.90236514890417e-06,1.9753427035800528e-06,2.742439052440753e-06
22.16,1.807473041668839e-06,1.927421829190407e-06,2.6423311117267835e-06
22.17,1.7170124493990419e-06,1.8808478577123483e-06,2.5467077600801445e-06
22.18,1.6307232404527458e-06,1.8354942295885405e-06,2.455259121519668e-06
22.19,1.5483590445820594e-06,1.7912492399591667e-06,2.367697102797011e-06
22.2,1.4696867186937322e-06,1.7480147938444745e-06,2.283754533789455e-06
22.21,1.3944858519454205e-06,1.7057052721698126e-06,2.2031843469813958e-06
22.22,1.3225483109628426e-06,1.6642464915950083e-06,2.1257587867904866e-06
22.23,1.2536778241093066e-06,1.6235747424207806e-06,2.051268639376654e-06
22.24,1.187689602034633e-06,1.5836358903142305e-06,1.9795224736972627e-06
22.25,1.1244099902261133e-06,1.54438452923629e-06,1.9103458849812213e-06
22.26,1.0636761480134117e-06,1.5057831747450387e-06,1.8435807324871608e-06
22.27,1.0053357474701163e-06,1.4678014887815173e-06,1.7790843643881917e-06
22.28,9.492466849572133e-07,1.4304155290628306e-06,1.7167288238642574e-06
22.29,8.952767976921753e-07,1.3936070182866191e-06,1.656400031968026e-06
22.3,8.433035777181123e-07,1.357362630410342e-06,1.5979969444985343e-06
22.31,7.932138760065368e-07,1.3216732932632472e-06,1.5414306819363079e-06
22.32,7.449035901291034e-07,1.2865335085868933e-06,1.4866236333733327e-06
22.33,6.982773299702954e-07,1.251940692224795e-06,1.4335085372605019e-06
22.34,6.53248057259391e-07,1.2178945385237456e-06,1.3820275436036488e-06
22.35,6.097366962240799e-07,1.1843964140070693e-06,1.3321312638907101e-06
22.36,5.676717143341314e-07,1.1514487860072335e-06,1.2837778164669243e-06
22.37,5.269886738161517e-07,1.1190546921656525e-06,1.236931876211649e-06
22.38,4.876297563029646e-07,1.0872172565370655e-06,1.1915637381794025e-06
22.39,4.495432645352386e-07,1.0559392574805522e-06,1.14764840529562e-06
22.4,4.126831063881031e-07,1.0252227516388195e-06,1.1051647102473039e-06
22.41,3.7700826757206734e-07,9.950687571492627e-07,1.064094481365386e-06
22.42,3.4248228012854836e-07,9.65476997878605e-07,1.0244217615976016e-06
22.43,3.0907269424861527e-07,9.364457090032213e-07,9.861320886375434e-07
22.44,2.7675056101003105e-07,9.079715027647098e-07,9.49211842979307e-07
22.45,2.454899333471166e-07,8.800492917854919e-07,9.136476691520192e-07
22.46,2.1526739198387555e-07,8.526722660201676e-07,8.794259737416828e-07
22.47,1.8606160221711922e-07,8.25831918292935e-07,8.465325020877759e-07
22.48,1.5785290639644708e-07,7.995181124857632e-07,8.149519938319086e-07
22.49,1.306229557740541e-07,7.737191878171143e-07,7.846679158545515e-07
22.5,1.0435438416232778e-07,7.484220923011834e-07,7.556622696273645e-07
22.51,7.903052460065373e-08,7.236125383950908e-07,7.279154686783633e-07
22.52,5.4635169054298865e-08,6.992751740034653e-07,7.014062807497296e-07
22.53,3.115237009745003e-08,6.753937623924997e-07,6.761118283548846e-07
22.54,8.566282604181038e-09,6.519513651161919e-07,6.520076408099225e-07
22.55,-1.3138957293338103e-08,6.289305227444702e-07,6.290677504358244e-07
22.56,-3.3979319300808745e-08,6.063134289560056e-07,6.072648254859947e-07
22.57,-5.39709358383943e-08,5.840820943701397e-07,5.865703324232149e-07
22.58,-7.313013265341688e-08,5.622184973124393e-07,5.669547204337959e-07
22.59,-9.147343719975082e-08,5.40704719495975e-07,5.483876214853484e-07
22.6,-1.0901756875245834e-07,5.195230653319861e-07,5.30838059777782e-07
22.61,-1.2577941405152112e-07,4.986561642396374e-07,5.142746650704585e-07
22.62,-1.4177599200785195e-07,4.780870558912556e-07,4.986658850579002e-07
22.63,-1.570244106814017e-07,4.5779925880272454e-07,4.839801926837145e-07
22.64,-1.715418193782263e-07,4.3777682305363917e-07,4.7018628499620156e-07
22.65,-1.8534535833312622e-07,4.1800436820736296e-07,4.572532708423983e-07
22.66,-1.9845210806169627e-07,3.984671077001656e-07,4.451508453469078e-07
22.67,-2.1087904009681187e-07,3.791508610933418e-07,4.33849449717267e-07
22.68,-2.2264297047979103e-07,3.600420556387323e-07,4.233204154451201e-07
22.69,-2.337605170622839e-07,3.411277186170545e-07,4.1353609243462975e-07
22.7,-2.4424806139653825e-07,3.2239546186860193e-07,4.044699609729211e-07
22.71,-2.541217157536114e-07,3.038334598681983e-07,3.9609672777370853e-07
22.72,-2.6339729560635084e-07,2.8543042260679506e-07,3.883924065712832e-07
22.73,-2.7209029775119066e-07,2.671755644358438e-07,3.813343839230123e-07
22.74,-2.802158841131355e-07,2.4905856992084703e-07,3.749014710031472e-07
22.75,-2.8778887118068625e-07,2.3106955764070641e-07,3.6907394224426817e-07
22.76,-2.948237249467039e-07,2.1319904276076176e-07,3.638335617085852e-07
22.77,-3.0133456118610414e-07,1.9543789911093684e-07,3.591635980637775e-07
22.78,-3.073351508724844e-07,1.7777732141201262e-07,3.550488289943269e-07
22.79,-3.1283893052665425e-07,1.602087882186593e-07,3.5147553581373494e-07
22.8,-3.17859017289351e-07,1.4272402608714658e-07,3.484314889539642e-07
22.81,-3.224082285199187e-07,1.2531497542972313e-07,3.459059249048854e-07
22.82,-3.264991057378785e-07,1.0797375848662369e-07,3.438895150616868e-07
22.83,-3.3014394273863853e-07,9.069264983029996e-08,3.4237432681241575e-07
22.84,-3.3335481773083983e-07,7.346404981508831e-08,3.4135377706947265e-07
22.85,-3.3614362935377567e-07,5.628046139743196e-08,3.4082257831639665e-07
22.86,-3.3852213643696075e-07,3.91344707757089e-08,3.407766771079545e-07
22.87,-3.405020013599104e-07,2.2018732337869105e-08,3.412131848329885e-07
22.88,-3.4209483685283267e-07,4.9259584488951e-09,3.4213030042369306e-07
22.89,-3.4331225604714056e-07,-1.2151085330880081e-08,3.4352722457892e-07
22.9,-3.441659255359194e-07,-2.9219578945640576e-08,3.454040649641468e-07
22.91,-3.446676211342947e-07,-4.628663974299877e-08,3.4776173176051427e-07
22.92,-3.448292859378672e-07,-6.335930678696729e-08,3.506018228659749e-07
22.93,-3.4466309015842126e-07,-8.044451673511969e-08,3.5392649800530475e-07
22.94,-3.441814920703082e-07,-9.754907037518623e-08,3.577383409907396e-07
22.95,-3.4339729922409624e-07,-1.1467958887284068e-07,3.620402093945468e-07
22.96,-3.4232372887598997e-07,-1.3184245876253073e-07,3.6683507095711544e-07
22.97,-3.409744663424523e-07,-1.4904376471992378e-07,3.721258261655702e-07
22.98,-3.39363719717635e-07,-1.6628920919851247e-07,3.7791511660220237e-07
22.99,-3.3750626909301086e-07,-1.8358401810846937e-07,3.8420511889085324e-07
23.0,-3.3541750809562884e-07,-2.0093283186589514e-07,3.909973243626218e-07
23.01,-3.33113475223183e-07,-2.1833958136490748e-07,3.9829230492926825e-07
23.02,-3.306108721104004e-07,-2.3580734873128932e-07,4.0608946609494734e-07
23.03,-3.279270655282111e-07,-2.533382131162231e-07,4.143867885573387e-07
23.04,-3.2508006961100693e-07,-2.709330822929458e-07,4.2318056044560135e-07
23.05,-3.2208850455572817e-07,-2.885915114354613e-07,4.324651029153096e-07
23.06,-3.1897152786098314e-07,-3.0631151118861864e-07,4.422324925563761e-07
23.07,-3.1574873411618017e-07,-3.240893479835367e-07,4.5247228486655865e-07
23.08,-3.124400194362684e-07,-3.4191934049746364e-07,4.6317124387374947e-07
23.09,-3.09065406913008e-07,-3.5979365719276575e-07,4.743130838448889e-07
23.1,-3.0564482995376495e-07,-3.777021209549301e-07,4.85878229859415e-07
23.11,-3.0219787114199533e-07,-3.956320279525667e-07,4.978436048244614e-07
23.12,-2.987434553113742e-07,-4.1356798890325886e-07,5.101824512239372e-07
23.13,-2.952994968988252e-07,-4.314918018770185e-07,5.228641964753137e-07
23.14,-2.918825033413696e-07,-4.4938236652615307e-07,5.358543711695094e-07
23.15,-2.8850713828910825e-07,-4.672156500985144e-07,5.491145896265625e-07
23.16,-2.8518575069527034e-07,-4.849647156750346e-07,5.626026020641853e-07
23.17,-2.819278783357819e-07,-5.025998226654449e-07,5.762724271785456e-07
23.18,-2.7873973692132993e-07,-5.200886086131343e-07,5.900745730398136e-07
23.19,-2.756237085487265e-07,-5.373963597167534e-07,6.039563528525646e-07
23.2,-2.725778456418715e-07,-5.544863751290803e-07,6.178623003052954e-07
23.21,-2.6959540856246905e-07,-5.713204270359323e-07,6.317346869267862e-07
23.22,-2.666644565173253e-07,-5.87859314792811e-07,6.455141410986702e-07
23.23,-2.6376751205016496e-07,-6.040635071075802e-07,6.591403651971585e-07
23.24,-2.608813190801579e-07,-6.198938615786459e-07,6.725529438400285e-07
23.25,-2.5797671298605305e-07,-6.353124060609801e-07,6.856922325198676e-07
23.26,-2.550186185344438e-07,-6.502831616335191e-07,6.985003121712271e-07
23.27,-2.5196618749340716e-07,-6.647729827150818e-07,7.10921991633308e-07
23.28,-2.487730826423116e-07,-6.787523864768076e-07,7.22905836741771e-07
23.29,-2.453879087688682e-07,-6.921963414702321e-07,7.344052021294053e-07
23.3,-2.4175478442858845e-07,-7.050849846311669e-07,7.453792399486627e-07
23.31,-2.3781404111735578e-07,-7.174042367438576e-07,7.557938588336137e-07
23.32,-2.3350302953510628e-07,-7.291462891692895e-07,7.656226066486138e-07
23.33,-2.2875700628358275e-07,-7.403099391156876e-07,7.748474520041351e-07
23.34,-2.235100691340646e-07,-7.509007567881347e-07,7.834594421853041e-07
23.35,-2.176961053410857e-07,-7.609310750732466e-07,7.914592189701273e-07
23.36,-2.1124971569524045e-07,-7.70419800546304e-07,7.98857378669764e-07
23.37,-2.0410707727766577e-07,-7.793920530068955e-07,8.056746683898745e-07
23.38,-1.9620671023139787e-07,-7.87878648876684e-07,8.119420167078292e-07
23.39,-1.8749011813702817e-07,-7.9591545107736e-07,8.177004033646518e-07
23.4,-1.7790227747183915e-07,-8.035426139545956e-07,8.230005788398034e-07
23.41,-1.6739195870042788e-07,-8.108037560541824e-07,8.279026504783856e-07
23.42,-1.5591186926024203e-07,-8.177450958619653e-07,8.324755568678984e-07
23.43,-1.434186165208271e-07,-8.244145859309711e-07,8.367964561710826e-07
23.44,-1.2987249615869508e-07,-8.308610792462721e-07,8.409500569384429e-07
23.45,-1.1523711784471424e-07,-8.371335584664711e-07,8.450279214557902e-07
23.46,-9.947888531485486e-08,-8.432804542049448e-07,8.491277719328136e-07
23.47,-8.256635156551708e-08,-8.493490731947587e-07,8.533528288742214e-07
23.48,-6.446947198666088e-08,-8.553851514972193e-07,8.578112089615987e-07
23.49,-4.515877876082571e-08,-8.614325422869654e-07,8.626154068935667e-07
23.5,-2.46044989708734e-08,-8.675330425871079e-07,8.678818821418341e-07
23.51,-2.775636807059746e-09,-8.737263589251417e-07,8.737307677083772e-07
23.52,2.036096265816978e-08,-8.800502084685362e-07,8.802857139735266e-07
23.53,4.484155414565558e-08,-8.865405498908761e-07,8.876738768145736e-07
23.54,7.07064270503916e-08,-8.932319370574341e-07,8.960260555394627e-07
23.55,9.800082800747929e-08,-9.001579885599387e-07,9.054769829534191e-07
