knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
4_1,0_1,1,0.21460948062320184,0.2148918161053173,-0.00028233548211545334,-0.00014116774105772667
4_1,0_1,2,0.42919960505762506,0.4297655884205816,-0.0005659833629565458,-0.0002829916814782729
4_1,0_1,3,0.6436022053228939,0.6437846224864516,-0.0001824171635577132,-9.12085817788566e-05
4_1,0_1,4,0.7984844651452763,0.7711177576265413,0.027366707518734934,0.013683353759367467
4_1,0_1,5,0.8829942437397951,0.8556656527853396,0.0273285909544555,0.01366429547722775
4_1,0_1,6,0.9674647628273831,0.940209481938169,0.02725528088921414,0.01362764044460707
4_1,0_1,7,1.051924109635272,1.0246541423212767,0.027269967313995336,0.013634983656997668
4_1,0_1,8,1.1363251640228396,1.1090305190498184,0.027294644973021143,0.013647322486510571
4_1,0_1,9,1.2205891153935329,1.1930740779731719,0.027515037420360988,0.013757518710180494
4_1,0_1,10,1.2632365954024236,1.2357225864760812,0.02751400892634237,0.013757004463171185
4_1,0_1,11,1.3057773855642651,1.278269253012524,0.027508132551741227,0.013754066275870613
4_1,0_1,12,1.3483125940419882,1.320815511036523,0.027497083005465273,0.013748541502732636
4_1,0_1,13,1.3908465488518582,1.3633552865248566,0.02749126232700161,0.013745631163500804
4_1,0_1,14,1.4333484226402227,1.4058568189692744,0.027491603670948273,0.013745801835474136
4_1,0_1,15,1.475754928284096,1.4482651498615882,0.027489778422507882,0.013744889211253941
4_1,0_1,16,1.5181287400383396,1.4906380352126614,0.02749070482567828,0.01374535241283914
4_1,0_1,17,1.542954047923163,1.5154632902404572,0.027490757682705702,0.013745378841352851
4_1,0_1,18,1.5675662323712358,1.5400758609428216,0.027490371428414262,0.013745185714207131
4_1,0_1,19,1.592171309465131,1.5646814173766599,0.02748989208847119,0.013744946044235595
4_1,0_1,20,1.6167616785774817,1.5892728230955573,0.027488855481924368,0.013744427740962184
4_1,0_1,21,1.6413414840804992,1.6138542479597766,0.02748723612072257,0.013743618060361285
4_1,0_1,22,1.665916529346027,1.6384292867864472,0.027487242559579794,0.013743621279789897
4_1,0_1,23,1.690486565962933,1.662999335209106,0.027487230753826974,0.013743615376913487
4_1,0_1,24,1.7149176312460985,1.6874302724606096,0.027487358785488913,0.013743679392744457
4_1,0_1,25,1.7393382836630777,1.711850896044031,0.027487387619046677,0.013743693809523339
4_1,0_1,26,1.7550371147572088,1.7275506775831273,0.0274864371740815,0.01374321858704075
4_1,0_1,27,1.7705517482242323,1.7430658948729696,0.027485853351262746,0.013742926675631373
4_1,0_1,28,1.7860375590176025,1.7585517716902361,0.027485787327366396,0.013742893663683198
4_1,0_1,29,1.8014421395148066,1.7740115704108308,0.027430569103975788,0.013715284551987894
4_1,0_1,30,1.816800567338206,1.7894688994915626,0.027331667846643315,0.013665833923321657
4_1,0_1,31,1.8321567202661408,1.8048734106480984,0.027283309618042484,0.013641654809021242
4_1,0_1,32,1.8474894708459508,1.8202318900172458,0.027257580828704997,0.013628790414352498
4_1,0_1,33,1.8628195442357656,1.8355882100795775,0.02723133415618806,0.01361566707809403
4_1,0_1,34,1.8780891513386784,1.8509206999583137,0.027168451380364722,0.013584225690182361
4_1,0_1,35,1.8932411156584315,1.8662505099814728,0.026990605676958657,0.013495302838479328
4_1,0_1,36,1.9083855173032214,1.8815200897246762,0.026865427578545154,0.013432713789272577
4_1,0_1,37,1.9208201344715368,1.8966709647804398,0.024149169691096928,0.012074584845548464
4_1,0_1,38,1.931631218031772,1.9118153167789296,0.019815901252842494,0.009907950626421247
4_1,0_1,39,1.942432626456006,1.9223983400271707,0.020034286428835202,0.010017143214417601
4_1,0_1,40,1.9530156418598532,1.9328653711067951,0.020150270753058086,0.010075135376529043
4_1,0_1,41,1.963482642648586,1.9432804673395039,0.020202175309082193,0.010101087654541097
4_1,0_1,42,1.9738976986628713,1.9535048828233113,0.020392815839560097,0.010196407919780048
4_1,0_1,43,1.98412210347127,1.9636980534234194,0.020424050047850528,0.010212025023925264
4_1,0_1,44,1.9943152679491871,1.9738629720399186,0.02045229590926856,0.01022614795463428
4_1,0_1,45,2.0044801824837934,1.9840173902692249,0.020462792214568593,0.010231396107284296
4_1,0_1,46,2.014634593383269,1.9941167082204128,0.02051788516285602,0.01025894258142801
4_1,0_1,47,2.024733883383797,2.004215776694281,0.020518106689515925,0.010259053344757962
4_1,0_1,48,2.034832924644174,2.0142628397803883,0.02057008486378553,0.010285042431892766
4_1,0_1,49,2.044879977224131,2.024112699976558,0.020767277247572657,0.010383638623786329
4_1,0_1,50,2.054729819962849,2.0339050655366395,0.02082475442620968,0.01041237721310484
4_1,0_1,51,2.0645221333085644,2.043634489709145,0.020887643599419192,0.010443821799709596
4_1,0_1,52,2.0742515433823434,2.051314368783653,0.02293717459869038,0.01146858729934519
4_1,0_1,53,2.0819314206241777,2.0589643797001993,0.022967040923978388,0.011483520461989194
4_1,0_1,54,2.0895814298186597,2.066514261409714,0.023067168408945626,0.011533584204472813
4_1,0_1,55,2.097131311994279,2.0740052392957877,0.023126072698491207,0.011563036349245603
4_1,0_1,56,2.1046222885272474,2.081493079827149,0.02312920870009849,0.011564604350049246
4_1,0_1,57,2.1121101274011673,2.0888381568644085,0.02327197053675878,0.01163598526837939
4_1,0_1,58,2.119455202478681,2.0959831733997483,0.023472029078932533,0.011736014539466266
4_1,0_1,59,2.126600217331803,2.103079943471725,0.023520273860078156,0.011760136930039078
4_1,0_1,60,2.1336969820450054,2.1098938761247585,0.023803105920246814,0.011901552960123407
4_1,0_1,61,2.1405108553207732,2.116707206557912,0.02380364876286123,0.011901824381430615
4_1,0_1,62,2.1473206213864424,2.1235204358440427,0.02380018554239971,0.011900092771199855
4_1,0_1,63,2.1540778368098854,2.1303301538551125,0.02374768295477292,0.01187384147738646
4_1,0_1,64,2.160766616739719,2.1370873691767343,0.023679247562984784,0.011839623781492392
4_1,0_1,65,2.1673791093435444,2.1437761486360527,0.023602960707491683,0.011801480353745841
4_1,0_1,66,2.173896301769164,2.1503886478250234,0.02350765394414056,0.01175382697207028
4_1,0_1,67,2.180366612294745,2.156905842653537,0.023460769641208135,0.011730384820604067
4_1,0_1,68,2.186230417790191,2.163376152029718,0.02285426576047289,0.011427132880236446
4_1,0_1,69,2.192080237847485,2.1692399571889753,0.022840280658509737,0.011420140329254869
4_1,0_1,70,2.1978909281323507,2.175089777630857,0.022801150501493783,0.011400575250746892
4_1,0_1,71,2.203410229961931,2.180900467093561,0.022509762868370142,0.011254881434185071
