model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,162,54,215,0.005598100995345109,0.0040533446436710335,0.0022535477416267373,0.0020266723218355168,0.1803653656698841,0.02430005819610085,4_1,0_1,True,0.75,215,,,,
sqrt+inv,PASS_FIT,162,54,215,0.00409945860153605,-0.10339375048714472,0.00931143781997881,-0.05169687524357236,2.470875217386737,0.19614885748867114,4_1,0_1,True,0.75,215,-11.724389178350567,0.9998570963021317,,
sqrt+inv+threehalf,PASS_FIT,162,54,215,0.002082357533454907,-0.6733046686803884,0.02715469328993094,-0.3366523343401942,20.529379001666037,0.8530769260433763,4_1,0_1,True,0.75,215,-197.87876813320452,8.74814416596114,624.438625264651,29.295076900093612
