knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.2157024821376409,0.21598559805281042,-0.00028311591516952395,-0.00014155795758476197
3_1,0_1,2,0.43056289248869517,0.4312950817532407,-0.0007321892645455463,-0.00036609463227277317
3_1,0_1,3,0.6422997745094501,0.6431838333746146,-0.0008840588651645165,-0.00044202943258225824
3_1,0_1,4,0.8524138094577706,0.8424562978311512,0.009957511626619397,0.004978755813309699
3_1,0_1,5,0.9334031726846919,0.9234832441064565,0.009919928578235315,0.004959964289117658
3_1,0_1,6,1.0143465327480667,1.0043814560180273,0.009965076730039435,0.0049825383650197175
3_1,0_1,7,1.0936953345575664,1.083851748380004,0.009843586177562313,0.004921793088781157
3_1,0_1,8,1.1716583090792072,1.1619379117597501,0.009720397319457064,0.004860198659728532
3_1,0_1,9,1.2459894661634672,1.2362615708020408,0.009727895361426375,0.004863947680713188
3_1,0_1,10,1.2858065138332162,1.276098832476572,0.009707681356644127,0.004853840678322063
3_1,0_1,11,1.324360424805555,1.3146680368250085,0.00969238798054639,0.004846193990273195
3_1,0_1,12,1.361732318796458,1.3520611965726994,0.009671122223758655,0.004835561111879327
3_1,0_1,13,1.3986995444193622,1.38904682676288,0.009652717656482235,0.004826358828241117
3_1,0_1,14,1.4331705813128668,1.4235439273297363,0.009626653983130451,0.0048133269915652255
3_1,0_1,15,1.466396581364447,1.4567817660429683,0.009614815321478787,0.004807407660739393
3_1,0_1,16,1.4969347517508285,1.4873293396541507,0.009605412096677757,0.004802706048338878
3_1,0_1,17,1.5194599972467766,1.509858788867238,0.009601208379538706,0.004800604189769353
3_1,0_1,18,1.5401237468521225,1.5305275481459506,0.009596198706171899,0.0047980993530859495
3_1,0_1,19,1.5603355852949312,1.5508027742407966,0.009532811054134616,0.004766405527067308
3_1,0_1,20,1.580132829720055,1.5710188954163078,0.009113934303747184,0.004556967151873592
3_1,0_1,21,1.599143788520449,1.5911585847645549,0.007985203755894066,0.003992601877947033
3_1,0_1,22,1.6172590535062064,1.6109394702965831,0.006319583209623225,0.0031597916048116126
3_1,0_1,23,1.6327500293399837,1.629950156413202,0.0027998729267817435,0.0013999364633908717
3_1,0_1,24,1.6475815821713788,1.6480662658541798,-0.0004846836828009682,-0.0002423418414004841
3_1,0_1,25,1.6609814258966504,1.6635590465270214,-0.002577620630370925,-0.0012888103151854624
3_1,0_1,26,1.6743764986943535,1.6783912274717772,-0.004014728777423704,-0.002007364388711852
