model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,54,18,71,0.014754120210022332,-0.1566751994066269,0.010321598805081442,-0.07833759970331346,0.7899434401273594,0.06393518168782887,3_1,0_1,True,0.75,71,,,,
sqrt+inv,PASS_FIT,54,18,71,0.01084139107449801,-0.4337263728627181,0.0427199977650157,-0.21686318643135905,4.182281891974796,0.5167907820519481,3_1,0_1,True,0.75,71,-9.96590099299037,1.5118012296626033,,
sqrt+inv+threehalf,PASS_FIT,54,18,71,0.007927867439427702,-1.599062754572944,0.17947588681776655,-0.799531377286472,25.39269606658913,3.2383602081153287,3_1,0_1,True,0.75,71,-135.50252390209775,19.065796802840286,241.67103532345863,36.640648319108806
sqrt,PASS_FIT,54,18,71,0.2482868581239975,0.5639889704841526,0.17369502902580725,0.2819944852420763,2.7181775823722876,1.0759208383075756,4_1,0_1,False,0.75,71,,,,
sqrt+inv,PASS_FIT,54,18,71,0.1931263662074118,-3.755923353048662,0.7610054720886685,-1.877961676524331,55.613115730152856,9.20600734180236,4_1,0_1,False,0.75,71,-155.3930199164095,26.930923892177223,,
sqrt+inv+threehalf,PASS_FIT,54,18,71,0.14024236387816788,-24.679843923187196,3.1748919641712705,-12.339921961593598,436.4516687993113,57.28593397215959,4_1,0_1,False,0.75,71,-2409.4360306895505,337.2700708330909,4339.266864551218,648.1656225411583
