status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,n_eigenvalues,S_all,status_note
PASS_FIT,hk+inv_sqrt+inv,54,215,162,6,0.0016749646960965913,-0.154326549571711,0.015960949676965975,14.707164722075717,1.3641592167083454,-128.7293213722392,10.79953752883291,631.8112633694732,50.77538173525839,-1950.4658261652146,150.1445057339512,2668.775673513182,193.30606500653968,0_1,215,2.3133297503019867,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,54,215,162,6,0.001951785860834605,-0.14110521221608793,0.018598813442213806,13.37560997003976,1.5896136063664323,-116.9780143547723,12.584375480540409,574.4876628894591,59.16702147830939,-1774.5713200156881,174.95886573398363,2430.8197090649473,225.25372945029616,3_1,215,2.3094196027353133,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,54,215,162,6,0.001888360203937632,-0.15797585682425613,0.017994422364407642,14.347396299098136,1.5379571776468164,-121.51095791769528,12.175430883949199,589.9982056741089,57.24431710832569,-1800.361440435492,169.2733644647091,2423.0672017995653,217.9338353750471,4_1,215,2.3036038133223227,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
