E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,sector_action,d_action_dlogE,d2_action_dlogE2,d_lambdamin_dlogE,d2_lambdamin_dlogE2
67.98135056987115,67.98135056987115,1.4462280101477756,-1.9438379064339657,23.01172163746396,1.2724181268347192,23.18553152077702,2,3,94.78217595027958,0.0030516536071445444,-0.009140982987548757,5.568607043926477e-06,-1.669540124673747e-05
69.03875774185481,69.03875774185481,1.446228010646365,-1.9438378922534163,23.011731843432703,1.2724182107965791,23.185541643282487,2,3,94.78222196321938,0.0029138214508748206,-0.008728617292112079,5.316874734262456e-06,-1.5941144828410036e-05
70.11261221766503,70.11261221766503,1.4462280111112966,-1.9438378786663721,23.01174158836389,1.272418290962836,23.185551308512352,2,3,94.78226589786186,0.0027822074398500263,-0.008334818152144902,5.076515314783592e-06,-1.5220931032686852e-05
71.20316982477335,71.20316982477335,1.4462280115449138,-1.943837865649541,23.011750893061947,1.2724183675049727,23.18556053710189,2,3,94.78230784797135,0.002656531581124,-0.007958752095271124,4.847015489417572e-06,-1.4533223652186592e-05
72.31069036988676,72.31069036988676,1.446228011949395,-1.943837853180423,23.011759777394175,1.2724184405867345,23.185569348756836,2,3,94.78234790309004,0.002536526460062305,-0.007599622978447448,4.627885104468987e-06,-1.3876559215747589e-05
73.43543770084219,73.43543770084219,1.446228012326764,-1.9438378412372903,23.011768260332794,1.272418510364473,23.185577762295082,2,3,94.78238614872737,0.0024219366600846115,-0.007256670544286498,4.418656040172664e-06,-1.3249539162377133e-05
74.57767976946394,74.57767976946394,1.4462280126788998,-1.9438378297991743,23.011776359995153,1.2724185769874834,23.18558579568657,2,3,94.78242266654095,0.0023125182351577678,-0.006929168270276578,4.218881315409817e-06,-1.2650825698052882e-05
75.73768869539846,75.73768869539846,1.4462280130075478,-1.9438378188458436,23.011784093682174,1.272418640598319,23.185593466091404,2,3,94.78245753450983,0.0022080381959312945,-0.006616421880910467,4.028134107159076e-06,-1.2079142946610323e-05
76.91574083094214,76.91574083094214,1.4462280133143313,-1.9438378083577896,23.011791477914997,1.2724187013330996,23.185600789896228,2,3,94.78249082709941,0.00210827402815994,-0.006317768287025849,3.846006819685499e-06,-1.153327418760826e-05
78.11211682687772,78.11211682687772,1.4462280136007575,-1.9438377983162078,23.011798528470127,1.2724187593217964,23.185607782749088,2,3,94.78252261541984,0.002013013211580983,-0.006032574392563057,3.6721101892567276e-06,-1.1012053339746054e-05
79.32710169933442,79.32710169933442,1.4462280138682269,-1.943837788702976,23.011805260412807,1.2724188146885125,23.18561445959252,2,3,94.7825529673762,0.0019220527751713234,-0.0057602350910964245,3.5060726162328137e-06,-1.0514369334243976e-05
80.56098489768812,80.56098489768812,1.4462280141180426,-1.9438377795006403,23.01181168812908,1.272418867551748,23.18562083469537,2,3,94.78258194781309,0.0018351988778704253,-0.0055001723966825525,3.347539134779254e-06,-1.0039163352708222e-05
81.81406037351776,81.81406037351776,1.446228014351414,-1.9438377706923924,23.011817825356296,1.2724189180246492,23.18562692168306,2,3,94.7826096186518,0.0017522663906675007,-0.005251834294812227,3.196170830221945e-06,-9.585416857879552e-06
83.0866266506344,83.0866266506344,1.4462280145694655,-1.9438377622620524,23.011823685212345,1.2724189662152536,23.185632733566557,2,3,94.78263603902218,0.0016730785127947456,-0.005014693372391396,3.051644178242441e-06,-9.15216195163931e-06
84.37898689619931,84.37898689619931,1.4462280147732445,-1.9438377541940517,23.011829280223473,1.2724190122267205,23.18563828277,2,3,94.7826612653878,0.0015974663961060287,-0.004788245860201101,2.9136501424886774e-06,-8.738479303408198e-06
85.69144899294822,85.69144899294822,1.4462280149637226,-1.9438377464734107,23.01183462235095,1.2724190561575477,23.185643581157123,2,3,94.78268535166625,0.0015252687908287044,-0.0045720107932084725,2.7818935777190745e-06,-8.343483188582012e-06
87.02432561253949,87.02432561253949,1.4462280151418039,-1.943837739085725,23.011839723016493,1.2724190981017838,23.185648640056513,2,3,94.78270834934348,0.0014563316958629002,-0.00436552855215943,2.65609278926604e-06,-7.966327933513201e-06
88.37793429004233,88.37793429004233,1.4462280153083302,-1.9438377320171434,23.011844593126526,1.2724191381492307,23.185653470285626,2,3,94.78273030758317,0.0013905080495533184,-0.004168359891307101,2.535978737228106e-06,-7.606212519068866e-06
89.75259749958457,89.75259749958457,1.4462280154640832,-1.9438377252543515,23.01184924309545,1.2724191763856318,23.1856580821739,2,3,94.78275127333157,0.001327657410001848,-0.0039800858794868735,2.421294453824885e-06,-7.262366079423366e-06
91.14864273117614,91.14864273117614,1.44622801560979,-1.9438377187845548,23.011853682867724,1.2724192128928573,23.185662485584658,2,3,94.782771291417,0.0012676456476583553,-0.0038003061176175718,2.3117946952311286e-06,-6.9340525056147225e-06
92.56640256872838,92.56640256872838,1.4462280157461278,-1.9438377125954596,23.011857921939058,1.2724192477490792,23.185666689936106,2,3,94.78279040464525,0.0012103446806577267,-0.0036286377369676576,2.2072452168231393e-06,-6.620573668036158e-06
94.00621476928627,94.00621476928627,1.4462280158737264,-1.9438377066752581,23.01186196937666,1.272419281028937,23.18567070422145,2,3,94.78280865389085,0.0011556321983334783,-0.003464715620127033,2.107422325536845e-06,-6.321259748965578e-06
95.46842234349322,95.46842234349322,1.446228015993172,-1.9438377010126096,23.0118658338385,1.2724193128036978,23.18567453702797,2,3,94.78282607818393,0.0011033913897335879,-0.003308190986792421,2.0121124535421586e-06,-6.035469702918804e-06
96.95337363730754,96.95337363730754,1.4462280161050096,-1.9438376955966266,23.01186952359176,1.272419343141408,23.18567819655536,2,3,94.78284271479318,0.0010535107107898511,-0.0031587304067650784,1.9211116963901986e-06,-5.762593328251673e-06
98.46142241499005,98.46142241499005,1.4462280162097472,-1.943837690416856,23.011873046530454,1.2724193721070405,23.18568169063316,2,3,94.7828585993054,0.001005883643301786,-0.0030160156673683623,1.8342253227388028e-06,-5.502048735203165e-06
99.99292794338227,99.99292794338227,1.4462280163078565,-1.943837685463266,23.01187641019223,1.2724193997626305,23.185685026737453,2,3,94.78287376570115,0.0009604084661987145,-0.002879742698056794,1.75126739065945e-06,-5.25327797251563e-06
101.54825507749545,101.54825507749545,1.4462280163997787,-1.9438376807262303,23.011879621774455,1.272419426167411,23.185688212006824,2,3,94.78288824642722,0.0009169880477202241,-0.0027496213052509676,1.6720603923658928e-06,-5.015749559391435e-06
