knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185307179586,1.0,raw_spectrum_0_1.npy,47,0.8069571779503856,1.0001458765155535,1.6092772036913074,48,48,0.04924293659480326,0.5354082709919337,1.8677335674089086,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,47,0.8072399243472547,1.000838602519393,1.544092139525499,48,48,0.010835622238646338,0.30106391780618585,3.321553799229319,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,47,0.8072008051015325,1.0018699111165532,1.537752422291454,48,48,0.008941244100708129,0.2658592764064496,3.7613884063657244,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
