normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,526.526416142189,526.526416142189,1.9194617297011067,FAIL_NOT_SUBLEADING
Mmax,M_max,263.0,526.526416142189,2.002001582289692,0.0072983335730080106,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),16.217274740226856,526.526416142189,32.46700969036081,0.11835908069929241,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,526.526416142189,32.160889967337354,0.1172431156213094,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,526.526416142189,1.964427257172716,0.007161355680028172,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,526.526416142189,0.11998966610197354,0.0004374245336631988,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,526.526416142189,31.424730674058637,0.114559433384119,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,526.526416142189,1.9194617297011067,0.006997433022984751,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,526.526416142189,1.9194617297011067,0.006997433022984751,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,526.526416142189,3.8389234594022135,0.013994866045969502,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,4305.740531,526.526416142189,0.12228475272751843,0.0004457913141494653,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,265.50333517626336,526.526416142189,1.983125431522872,0.007229520218368659,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,70492.02098971925,526.526416142189,0.0074693051603525315,2.7229489277673657e-05,PASS_SUBLEADING_CORRECTION
