normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,845.5523069350704,845.5523069350704,3.0824764795543653,FAIL_NOT_SUBLEADING
Mmax,M_max,71.0,845.5523069350704,11.909187421620711,0.043415161683864306,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),8.426149773176359,845.5523069350704,100.34859689140409,0.3658226547749081,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,845.5523069350704,51.64738913616704,0.1882815065808242,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,845.5523069350704,3.154686922032723,0.01150046916999346,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,845.5523069350704,0.19269221043886586,0.0007024629956059652,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,845.5523069350704,50.46518598430199,0.18397176325709286,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,845.5523069350704,3.0824764795543653,0.011237224674422775,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,845.5523069350704,3.0824764795543653,0.011237224674422775,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,845.5523069350704,6.164952959108731,0.02247444934884555,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1162.386227,845.5523069350704,0.7274280160023527,0.0026518522053637214,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,137.9498653940757,845.5523069350704,6.129417412040353,0.02234490385872275,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,19030.1653622436,845.5523069350704,0.044432210169474975,0.0001619784390139924,PASS_SUBLEADING_CORRECTION
