normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,11266.801169036153,11266.801169036153,41.07333079044682,FAIL_NOT_SUBLEADING
Mmax,M_max,49.0,11266.801169036153,229.9347177354317,0.8382312406213637,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),7.0,11266.801169036153,1609.543024148022,5.867618684349546,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,11266.801169036153,688.1902627718995,2.5088102546157613,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,11266.801169036153,42.0355192808086,0.15324125831862515,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,11266.801169036153,2.567581927256792,0.009360167118207249,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,11266.801169036153,672.4376620821183,2.4513838592055586,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,11266.801169036153,41.07333079044682,0.14973358248815063,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,11266.801169036153,41.07333079044682,0.14973358248815063,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,11266.801169036153,82.14666158089364,0.29946716497630127,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,802.210213,11266.801169036153,14.044699240242847,0.05120020927787268,FAIL_NOT_SUBLEADING
sqrtM_Lcert,sqrt(M_max) L_cert,114.601459,11266.801169036153,98.31289468169993,0.35840146494510877,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,13133.49440492868,11266.801169036153,0.8578677404246654,0.0031273726187474524,PASS_SUBLEADING_CORRECTION
