knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21511345369458285,0.21529395303832857,-0.00018049934374572696,-9.024967187286348e-05
3_1,0_1,2,0.4301244217040425,0.43048745614860884,-0.0003630344445663125,-0.00018151722228315625
3_1,0_1,3,0.6445732768065857,0.6448709630385951,-0.0002976862320094309,-0.00014884311600471545
3_1,0_1,4,0.8262983107273996,0.8024323108144892,0.023865999912910385,0.011932999956455193
3_1,0_1,5,0.9106255067398262,0.886751583154722,0.023873923585104206,0.011936961792552103
3_1,0_1,6,0.9948693150747476,0.9710227728281169,0.023846542246630742,0.011923271123315371
3_1,0_1,7,1.0790971521840789,1.0552880974338774,0.023809054750201453,0.011904527375100726
3_1,0_1,8,1.1630844239433404,1.1392730846397643,0.02381133930357615,0.011905669651788076
3_1,0_1,9,1.246954832283926,1.2230541940330948,0.023900638250831108,0.011950319125415554
3_1,0_1,10,1.289084863754427,1.2651870251314143,0.023897838623012646,0.011948919311506323
3_1,0_1,11,1.3310288532842482,1.3071324700485325,0.023896383235715746,0.011948191617857873
3_1,0_1,12,1.3729110025578337,1.3490158060973851,0.023895196460448576,0.011947598230224288
3_1,0_1,13,1.4147219848300079,1.390832431392591,0.023889553437416833,0.011944776718708416
3_1,0_1,14,1.4565140303017403,1.432629184352522,0.023884845949218247,0.011942422974609124
3_1,0_1,15,1.4980157995571164,1.4741312589740692,0.02388454058304723,0.011942270291523616
3_1,0_1,16,1.53947814682383,1.515595809397979,0.023882337425850997,0.011941168712925498
3_1,0_1,17,1.5636829275213175,1.5398007237645703,0.02388220375674721,0.011941101878373606
3_1,0_1,18,1.5875727787687335,1.563690856369729,0.02388192239900455,0.011940961199502276
3_1,0_1,19,1.6114107328162877,1.5875287957117856,0.023881937104502038,0.011940968552251019
3_1,0_1,20,1.635068759314471,1.6111876287136577,0.023881130600813316,0.011940565300406658
3_1,0_1,21,1.6587140157934337,1.6348329140423807,0.023881101751052958,0.011940550875526479
3_1,0_1,22,1.6823178012283715,1.658437513892234,0.02388028733613745,0.011940143668068726
3_1,0_1,23,1.7058959543315768,1.6820157540591814,0.023880200272395458,0.011940100136197729
3_1,0_1,24,1.72917098704619,1.7052909071673328,0.023880079878857208,0.011940039939428604
