normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-337.2315601875604,-337.2315601875604,1.229383852324349,FAIL_NOT_SUBLEADING
Mmax,M_max,47.0,-337.2315601875604,-7.175139578458731,0.026157103240943592,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),6.855654600401044,-337.2315601875604,-49.190278659580216,0.17932406516694002,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-337.2315601875604,-20.598524154155164,0.07509229848697165,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,-337.2315601875604,-1.2581835374284907,0.00458673121612528,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-337.2315601875604,-0.07685141916037416,0.00028016326138463,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-337.2315601875604,-20.127026163915847,0.07337344389554132,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-337.2315601875604,-1.229383852324349,0.004481741434625097,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-337.2315601875604,-1.229383852324349,0.004481741434625097,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-337.2315601875604,-2.458767704648698,0.008963482869250194,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,769.466939,-337.2315601875604,-0.43826647136500346,0.0015977084784462052,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,112.23828851514594,-337.2315601875604,-3.004603550615019,0.01095333748035948,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,12597.433408809144,-337.2315601875604,-0.026769862498478524,9.759002587500596e-05,PASS_SUBLEADING_CORRECTION
