E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,action_bem,action_pressure,action_total,pressure_Ep,pressure_kappa_eff,d_action_bem_dlogE,d2_action_bem_dlogE2,d_action_pressure_dlogE,d2_action_pressure_dlogE2,d_action_total_dlogE,d2_action_total_dlogE2,d_lambda_min_dlogE,d2_lambda_min_dlogE2
259.9999999999999,259.9999999999999,375.1999492163897,122.81172234133791,490.4845248917625,297.1759092803482,568.508564827804,2,3,3694.450594493738,2.2112021099838373,3696.661796603722,274.0748756567669,6.5557693637465215,-0.012226633143591958,0.011490363170688172,-0.9532481165218857,8.412445244970414,-0.965474749340229,8.423935986069207,-0.004350712884742849,0.004088186405794641
260.17862621209105,260.17862621209105,375.19994502199086,122.81172234073509,490.48452489072025,297.1759062923308,568.5085636203803,2,3,3694.4505860966333,2.210547430616597,3696.66113352725,274.0748756567669,6.5557693637465215,-0.012218741700053215,0.017228936726187527,-0.9474705500788332,12.627343150921206,-0.9596892911940813,12.644572044532651,-0.004347905167378485,0.00612978217626825
260.3573751446575,260.3573751446575,375.1999408330046,122.81172234013263,490.4845248896808,297.17590330817,568.5085624145154,2,3,3694.450577710368,2.20990068717596,3696.660478397544,274.0748756567669,6.5557693637465215,-0.012202967889606953,0.022953271699982736,-0.9359035010315893,16.859609516697446,-0.948106468655169,16.882562560953602,-0.004342293163063005,0.008166165608796572
260.5362468820117,260.5362468820117,375.199936649424,122.81172233953043,490.4845248886444,297.17590032786114,568.5085612102073,2,3,3694.45056933493,2.2092618960296764,3696.6598312309598,274.0748756567669,6.5557693637465215,-0.012187213636934757,0.022923438481218028,-0.924312595084757,16.894382259121016,-0.9364998084492981,16.91730571730068,-0.004336688318289816,0.008155889251480808
260.71524150852287,260.71524150852287,375.19993247124245,122.81172233892858,490.4845248876105,297.17589735139904,568.508560007454,2,3,3694.4505609703037,2.2086310735792614,3696.659192043883,274.0748756567669,6.5557693637465215,-0.012171480804681778,0.022894622303988754,-0.9126977830330816,16.92922672001248,-0.9248692635446787,16.952121083586576,-0.004331090429332107,0.008145718835988802
260.8943591086194,260.8943591086194,375.1999282984532,122.81172233832702,490.4845248865796,297.1758943787793,568.5085588062535,2,3,3694.4505526164767,2.2080082362600506,3696.6585608527366,274.0748756567669,6.5557693637465215,-0.012155766133219004,0.02286682316832156,-0.9010590155710361,16.964143047050584,-0.9132147817872465,16.987009676875118,-0.004325499554397538,0.008135484855403607
261.0735997667866,261.0735997667866,375.1999241310494,122.8117223377258,490.4845248855514,297.17589140999667,568.5085576066041,2,3,3694.4505442734353,2.2073934005412856,3696.6579376739764,274.0748756567669,6.5557693637465215,-0.012140071485191584,0.02283766797727438,-0.8893962432905482,16.99913138822285,-0.9015363147482276,17.021969124069074,-0.00431991572258994,0.008125378005018113
261.25296356756866,261.25296356756866,375.19991996902434,122.81172233712489,490.4845248845261,297.1758884450467,568.5085564085036,2,3,3694.450535941166,2.2067865829261684,3696.6573225240923,274.0748756567669,6.5557693637465215,-0.012124396860599518,0.022808512786209434,-0.8777094166828192,17.03419189281908,-0.8898338135331869,17.05700044218827,-0.004314338730182499,0.008115207589530993
261.4324505955671,261.4324505955671,375.19991581237133,122.8117223365243,490.4845248835036,297.1758854839245,568.5085552119504,2,3,3694.4505276196546,2.2061877999519433,3696.6567154196064,274.0748756567669,6.5557693637465215,-0.012108742259442806,0.022780035622842476,-0.8659984861346857,17.06932470966501,-0.8781072283163667,17.092105326312662,-0.0043087688682135195,0.008104931232214785
261.61206093544246,261.61206093544246,375.1999116610836,122.81172233592402,490.4845248824838,297.17588252662523,568.5085540169422,2,3,3694.450519308889,2.205597068189959,3696.656116377079,274.0748756567669,6.5557693637465215,-0.012093106750398874,0.02275155845947907,-0.8542634019329398,17.104529987410956,-0.8663565078750253,17.12728140334582,-0.00430320599116385,0.008094739628361936
