q_m_inv,power
-2.1187942431748914e+02,1.4354469714423004e-07
-2.1166299998212909e+02,1.4464021546400051e-07
-2.1144657564676905e+02,1.4426050156953380e-07
-2.1123015131140900e+02,1.4455636678816913e-07
-2.1101372697604896e+02,1.4356058693627385e-07
-2.1079730264068888e+02,1.4437075955570948e-07
-2.1058087830532884e+02,1.4399649073189485e-07
-2.1036445396996879e+02,1.4508871006082204e-07
-2.1014802963460875e+02,1.4390504424914870e-07
-2.0993160529924870e+02,1.4473803677708362e-07
-2.0971518096388863e+02,1.4389136837482152e-07
-2.0949875662852858e+02,1.4514817500711229e-07
-2.0928233229316854e+02,1.4411115072460516e-07
-2.0906590795780849e+02,1.4475140892937942e-07
-2.0884948362244845e+02,1.4408490370359253e-07
-2.0863305928708840e+02,1.4507223519930849e-07
-2.0841663495172833e+02,1.4488462697777609e-07
-2.0820021061636828e+02,1.4501928165996476e-07
-2.0798378628100824e+02,1.4442765169379209e-07
-2.0776736194564819e+02,1.4441093026527210e-07
-2.0755093761028814e+02,1.4495545505412096e-07
-2.0733451327492813e+02,1.4509243220895931e-07
-2.0711808893956803e+02,1.4543534248027443e-07
-2.0690166460420798e+02,1.4445250216570174e-07
-2.0668524026884793e+02,1.4516375029077882e-07
-2.0646881593348789e+02,1.4483872492875950e-07
-2.0625239159812784e+02,1.4594045210283898e-07
-2.0603596726276783e+02,1.4483420145131104e-07
-2.0581954292740772e+02,1.4517608114739083e-07
-2.0560311859204768e+02,1.4466183837607077e-07
-2.0538669425668763e+02,1.4581058002232884e-07
-2.0517026992132759e+02,1.4571114150405163e-07
-2.0495384558596757e+02,1.4576801210817363e-07
-2.0473742125060753e+02,1.4504509488834339e-07
-2.0452099691524742e+02,1.4516230327823889e-07
-2.0430457257988738e+02,1.4561576619899829e-07
-2.0408814824452733e+02,1.4604520768512675e-07
-2.0387172390916729e+02,1.4603419428919829e-07
-2.0365529957380727e+02,1.4548159630082589e-07
-2.0343887523844717e+02,1.4565367137277050e-07
-2.0322245090308712e+02,1.4583552914122937e-07
-2.0300602656772708e+02,1.4640248195382928e-07
-2.0278960223236703e+02,1.4602108613704157e-07
-2.0257317789700701e+02,1.4590655741851765e-07
-2.0235675356164697e+02,1.4574488326472330e-07
-2.0214032922628687e+02,1.4634335995076559e-07
-2.0192390489092682e+02,1.4676113806332590e-07
-2.0170748055556678e+02,1.4655066962667496e-07
-2.0149105622020673e+02,1.4620553170816814e-07
-2.0127463188484671e+02,1.4586732438069859e-07
-2.0105820754948664e+02,1.4640500647643977e-07
-2.0084178321412659e+02,1.4674358530545023e-07
-2.0062535887876652e+02,1.4713402970824853e-07
-2.0040893454340647e+02,1.4674891071653829e-07
-2.0019251020804646e+02,1.4678938676200344e-07
-1.9997608587268638e+02,1.4667516146535843e-07
-1.9975966153732634e+02,1.4696376882931598e-07
-1.9954323720196629e+02,1.4689829673797387e-07
-1.9932681286660622e+02,1.4716213814161862e-07
-1.9911038853124617e+02,1.4701838680584385e-07
-1.9889396419588616e+02,1.4743595679153789e-07
-1.9867753986052608e+02,1.4750706350245022e-07
-1.9846111552516604e+02,1.4744249157665324e-07
-1.9824469118980599e+02,1.4718961986504090e-07
-1.9802826685444592e+02,1.4732295372451505e-07
-1.9781184251908590e+02,1.4745633712725346e-07
-1.9759541818372585e+02,1.4786613728866055e-07
-1.9737899384836578e+02,1.4789404778590385e-07
-1.9716256951300574e+02,1.4791294123587904e-07
-1.9694614517764569e+02,1.4779335330110861e-07
-1.9672972084228562e+02,1.4812001908186067e-07
-1.9651329650692560e+02,1.4793522355938519e-07
-1.9629687217156555e+02,1.4817366915460313e-07
-1.9608044783620548e+02,1.4817158469897581e-07
-1.9586402350084543e+02,1.4827021551704705e-07
-1.9564759916548539e+02,1.4840159045313264e-07
-1.9543117483012534e+02,1.4870319864847724e-07
-1.9521475049476530e+02,1.4854874487154069e-07
-1.9499832615940522e+02,1.4858190783171841e-07
-1.9478190182404518e+02,1.4860497674085061e-07
-1.9456547748868513e+02,1.4878048951519118e-07
-1.9434905315332509e+02,1.4895766995630392e-07
-1.9413262881796504e+02,1.4919910755681688e-07
-1.9391620448260500e+02,1.4903850345094569e-07
-1.9369978014724492e+02,1.4908517099103484e-07
-1.9348335581188488e+02,1.4913481132395907e-07
-1.9326693147652483e+02,1.4934782882786063e-07
-1.9305050714116479e+02,1.4952333470756426e-07
-1.9283408280580474e+02,1.4973725860184245e-07
-1.9261765847044470e+02,1.4957008366855407e-07
-1.9240123413508462e+02,1.4964915326794529e-07
-1.9218480979972458e+02,1.4965160471781348e-07
-1.9196838546436453e+02,1.4997887582645750e-07
-1.9175196112900448e+02,1.5007580153716423e-07
-1.9153553679364444e+02,1.5034519599249297e-07
-1.9131911245828439e+02,1.5012669900129530e-07
-1.9110268812292432e+02,1.5026252513699778e-07
-1.9088626378756427e+02,1.5013300529178096e-07
-1.9066983945220423e+02,1.5062886033001323e-07
-1.9045341511684418e+02,1.5069062432087789e-07
-1.9023699078148414e+02,1.5109011360991100e-07
-1.9002056644612409e+02,1.5073679913060077e-07
-1.8980414211076402e+02,1.5086218220495136e-07
-1.8958771777540397e+02,1.5064502748467985e-07
-1.8937129344004393e+02,1.5123851683637631e-07
-1.8915486910468388e+02,1.5137485907260352e-07
-1.8893844476932384e+02,1.5182113642499143e-07
-1.8872202043396376e+02,1.5140611785525282e-07
-1.8850559609860372e+02,1.5147605949456655e-07
-1.8828917176324367e+02,1.5125136199574355e-07
-1.8807274742788363e+02,1.5195056651572577e-07
-1.8785632309252358e+02,1.5208213026556306e-07
-1.8763989875716354e+02,1.5262994034434375e-07
-1.8742347442180346e+02,1.5189046126914919e-07
-1.8720705008644342e+02,1.5210983212391394e-07
-1.8699062575108337e+02,1.5169484129451747e-07
-1.8677420141572333e+02,1.5295428205562402e-07
-1.8655777708036328e+02,1.5282235320323486e-07
-1.8634135274500323e+02,1.5366012840841285e-07
-1.8612492840964316e+02,1.5225664679501723e-07
-1.8590850407428312e+02,1.5274905451729631e-07
-1.8569207973892307e+02,1.5205039792574192e-07
-1.8547565540356302e+02,1.5393721783934417e-07
-1.8525923106820298e+02,1.5361150181188272e-07
-1.8504280673284293e+02,1.5456004670889300e-07
-1.8482638239748286e+02,1.5289364058986650e-07
-1.8460995806212281e+02,1.5343001158144278e-07
-1.8439353372676280e+02,1.5269993749369135e-07
-1.8417710939140272e+02,1.5466091292420263e-07
-1.8396068505604268e+02,1.5448880941082972e-07
-1.8374426072068263e+02,1.5540705926538083e-07
-1.8352783638532256e+02,1.5379650023944615e-07
-1.8331141204996251e+02,1.5405787030230383e-07
-1.8309498771460247e+02,1.5332598312604790e-07
-1.8287856337924242e+02,1.5537880058212312e-07
-1.8266213904388238e+02,1.5548133227837370e-07
-1.8244571470852230e+02,1.5661724323992437e-07
-1.8222929037316226e+02,1.5454607579172857e-07
-1.8201286603780224e+02,1.5463332539598295e-07
-1.8179644170244217e+02,1.5349157505007794e-07
-1.8158001736708212e+02,1.5638784354684952e-07
-1.8136359303172208e+02,1.5659283420566906e-07
-1.8114716869636200e+02,1.5832417221456480e-07
-1.8093074436100196e+02,1.5512550991994933e-07
-1.8071432002564194e+02,1.5522751463279203e-07
-1.8049789569028187e+02,1.5362341841091467e-07
-1.8028147135492182e+02,1.5746983570907892e-07
-1.8006504701956177e+02,1.5764160364016814e-07
-1.7984862268420170e+02,1.5984619070310965e-07
-1.7963219834884168e+02,1.5575795254322261e-07
-1.7941577401348164e+02,1.5588017780769565e-07
-1.7919934967812156e+02,1.5396232316146734e-07
-1.7898292534276152e+02,1.5851860137784125e-07
-1.7876650100740147e+02,1.5865575040971606e-07
-1.7855007667204143e+02,1.6106667798947370e-07
-1.7833365233668138e+02,1.5638481199027128e-07
-1.7811722800132134e+02,1.5672732672995938e-07
-1.7790080366596126e+02,1.5439333105665322e-07
-1.7768437933060122e+02,1.5994209626198485e-07
-1.7746795499524114e+02,1.5963650831413355e-07
-1.7725153065988113e+02,1.6265495770815784e-07
-1.7703510632452108e+02,1.5663733585177141e-07
-1.7681868198916101e+02,1.5763889055541424e-07
-1.7660225765380096e+02,1.5451483879877846e-07
-1.7638583331844092e+02,1.6170525724967822e-07
-1.7616940898308087e+02,1.6071895965489944e-07
-1.7595298464772083e+02,1.6478473818173079e-07
-1.7573656031236078e+02,1.5691388004670398e-07
-1.7552013597700071e+02,1.5837493693289400e-07
-1.7530371164164066e+02,1.5419287158230481e-07
-1.7508728730628061e+02,1.6330818373897536e-07
-1.7487086297092057e+02,1.6207712103885612e-07
-1.7465443863556052e+02,1.6725765032642130e-07
-1.7443801430020048e+02,1.5760836771489742e-07
-1.7422158996484040e+02,1.5898430384937921e-07
-1.7400516562948036e+02,1.5400781941711798e-07
-1.7378874129412031e+02,1.6440380723593982e-07
-1.7357231695876027e+02,1.6355516276648185e-07
-1.7335589262340022e+02,1.6960697921839982e-07
-1.7313946828804018e+02,1.5860634138780549e-07
-1.7292304395268010e+02,1.5957362080060085e-07
-1.7270661961732006e+02,1.5395157084076192e-07
-1.7249019528196001e+02,1.6543343926135668e-07
-1.7227377094659997e+02,1.6497779433046117e-07
-1.7205734661123992e+02,1.7156696134410929e-07
-1.7184092227587985e+02,1.5963757565176452e-07
-1.7162449794051980e+02,1.6033372546170916e-07
-1.7140807360515976e+02,1.5407452938379282e-07
-1.7119164926979971e+02,1.6689568348130922e-07
-1.7097522493443967e+02,1.6650955226698602e-07
-1.7075880059907962e+02,1.7408852541090928e-07
-1.7054237626371955e+02,1.6008237565630447e-07
-1.7032595192835950e+02,1.6107305876640065e-07
-1.7010952759299946e+02,1.5387749284964557e-07
-1.6989310325763941e+02,1.6891156075992873e-07
-1.6967667892227936e+02,1.6806004089047586e-07
-1.6946025458691932e+02,1.7664932499150142e-07
-1.6924383025155925e+02,1.6039244432208115e-07
-1.6902740591619920e+02,1.6192740079240373e-07
-1.6881098158083915e+02,1.5413237251557712e-07
-1.6859455724547911e+02,1.7097251224045120e-07
-1.6837813291011906e+02,1.6949855274857764e-07
-1.6816170857475902e+02,1.7852182354061468e-07
-1.6794528423939894e+02,1.6105675050741176e-07
-1.6772885990403890e+02,1.6301231091458408e-07
-1.6751243556867885e+02,1.5526886062756026e-07
-1.6729601123331881e+02,1.7252446281366040e-07
-1.6707958689795876e+02,1.7068219127633150e-07
-1.6686316256259872e+02,1.7944575179226192e-07
-1.6664673822723864e+02,1.6219050475368806e-07
-1.6643031389187860e+02,1.6433446133600860e-07
-1.6621388955651858e+02,1.5688335179695775e-07
-1.6599746522115851e+02,1.7374267012968778e-07
-1.6578104088579846e+02,1.7183967058492064e-07
-1.6556461655043839e+02,1.8030506917050983e-07
-1.6534819221507834e+02,1.6356804519450471e-07
-1.6513176787971832e+02,1.6574371503280061e-07
-1.6491534354435825e+02,1.5856000302358134e-07
-1.6469891920899821e+02,1.7483047987136879e-07
-1.6448249487363816e+02,1.7305925314124471e-07
-1.6426607053827809e+02,1.8102926466268343e-07
-1.6404964620291804e+02,1.6533401578150475e-07
-1.6383322186755802e+02,1.6724524819609735e-07
-1.6361679753219795e+02,1.6083989351507580e-07
-1.6340037319683790e+02,1.7533664553819159e-07
-1.6318394886147786e+02,1.7413445830491787e-07
-1.6296752452611778e+02,1.8083020938797836e-07
-1.6275110019075777e+02,1.6773758849353333e-07
-1.6253467585539772e+02,1.6911429490433790e-07
-1.6231825152003765e+02,1.6427521268840727e-07
-1.6210182718467760e+02,1.7519416887689618e-07
-1.6188540284931756e+02,1.7483140074427124e-07
-1.6166897851395748e+02,1.7928421240918270e-07
-1.6145255417859747e+02,1.7095588430238371e-07
-1.6123612984323742e+02,1.7144937511645398e-07
-1.6101970550787735e+02,1.6865696929345662e-07
-1.6080328117251730e+02,1.7502634401296611e-07
-1.6058685683715726e+02,1.7530376200985925e-07
-1.6037043250179721e+02,1.7789973846688189e-07
-1.6015400816643717e+02,1.7368764609355908e-07
-1.5993758383107709e+02,1.7381288602438937e-07
-1.5972115949571705e+02,1.7249091049470459e-07
-1.5950473516035700e+02,1.7553595117757201e-07
-1.5928831082499693e+02,1.7592348129244318e-07
-1.5907188648963691e+02,1.7707604150237686e-07
-1.5885546215427686e+02,1.7602689121536580e-07
-1.5863903781891679e+02,1.7618927603185989e-07
-1.5842261348355674e+02,1.7629002240696587e-07
-1.5820618914819670e+02,1.7648352736912231e-07
-1.5798976481283665e+02,1.7659034227576663e-07
-1.5777334047747661e+02,1.7617378547109750e-07
-1.5755691614211656e+02,1.7824070329616808e-07
-1.5734049180675649e+02,1.7861177800281601e-07
-1.5712406747139644e+02,1.8050226698351923e-07
-1.5690764313603640e+02,1.7735734743483522e-07
-1.5669121880067635e+02,1.7747042966351151e-07
-1.5647479446531631e+02,1.7559977429226518e-07
-1.5625837012995626e+02,1.8037481618193558e-07
-1.5604194579459619e+02,1.8066715838059983e-07
-1.5582552145923614e+02,1.8344214404214460e-07
-1.5560909712387610e+02,1.7876812954709839e-07
-1.5539267278851605e+02,1.7902094766516022e-07
-1.5517624845315601e+02,1.7693946838045530e-07
-1.5495982411779596e+02,1.8201331984705012e-07
-1.5474339978243589e+02,1.8218435385395863e-07
-1.5452697544707584e+02,1.8470566374362458e-07
-1.5431055111171580e+02,1.8063481754929261e-07
-1.5409412677635575e+02,1.8106758077627573e-07
-1.5387770244099571e+02,1.7958150150008284e-07
-1.5366127810563563e+02,1.8327444656732296e-07
-1.5344485377027559e+02,1.8354236999631134e-07
-1.5322842943491554e+02,1.8520113179298710e-07
-1.5301200509955549e+02,1.8294133830795866e-07
-1.5279558076419545e+02,1.8324369216737817e-07
-1.5257915642883540e+02,1.8258255608143999e-07
-1.5236273209347533e+02,1.8452431363005859e-07
-1.5214630775811528e+02,1.8490567953909412e-07
-1.5192988342275524e+02,1.8568100174467882e-07
-1.5171345908739519e+02,1.8523549392698168e-07
-1.5149703475203515e+02,1.8560826745978401e-07
-1.5128061041667510e+02,1.8599247962979237e-07
-1.5106418608131503e+02,1.8591156125830738e-07
-1.5084776174595498e+02,1.8617157790697327e-07
-1.5063133741059494e+02,1.8591974461286284e-07
-1.5041491307523489e+02,1.8740123587245207e-07
-1.5019848873987485e+02,1.8802027015673517e-07
-1.4998206440451480e+02,1.8926925652606154e-07
-1.4976564006915473e+02,1.8761327090638783e-07
-1.4954921573379468e+02,1.8767149366230427e-07
-1.4933279139843467e+02,1.8670031988293557e-07
-1.4911636706307459e+02,1.8960260150438892e-07
-1.4889994272771455e+02,1.9022774097013657e-07
-1.4868351839235447e+02,1.9206989606906041e-07
-1.4846709405699443e+02,1.8938546189934224e-07
-1.4825066972163438e+02,1.8959873488014962e-07
-1.4803424538627434e+02,1.8849848679229383e-07
-1.4781782105091429e+02,1.9166662001382457e-07
-1.4760139671555424e+02,1.9206908401595750e-07
-1.4738497238019417e+02,1.9368548558960755e-07
-1.4716854804483413e+02,1.9152439989472702e-07
-1.4695212370947411e+02,1.9193781400010860e-07
-1.4673569937411403e+02,1.9135781683332301e-07
-1.4651927503875399e+02,1.9345189320424539e-07
-1.4630285070339394e+02,1.9374070705207329e-07
-1.4608642636803387e+02,1.9463542404626954e-07
-1.4587000203267382e+02,1.9402026264640338e-07
-1.4565357769731381e+02,1.9446550998708771e-07
-1.4543715336195373e+02,1.9468507983583943e-07
-1.4522072902659369e+02,1.9517078339779812e-07
-1.4500430469123364e+02,1.9547630505748968e-07
-1.4478788035587357e+02,1.9564207403481155e-07
-1.4457145602051355e+02,1.9654066470019599e-07
-1.4435503168515351e+02,1.9695947990709619e-07
-1.4413860734979343e+02,1.9774839195279551e-07
-1.4392218301443339e+02,1.9715508747673324e-07
-1.4370575867907334e+02,1.9747949247824979e-07
-1.4348933434371327e+02,1.9730703821872311e-07
-1.4327291000835325e+02,1.9887020098314655e-07
-1.4305648567299320e+02,1.9930544207555236e-07
-1.4284006133763313e+02,2.0033540643206975e-07
-1.4262363700227309e+02,1.9937538866445105e-07
-1.4240721266691301e+02,1.9972192071999603e-07
-1.4219078833155299e+02,1.9948123807687105e-07
-1.4197436399619295e+02,2.0115022364901672e-07
-1.4175793966083288e+02,2.0158041614061913e-07
-1.4154151532547283e+02,2.0254521991103589e-07
-1.4132509099011278e+02,2.0181957427438492e-07
-1.4110866665475271e+02,2.0218070612186953e-07
-1.4089224231939269e+02,2.0214592830724592e-07
-1.4067581798403265e+02,2.0336980660477301e-07
-1.4045939364867257e+02,2.0380461509220144e-07
-1.4024296931331253e+02,2.0443440109451687e-07
-1.4002654497795248e+02,2.0447285067791270e-07
-1.3981012064259244e+02,2.0482954143729007e-07
-1.3959369630723239e+02,2.0525870333591911e-07
-1.3937727197187235e+02,2.0554456678840188e-07
-1.3916084763651227e+02,2.0604620430980089e-07
-1.3894442330115223e+02,2.0625757699538128e-07
-1.3872799896579218e+02,2.0720273009081655e-07
-1.3851157463043214e+02,2.0752225763515388e-07
-1.3829515029507209e+02,2.0830151097959400e-07
-1.3807872595971205e+02,2.0793559443574930e-07
-1.3786230162435197e+02,2.0847995121581913e-07
-1.3764587728899193e+02,2.0852820156827900e-07
-1.3742945295363188e+02,2.0979801581001391e-07
-1.3721302861827184e+02,2.1013140631590341e-07
-1.3699660428291179e+02,2.1087604858940539e-07
-1.3678017994755172e+02,2.1067017798266952e-07
-1.3656375561219167e+02,2.1117994272164159e-07
-1.3634733127683162e+02,2.1143150168835310e-07
-1.3613090694147158e+02,2.1228258667182072e-07
-1.3591448260611153e+02,2.1271451321863044e-07
-1.3569805827075149e+02,2.1326707920165556e-07
-1.3548163393539141e+02,2.1352579155899948e-07
-1.3526520960003137e+02,2.1398360133852667e-07
-1.3504878526467132e+02,2.1442995609294209e-07
-1.3483236092931128e+02,2.1491531226121131e-07
-1.3461593659395123e+02,2.1540228798129203e-07
-1.3439951225859119e+02,2.1582174831091104e-07
-1.3418308792323111e+02,2.1640178675264248e-07
-1.3396666358787107e+02,2.1684883480261138e-07
-1.3375023925251102e+02,2.1741372426934927e-07
-1.3353381491715098e+02,2.1770571068410035e-07
-1.3331739058179093e+02,2.1821470988410560e-07
-1.3310096624643089e+02,2.1858328884942402e-07
-1.3288454191107081e+02,2.1931100709117423e-07
-1.3266811757571077e+02,2.1977905128188367e-07
-1.3245169324035072e+02,2.2039003536186521e-07
-1.3223526890499068e+02,2.2063902220799447e-07
-1.3201884456963063e+02,2.2115792364776422e-07
-1.3180242023427058e+02,2.2156683698061005e-07
-1.3158599589891051e+02,2.2226557324602847e-07
-1.3136957156355047e+02,2.2275960737459219e-07
-1.3115314722819042e+02,2.2331982956173322e-07
-1.3093672289283037e+02,2.2372543831084722e-07
-1.3072029855747033e+02,2.2423753023201144e-07
-1.3050387422211026e+02,2.2475101115857657e-07
-1.3028744988675021e+02,2.2528328029981340e-07
-1.3007102555139016e+02,2.2582536812028877e-07
-1.2985460121603012e+02,2.2632945733409090e-07
-1.2963817688067007e+02,2.2690901505909379e-07
-1.2942175254531003e+02,2.2740847808589315e-07
-1.2920532820994995e+02,2.2796981316367086e-07
-1.2898890387458991e+02,2.2844339663879126e-07
-1.2877247953922989e+02,2.2902766967519386e-07
-1.2855605520386982e+02,2.2955558865129232e-07
-1.2833963086850977e+02,2.3015446319601867e-07
-1.2812320653314973e+02,2.3065415124374539e-07
-1.2790678219778967e+02,2.3121219537029981e-07
-1.2769035786242962e+02,2.3173853287265353e-07
-1.2747393352706958e+02,2.3235426679771938e-07
-1.2725750919170952e+02,2.3292077740124719e-07
-1.2704108485634947e+02,2.3350179657065570e-07
-1.2682466052098943e+02,2.3400903086722300e-07
-1.2660823618562937e+02,2.3457912449731162e-07
-1.2639181185026932e+02,2.3513605617853428e-07
-1.2617538751490927e+02,2.3578409431049799e-07
-1.2595896317954922e+02,2.3635838307007823e-07
-1.2574253884418917e+02,2.3698294506141628e-07
-1.2552611450882912e+02,2.3749235902568527e-07
-1.2530969017346906e+02,2.3810698824668443e-07
-1.2509326583810902e+02,2.3863065448799707e-07
-1.2487684150274896e+02,2.3931911039781194e-07
-1.2466041716738891e+02,2.3988253543234747e-07
-1.2444399283202887e+02,2.4059426176576168e-07
-1.2422756849666881e+02,2.4110067273425825e-07
-1.2401114416130876e+02,2.4175998843262359e-07
-1.2379471982594872e+02,2.4224842369880577e-07
-1.2357829549058866e+02,2.4297982863858797e-07
-1.2336187115522861e+02,2.4355682555262999e-07
-1.2314544681986857e+02,2.4431309669778209e-07
-1.2292902248450851e+02,2.4482222297064709e-07
-1.2271259814914846e+02,2.4549190683563473e-07
-1.2249617381378842e+02,2.4601524628145358e-07
-1.2227974947842836e+02,2.4678159274841665e-07
-1.2206332514306831e+02,2.4740962247854987e-07
-1.2184690080770827e+02,2.4813556710097888e-07
-1.2163047647234821e+02,2.4865850677747686e-07
-1.2141405213698816e+02,2.4930544120982338e-07
-1.2119762780162813e+02,2.4993578717665131e-07
-1.2098120346626806e+02,2.5072649686174455e-07
-1.2076477913090801e+02,2.5142194593382442e-07
-1.2054835479554798e+02,2.5208117177500511e-07
-1.2033193046018791e+02,2.5263062973237980e-07
-1.2011550612482786e+02,2.5327289115662814e-07
-1.1989908178946783e+02,2.5398647081886314e-07
-1.1968265745410775e+02,2.5479523691755274e-07
-1.1946623311874771e+02,2.5551699367545599e-07
-1.1924980878338765e+02,2.5618670760159248e-07
-1.1903338444802760e+02,2.5676527754072371e-07
-1.1881696011266757e+02,2.5745616528998585e-07
-1.1860053577730750e+02,2.5815470905423155e-07
-1.1838411144194745e+02,2.5898296939407978e-07
-1.1816768710658742e+02,2.5968458240556912e-07
-1.1795126277122735e+02,2.6045844547085420e-07
-1.1773483843586730e+02,2.6106584554394117e-07
-1.1751841410050727e+02,2.6182767412077572e-07
-1.1730198976514720e+02,2.6246765400218609e-07
-1.1708556542978717e+02,2.6331528035014101e-07
-1.1686914109442712e+02,2.6401222333494585e-07
-1.1665271675906705e+02,2.6486775963822317e-07
-1.1643629242370702e+02,2.6551022919136246e-07
-1.1621986808834697e+02,2.6630481170912453e-07
-1.1600344375298690e+02,2.6696247366431987e-07
-1.1578701941762687e+02,2.6782078904106440e-07
-1.1557059508226682e+02,2.6855838813670682e-07
-1.1535417074690675e+02,2.6940862203076557e-07
-1.1513774641154671e+02,2.7009989047809487e-07
-1.1492132207618667e+02,2.7089718925854526e-07
-1.1470489774082661e+02,2.7163651594592142e-07
-1.1448847340546656e+02,2.7249737447302961e-07
-1.1427204907010652e+02,2.7328779303080968e-07
-1.1405562473474646e+02,2.7410965865186881e-07
-1.1383920039938641e+02,2.7485717333347399e-07
-1.1362277606402634e+02,2.7566513258341486e-07
-1.1340635172866631e+02,2.7647525796461875e-07
-1.1318992739330626e+02,2.7733860393059331e-07
-1.1297350305794619e+02,2.7816718489958235e-07
-1.1275707872258616e+02,2.7899439537333326e-07
-1.1254065438722611e+02,2.7979711529822619e-07
-1.1232423005186605e+02,2.8063426847313346e-07
-1.1210780571650601e+02,2.8148200121733590e-07
-1.1189138138114596e+02,2.8235196994004599e-07
-1.1167495704578590e+02,2.8320719054414840e-07
-1.1145853271042586e+02,2.8406699019447497e-07
-1.1124210837506581e+02,2.8492278825038197e-07
-1.1102568403970575e+02,2.8579502111470618e-07
-1.1080925970434571e+02,2.8667256192857764e-07
-1.1059283536898566e+02,2.8755360689963254e-07
-1.1037641103362560e+02,2.8844065749457365e-07
-1.1015998669826556e+02,2.8932785988222116e-07
-1.0994356236290551e+02,2.9023422064852472e-07
-1.0972713802754545e+02,2.9113521406698702e-07
-1.0951071369218540e+02,2.9205917254173506e-07
-1.0929428935682536e+02,2.9295820491506012e-07
-1.0907786502146530e+02,2.9388438369656930e-07
-1.0886144068610525e+02,2.9478718551344370e-07
-1.0864501635074521e+02,2.9574054992993212e-07
-1.0842859201538515e+02,2.9667356477034627e-07
-1.0821216768002510e+02,2.9764687134878387e-07
-1.0799574334466506e+02,2.9856875020412612e-07
-1.0777931900930500e+02,2.9952392547472938e-07
-1.0756289467394495e+02,3.0046081217333853e-07
-1.0734647033858489e+02,3.0146177526182697e-07
-1.0713004600322485e+02,3.0244284286369518e-07
-1.0691362166786480e+02,3.0344520617255015e-07
-1.0669719733250474e+02,3.0438793133253661e-07
-1.0648077299714470e+02,3.0537227806450775e-07
-1.0626434866178465e+02,3.0634832308763010e-07
-1.0604792432642459e+02,3.0740858982108964e-07
-1.0583149999106455e+02,3.0843071963534621e-07
-1.0561507565570450e+02,3.0946880936538529e-07
-1.0539865132034444e+02,3.1043013540845275e-07
-1.0518222698498440e+02,3.1145418672076764e-07
-1.0496580264962435e+02,3.1247239572625055e-07
-1.0474937831426429e+02,3.1358526295337763e-07
-1.0453295397890425e+02,3.1463784957927476e-07
-1.0431652964354420e+02,3.1571695643224355e-07
-1.0410010530818414e+02,3.1671812551698923e-07
-1.0388368097282410e+02,3.1779549768378505e-07
-1.0366725663746406e+02,3.1885693732118154e-07
-1.0345083230210399e+02,3.1999754000061979e-07
-1.0323440796674394e+02,3.2109244602134693e-07
-1.0301798363138391e+02,3.2218441725574040e-07
-1.0280155929602384e+02,3.2326043593622767e-07
-1.0258513496066379e+02,3.2439636957985835e-07
-1.0236871062530376e+02,3.2549579014529534e-07
-1.0215228628994369e+02,3.2666218697105517e-07
-1.0193586195458364e+02,3.2778114467623898e-07
-1.0171943761922358e+02,3.2893724417874617e-07
-1.0150301328386354e+02,3.3005785982002906e-07
-1.0128658894850351e+02,3.3127910026454660e-07
-1.0107016461314343e+02,3.3237074549368612e-07
-1.0085374027778339e+02,3.3361913274773069e-07
