s_m,x_m,y_m,z_m,kappa_m_inv,tau_m_inv,phi_integrated_rad,phi_pt_rad
8.2927713227830235e+00,-2.1586361343129781e+00,-1.3900127106030606e+00,-4.9037927359965428e-01,5.3121128505176063e-01,-6.8558996724779695e-03,-5.7329519956238260e+00,-5.7046980854097944e+00
8.3069470002578658e+00,-2.1546940912004660e+00,-1.4029277555114876e+00,-4.8606527581568598e-01,5.3019311402020908e-01,-5.5190261942398055e-03,-5.7330491826463827e+00,-5.7047921125529166e+00
8.3211226777327081e+00,-2.1506418421699451e+00,-1.4158001037403940e+00,-4.8172571814938575e-01,5.2918447269020752e-01,-4.5083369996413844e-03,-5.7331274185816872e+00,-5.7048679170309269e+00
8.3352983552075504e+00,-2.1464877593638705e+00,-1.4286319506632534e+00,-4.7736279947752813e-01,5.3016831092075001e-01,-3.4528089339695284e-03,-5.7331913273129427e+00,-5.7049241524139900e+00
8.3494740326823944e+00,-2.1422410447495808e+00,-1.4414261704470788e+00,-4.7297882126247692e-01,5.4799499468168089e-01,-2.1920792872097855e-03,-5.7332402732187724e+00,-5.7049585345471376e+00
8.3636497101572367e+00,-2.1379021109577376e+00,-1.4541822382072274e+00,-4.6857404378662981e-01,5.3401422637797369e-01,-9.5234721919698704e-04,-5.7332713474277472e+00,-5.7049791389274747e+00
8.3778253876320790e+00,-2.1334713702809092e+00,-1.4668996350267915e+00,-4.6414872462957879e-01,5.2617841158046108e-01,1.9272225795508767e-04,-5.7332848475947706e+00,-5.7049862418955817e+00
8.3920010651069212e+00,-2.1289467313709061e+00,-1.4795767474232768e+00,-4.5970256944878274e-01,5.2520871439790617e-01,1.1654881141699241e-03,-5.7332821156262002e+00,-5.7049763084474057e+00
8.4061767425817653e+00,-2.1243074517325629e+00,-1.4922034631307306e+00,-4.5523125974016737e-01,5.2424925343087136e-01,2.2766632313042032e-03,-5.7332655940425923e+00,-5.7049488146860048e+00
8.4203524200566076e+00,-2.1195775918981421e+00,-1.5047894201936052e+00,-4.5074029242945124e-01,5.3800941615590236e-01,3.3805853657231481e-03,-5.7332333207989068e+00,-5.7049065169804090e+00
8.4345280975314498e+00,-2.1147575734280721e+00,-1.5173341210402900e+00,-4.4622991651105615e-01,5.4191968020620662e-01,4.5803604660846382e-03,-5.7331853987110852e+00,-5.7048577256830013e+00
8.4487037750062939e+00,-2.1098478170408579e+00,-1.5298370736850053e+00,-4.4170037840586401e-01,5.2231788819182134e-01,5.6033902175021515e-03,-5.7331204689983997e+00,-5.7047894982638008e+00
8.4628794524811362e+00,-2.1048487425144695e+00,-1.5422977916026772e+00,-4.3715192199386638e-01,5.2138973138198852e-01,6.3584779316160876e-03,-5.7330410371459104e+00,-5.7047004983562166e+00
8.4770551299559784e+00,-2.0997425288606908e+00,-1.5547067875339262e+00,-4.3258101027179791e-01,5.2047232766025919e-01,7.3822495394939474e-03,-5.7329509014135214e+00,-5.7045942437168327e+00
8.4912308074308207e+00,-2.0945395376538980e+00,-1.5670679984796969e+00,-4.2799005100075405e-01,5.2855200195244911e-01,8.6309795951075487e-03,-5.7328462530250111e+00,-5.7044749789388289e+00
8.5054064849056648e+00,-2.0892485222689245e+00,-1.5793849719882160e+00,-4.2338102727772908e-01,5.4077090720300425e-01,9.6255263792122646e-03,-5.7327239030419781e+00,-5.7043580174029076e+00
8.5195821623805070e+00,-2.0838699096987647e+00,-1.5916572417961588e+00,-4.1875417490215644e-01,5.2531102098093108e-01,1.0710410475136345e-02,-5.7325874546845004e+00,-5.7042278399305291e+00
8.5337578398553493e+00,-2.0784041255675052e+00,-1.6038843466824220e+00,-4.1410972726780920e-01,5.1773848897955987e-01,1.1218696938648902e-02,-5.7324356273599815e+00,-5.7040666330176064e+00
8.5479335173301934e+00,-2.0728406306701599e+00,-1.6160599238535636e+00,-4.0944575075118927e-01,5.1686544469356155e-01,1.2003574969419308e-02,-5.7322765947304912e+00,-5.7038874281319734e+00
8.5621091948050356e+00,-2.0671749755175717e+00,-1.6281804625484586e+00,-4.0476160338588085e-01,5.2149201399367207e-01,1.3459794629426564e-02,-5.7321064359231793e+00,-5.7036966825431152e+00
8.5762848722798779e+00,-2.0614234951500547e+00,-1.6402539020779023e+00,-4.0006069145561673e-01,5.3778199236429292e-01,1.4388917205395892e-02,-5.7319156342156345e+00,-5.7035109548628666e+00
8.5904605497547202e+00,-2.0555866209196307e+00,-1.6522798005676462e+00,-3.9534324069960375e-01,5.2808258931114760e-01,1.5470169478767797e-02,-5.7317116615661190e+00,-5.7033273131368381e+00
8.6046362272295642e+00,-2.0496647824413126e+00,-1.6642577207435587e+00,-3.9060947459054207e-01,5.1426511117253992e-01,1.5851761331160424e-02,-5.7314923614331068e+00,-5.7031001186914034e+00
8.6188119047044065e+00,-2.0436518312139365e+00,-1.6761833798320684e+00,-3.8585837948387447e-01,5.1343850583505879e-01,1.6278358268583804e-02,-5.7312676519770687e+00,-5.7028538667446673e+00
8.6329875821792488e+00,-2.0375343922108344e+00,-1.6880478687789633e+00,-3.8108766391210652e-01,5.1671159098214325e-01,1.7932795093639136e-02,-5.7310368952204325e+00,-5.7025969564503560e+00
8.6471632596540928e+00,-2.0313333829784281e+00,-1.6998625123206552e+00,-3.7630144173360913e-01,5.3494454755900600e-01,1.8876926741192041e-02,-5.7307826857009623e+00,-5.7023461162960958e+00
8.6613389371289351e+00,-2.0250492375487346e+00,-1.7116268915374058e+00,-3.7149992920809899e-01,5.2878240650510944e-01,1.9870440096023678e-02,-5.7305150924757635e+00,-5.7021136796247545e+00
8.6755146146037774e+00,-2.0186823879086724e+00,-1.7233405916494624e+00,-3.6668334047097301e-01,5.1097881430137326e-01,2.0146048196763265e-02,-5.7302334155256789e+00,-5.7018259295022906e+00
8.6896902920786196e+00,-2.0122284617398671e+00,-1.7350001570997622e+00,-3.6185103228662063e-01,5.1020052258190318e-01,2.0244760207499640e-02,-5.7299478316440489e+00,-5.7015180204175389e+00
8.7038659695534637e+00,-2.0056704943775721e+00,-1.7465937566084557e+00,-3.5700019420953188e-01,5.1408880486554198e-01,2.2022796570564839e-02,-5.7296608484527916e+00,-5.7012005419636251e+00
8.7180416470283060e+00,-1.9990312602381908e+00,-1.7581348755263484e+00,-3.5213506798714067e-01,5.3226659298378731e-01,2.3024268419376447e-02,-5.7293486603915129e+00,-5.7008916955779467e+00
8.7322173245031482e+00,-1.9923111945899914e+00,-1.7696231163752456e+00,-3.4725586099607009e-01,5.2754584301296614e-01,2.3841521070291444e-02,-5.7290222757883056e+00,-5.7006120570260164e+00
8.7463930019779923e+00,-1.9855107304074633e+00,-1.7810580853441629e+00,-3.4236277863309733e-01,5.0788790248669768e-01,2.3986803799076001e-02,-5.7286843060751043e+00,-5.7002683923244737e+00
8.7605686794528346e+00,-1.9786249480392850e+00,-1.7924357281105403e+00,-3.3745512357904739e-01,5.0715961042647373e-01,2.3923451077525734e-02,-5.7283442768807964e+00,-5.6999036080269816e+00
8.7747443569276768e+00,-1.9716380495722297e+00,-1.8037441236547398e+00,-3.3253044472277377e-01,5.1349801147974894e-01,2.5707811293417260e-02,-5.7280051457542367e+00,-5.6995314045722276e+00
8.7889200344025191e+00,-1.9645722296135639e+00,-1.8149975097052604e+00,-3.2759265919343061e-01,5.2975535223175596e-01,2.6784407097861410e-02,-5.7276407201127562e+00,-5.6991745060757806e+00
8.8030957118773632e+00,-1.9574279234567864e+00,-1.8261955086560238e+00,-3.2264196609332785e-01,5.2451068209976492e-01,2.7346707991717258e-02,-5.7272610329963820e+00,-5.6988466312702135e+00
8.8172713893522054e+00,-1.9502055639114158e+00,-1.8373377460879357e+00,-3.1767856269106209e-01,5.0499983715503083e-01,2.7304927067334013e-02,-5.7268733748838923e+00,-5.6984509846891482e+00
8.8314470668270477e+00,-1.9428976620756722e+00,-1.8484180054757025e+00,-3.1270138934370162e-01,5.0432305678527611e-01,2.7369668836997846e-02,-5.7264863090443114e+00,-5.6980338069832710e+00
8.8456227443018918e+00,-1.9354937415041866e+00,-1.8594273936138137e+00,-3.0770899802085183e-01,5.1481024235191941e-01,2.9030154610903511e-02,-5.7260983254462845e+00,-5.6976129578501107e+00
8.8597984217767340e+00,-1.9280132808378478e+00,-1.8703793446188226e+00,-3.0270464707698264e-01,5.2741731034420769e-01,3.0185718819573805e-02,-5.7256868033374761e+00,-5.6972199972499551e+00
8.8739740992515763e+00,-1.9204567144131668e+00,-1.8812734991520161e+00,-2.9768852795847234e-01,5.1981681814524194e-01,3.0428326943502757e-02,-5.7252589003231433e+00,-5.6968404836949125e+00
8.8881497767264186e+00,-1.9128244739497222e+00,-1.8921095005789879e+00,-2.9266083042525737e-01,5.0232130017067478e-01,3.0113170977108184e-02,-5.7248275581742938e+00,-5.6963962292589967e+00
8.9023254542012626e+00,-1.9051047877813030e+00,-1.9028773052275054e+00,-2.8761993165784816e-01,5.0169738258115404e-01,3.0703209578327780e-02,-5.7244006835747774e+00,-5.6959313933025273e+00
8.9165011316761049e+00,-1.8972960394018401e+00,-1.9135743784501316e+00,-2.8256581361795091e-01,5.1789356060605429e-01,3.2122430414349132e-02,-5.7239654447783517e+00,-5.6954682211358465e+00
8.9306768091509472e+00,-1.8894131636083400e+00,-1.9242116829824694e+00,-2.7750085120717721e-01,5.2525826651123453e-01,3.3359050199141503e-02,-5.7235100875650904e+00,-5.6950522845722018e+00
8.9448524866257895e+00,-1.8814565930217724e+00,-1.9347888761333722e+00,-2.7242522884163572e-01,5.1360598258981827e-01,3.3230590695716981e-02,-5.7230372004286005e+00,-5.6946155493166541e+00
8.9590281641006335e+00,-1.8734267575689620e+00,-1.9453056174356402e+00,-2.6733912939899140e-01,4.9985825070177697e-01,3.2521762018443055e-02,-5.7225661342925989e+00,-5.6941256903329949e+00
8.9732038415754758e+00,-1.8653062008106576e+00,-1.9557463054848647e+00,-2.6224026453858440e-01,4.9928839761567007e-01,3.4118642253068536e-02,-5.7221051162833119e+00,-5.6936188419849652e+00
8.9873795190503181e+00,-1.8571050812626995e+00,-1.9661182363374572e+00,-2.5713027405514505e-01,5.2261338431981375e-01,3.5207194606912184e-02,-5.7216214614148528e+00,-5.6931199347189123e+00
9.0015551965251621e+00,-1.8488322743114625e+00,-1.9764281577639298e+00,-2.5201052530635965e-01,5.2328338154381371e-01,3.6547297910449833e-02,-5.7211223755793110e+00,-5.6926941933110085e+00
9.0157308740000044e+00,-1.8404882103211857e+00,-1.9866757421052650e+00,-2.4688119630910244e-01,5.0602149428740339e-01,3.6012346636205485e-02,-5.7206042928715561e+00,-5.6921926951557458e+00
9.0299065514748467e+00,-1.8320733169387315e+00,-1.9968606634529236e+00,-2.4174246369020169e-01,4.9761597601744872e-01,3.5351468270546769e-02,-5.7200937934605287e+00,-5.6916600586173667e+00
9.0440822289496889e+00,-1.8235633619477671e+00,-2.0069600019330576e+00,-2.3659136087758087e-01,5.0401725209654036e-01,3.6974289490042868e-02,-5.7195926624480631e+00,-5.6911184003903097e+00
9.0582579064245330e+00,-1.8149825706659084e+00,-2.0169944267472513e+00,-2.3143123202710217e-01,5.2191699432762695e-01,3.8434429995280683e-02,-5.7190685268453905e+00,-5.6905906471255561e+00
9.0724335838993753e+00,-1.8063325562140757e+00,-2.0269646869589941e+00,-2.2626240455994312e-01,5.2149743392600401e-01,3.8341639234742597e-02,-5.7185236927618481e+00,-5.6901378805939506e+00
9.0866092613742175e+00,-1.7976137463685880e+00,-2.0368704683488685e+00,-2.2108505072860121e-01,4.9720824488270288e-01,3.7941594004805845e-02,-5.7179801740501999e+00,-5.6895918858992180e+00
9.1007849388490616e+00,-1.7888195961005529e+00,-2.0467047228081068e+00,-2.1589851121125583e-01,4.9559935011342715e-01,3.7495497521827889e-02,-5.7174423262507066e+00,-5.6890205067551838e+00
9.1149606163239039e+00,-1.7799392237798022e+00,-2.0564556614673055e+00,-2.1070170027309487e-01,5.1127794606988441e-01,3.9036074192410716e-02,-5.7169108021710784e+00,-5.6884521404850537e+00
9.1291362937987461e+00,-1.7709916867401745e+00,-2.0661406640194437e+00,-2.0549705836828944e-01,5.2027618258468034e-01,4.0621812977811700e-02,-5.7163574393734429e+00,-5.6879308576515895e+00
9.1433119712735884e+00,-1.7619774126949725e+00,-2.0757594271645310e+00,-2.0028475374972482e-01,5.1298848967963095e-01,3.9881818539929059e-02,-5.7157815976542254e+00,-5.6874161043123754e+00
9.1574876487484325e+00,-1.7528968267030514e+00,-2.0853116485707623e+00,-1.9506495354299275e-01,4.9422790984814713e-01,3.9072647769568286e-02,-5.7152162458574933e+00,-5.6868323991266125e+00
9.1716633262232747e+00,-1.7437346381730958e+00,-2.0947807334786988e+00,-1.8983613300499239e-01,4.9443933951018215e-01,4.0324971796739509e-02,-5.7146623646046244e+00,-5.6862301312295225e+00
9.1858390036981170e+00,-1.7344981501704066e+00,-2.1041727752873629e+00,-1.8459931759491952e-01,5.1916621975122523e-01,4.1423129171325096e-02,-5.7140907308102511e+00,-5.6856419992551546e+00
9.2000146811729611e+00,-1.7251970068026219e+00,-2.1134968706874839e+00,-1.7935569074044011e-01,5.1883095307149629e-01,4.2937094498675311e-02,-5.7135035298911196e+00,-5.6851408163246360e+00
9.2141903586478033e+00,-1.7158316330143966e+00,-2.1227527272053068e+00,-1.7410541605814719e-01,5.0237060015626478e-01,4.1820160477947711e-02,-5.7128948674878002e+00,-5.6845517224897408e+00
9.2283660361226456e+00,-1.7064018572588213e+00,-2.1319394035005752e+00,-1.6884859765570390e-01,4.9261650494160747e-01,4.1343566374374509e-02,-5.7123020383809191e+00,-5.6839330587977939e+00
9.2425417135974879e+00,-1.6968851283155566e+00,-2.1410310088012787e+00,-1.6358321056065489e-01,5.0380880827678021e-01,4.2524995272803109e-02,-5.7117159653183354e+00,-5.6833105069580592e+00
9.2567173910723319e+00,-1.6873058479928462e+00,-2.1500530126667079e+00,-1.5831185214277224e-01,5.1787081581420069e-01,4.4354660993369134e-02,-5.7111131447007297e+00,-5.6827126813557554e+00
9.2708930685471742e+00,-1.6776644411119090e+00,-2.1590051317657823e+00,-1.5303468288722483e-01,5.1695761278714092e-01,4.3299157113729218e-02,-5.7104843873319817e+00,-5.6821855849873559e+00
9.2850687460220165e+00,-1.6679613300484004e+00,-2.1678870830073307e+00,-1.4775186241465205e-01,4.9155506670217114e-01,4.2635369582286739e-02,-5.7098705924458049e+00,-5.6815629364430675e+00
9.2992444234968588e+00,-1.6581864152658234e+00,-2.1766862348424127e+00,-1.4246264698632186e-01,4.9124083805660512e-01,4.2691949239178011e-02,-5.7092662071975857e+00,-5.6809164589717076e+00
9.3134201009717028e+00,-1.6483378633776138e+00,-2.1853989461503889e+00,-1.3716711382220600e-01,5.1418274217678628e-01,4.3940644428290279e-02,-5.7086610198943992e+00,-5.6802830136281086e+00
9.3275957784465451e+00,-1.6384293105146410e+00,-2.1940401765556818e+00,-1.3186659728053135e-01,5.1677641289093257e-01,4.5774666454552485e-02,-5.7080381314909472e+00,-5.6797286718544102e+00
9.3417714559213874e+00,-1.6284611791114971e+00,-2.2026096511434528e+00,-1.2656125434319065e-01,5.0498940077002963e-01,4.4341086794433333e-02,-5.7073892445827683e+00,-5.6791209149504835e+00
9.3559471333962314e+00,-1.6184338893484542e+00,-2.2111070948460321e+00,-1.2125124127574947e-01,4.9035903009088661e-01,4.3826235538574933e-02,-5.7067606796374868e+00,-5.6784678431964180e+00
9.3701228108710737e+00,-1.6083275691274754e+00,-2.2195066401712036e+00,-1.1593525013653698e-01,4.9943561683006577e-01,4.4640499468827068e-02,-5.7061394130575556e+00,-5.6778061927190402e+00
9.3842984883459160e+00,-1.5981608861595704e+00,-2.2278300491868865e+00,-1.1061490503237123e-01,5.1608410804949822e-01,4.6378048632256683e-02,-5.7055066037347695e+00,-5.6771688794189883e+00
9.3984741658207582e+00,-1.5879367717611550e+00,-2.2360801621132818e+00,-1.0529055044767882e-01,5.1588524266788527e-01,4.5738205376454386e-02,-5.7048491634754459e+00,-5.6766153033601965e+00
9.4126498432956023e+00,-1.5776556464758864e+00,-2.2442567111632963e+00,-9.9962340502420005e-02,4.9245674010217488e-01,4.4784664500209258e-02,-5.7042007934277512e+00,-5.6759644841920140e+00
9.4268255207704446e+00,-1.5673100534722033e+00,-2.2523489369237493e+00,-9.4629947089070562e-02,4.8940301120112817e-01,4.4735886991010838e-02,-5.7035659404679775e+00,-5.6752873986494583e+00
9.4410011982452868e+00,-1.5568943819793608e+00,-2.2603478079982504e+00,-8.9293267652747116e-02,5.1122279779682811e-01,4.5796584051379090e-02,-5.7029317789624416e+00,-5.6746230602442536e+00
9.4551768757201309e+00,-1.5464234474814356e+00,-2.2682718891168943e+00,-8.3953388993671760e-02,5.1534769921478629e-01,4.7738182183802422e-02,-5.7022825813574798e+00,-5.6740332351314633e+00
9.4693525531949732e+00,-1.5358976711255918e+00,-2.2761209191969640e+00,-7.8610463465638394e-02,5.0586680957955654e-01,4.6056963081031736e-02,-5.7016058602836068e+00,-5.6734107355291163e+00
9.4835282306698154e+00,-1.5253174722133591e+00,-2.2838946363996415e+00,-7.3264642967993676e-02,4.8884067390136149e-01,4.5515977580440715e-02,-5.7009529716294995e+00,-5.6727341918384377e+00
9.4977039081446577e+00,-1.5146655660889301e+00,-2.2915673801465153e+00,-6.7915275605218595e-02,4.9737409597500343e-01,4.6030390537262239e-02,-5.7003077518113665e+00,-5.6720476762488437e+00
9.5118795856195018e+00,-1.5039570975933410e+00,-2.2991589721396921e+00,-6.2563341288091906e-02,5.1492790960241641e-01,4.7709929478522636e-02,-5.6996552398410687e+00,-5.6713876264470509e+00
9.5260552630943440e+00,-1.4931959779091417e+00,-2.3066740706435960e+00,-5.7209163567521600e-02,5.1481751937869746e-01,4.7224091380479595e-02,-5.6989789192684341e+00,-5.6708148591073497e+00
9.5402309405691863e+00,-1.4823826274362069e+00,-2.3141124197740508e+00,-5.1852893070308138e-02,4.9270291095388319e-01,4.6047092558495692e-02,-5.6983094857799816e+00,-5.6701461738914967e+00
9.5544066180440304e+00,-1.4715107474656266e+00,-2.3214635604973304e+00,-4.6494461598074993e-02,4.8830996764604251e-01,4.6006021929115133e-02,-5.6976567370472191e+00,-5.6694507568770556e+00
9.5685822955188726e+00,-1.4605741524243165e+00,-2.3287164171804315e+00,-4.1133924981452644e-02,5.1012318488355823e-01,4.6890656340182843e-02,-5.6970045705184518e+00,-5.6687691163750982e+00
9.5827579729937149e+00,-1.4495871187489271e+00,-2.3358913816524471e+00,-3.5771944654545001e-02,5.1455426610484445e-01,4.8855978915240253e-02,-5.6963398636975899e+00,-5.6681624047867105e+00
9.5969336504685572e+00,-1.4385500683079346e+00,-2.3429882035251093e+00,-3.0408670351464797e-02,5.0580915846764551e-01,4.6983233533333099e-02,-5.6956472970977696e+00,-5.6675288798394492e+00
9.6111093279434012e+00,-1.4274634216383066e+00,-2.3500066311518988e+00,-2.5044251613263888e-02,4.8807050361666637e-01,4.6407927281743921e-02,-5.6949812779324755e+00,-5.6668397821801397e+00
9.6252850054182435e+00,-1.4163115698098074e+00,-2.3569200964371575e+00,-1.9678617408858470e-02,4.9682984214995918e-01,4.6725705041601132e-02,-5.6943234141230539e+00,-5.6661414851335605e+00
9.6394606828930858e+00,-1.4051081718147518e+00,-2.3637489333973765e+00,-1.4312274366217445e-02,5.1440976528672067e-01,4.8373923798183310e-02,-5.6936610455985992e+00,-5.6654715470475017e+00
9.6536363603679298e+00,-1.3938569937723106e+00,-2.3704982770221581e+00,-8.9454340105478512e-03,5.1438849383226648e-01,4.7785708192484726e-02,-5.6929753124566442e+00,-5.6648904989169795e+00
9.6678120378427721e+00,-1.3825584583420090e+00,-2.3771678805847190e+00,-3.5782454839540980e-03,4.9247383376915610e-01,4.6501709962628708e-02,-5.6922979176694009e+00,-5.6642145475014596e+00
9.6819877153176144e+00,-1.3712068247989573e+00,-2.3837467495616651e+00,1.7891310408657234e-03,4.8796820517434614e-01,4.6399642691222813e-02,-5.6916387244269417e+00,-5.6635127854517711e+00
9.6961633927924566e+00,-1.3597967316217281e+00,-2.3902236737515064e+00,7.1564024906072754e-03,5.1008514984457054e-01,4.7183170537435620e-02,-5.6909809780572029e+00,-5.6628264881467336e+00
9.7103390702673007e+00,-1.3483411183778968e+00,-2.3966197957399622e+00,1.2523375471649683e-02,5.1440127610797626e-01,4.9077740480549061e-02,-5.6903121246494237e+00,-5.6622174397110774e+00
9.7245147477421430e+00,-1.3368404103253182e+00,-2.4029348733980558e+00,1.7889900860847217e-02,5.0562399909879174e-01,4.7096393885175621e-02,-5.6896164144291781e+00,-5.6615808001056722e+00
9.7386904252169852e+00,-1.3252950319912515e+00,-2.4091686629520486e+00,2.3255829466974205e-02,4.8805304525731208e-01,4.6442572747102083e-02,-5.6889487911392340e+00,-5.6608906003882291e+00
9.7528661026918293e+00,-1.3136909001548123e+00,-2.4152934201653808e+00,2.8620650551697026e-02,4.9700129150695876e-01,4.6663808649374645e-02,-5.6882904362068691e+00,-5.6601929007597684e+00
9.7670417801666716e+00,-1.3020406637355646e+00,-2.4213307845987240e+00,3.3984322940258160e-02,5.1453300324056328e-01,4.8239579812611545e-02,-5.6876289451057076e+00,-5.6595248256239996e+00
9.7812174576415138e+00,-1.2903476195424277e+00,-2.4272858415957308e+00,3.9346751219454398e-02,5.1460097464580312e-01,4.7506267938977900e-02,-5.6869451163807625e+00,-5.6589466638075310e+00
9.7953931351163561e+00,-1.2786121954801348e+00,-2.4331583516014663e+00,4.4707785723264254e-02,4.9257650852722845e-01,4.6179459724616886e-02,-5.6862716828484263e+00,-5.6582748436855885e+00
9.8095688125912002e+00,-1.2668292788805768e+00,-2.4389368638416951e+00,5.0067030499180584e-02,4.8837975043519816e-01,4.5915657675370154e-02,-5.6856170577214078e+00,-5.6575788946115777e+00
9.8237444900660424e+00,-1.2549943508168488e+00,-2.4446101426292755e+00,5.5423965169994080e-02,5.1030435189611367e-01,4.6648705969141183e-02,-5.6849661721671563e+00,-5.6568996454451463e+00
9.8379201675408847e+00,-1.2431189272800145e+00,-2.4501998918329253e+00,6.0778857203243802e-02,5.1488972348062079e-01,4.8378764868272223e-02,-5.6843048951567186e+00,-5.6562979591353555e+00
9.8520958450157270e+00,-1.2312034401070462e+00,-2.4557058759476931e+00,6.6131556078157544e-02,5.0611736652375605e-01,4.6382007214606759e-02,-5.6836190933893151e+00,-5.6556710993053327e+00
9.8662715224905710e+00,-1.2192483210719949e+00,-2.4611278575652715e+00,7.1481910944645510e-02,4.8878839426298093e-01,4.5572735180548440e-02,-5.6829615970144047e+00,-5.6549920854257207e+00
9.8804471999654133e+00,-1.2072413929475971e+00,-2.4664376490463824e+00,7.6828837474290881e-02,4.9708254822709019e-01,4.5767832138397156e-02,-5.6823155726188386e+00,-5.6543068267817960e+00
9.8946228774402556e+00,-1.1951936673737935e+00,-2.4716570120140871e+00,8.2172744848430693e-02,5.1529680861349070e-01,4.7165258751226478e-02,-5.6816667825917220e+00,-5.6536513840596898e+00
9.9087985549150996e+00,-1.1831082211295509e+00,-2.4767914326405585e+00,8.7513656035555332e-02,5.1545363128570465e-01,4.6468197449158449e-02,-5.6809981830956469e+00,-5.6530874529310955e+00
9.9229742323899419e+00,-1.1709854907891668e+00,-2.4818406774051929e+00,9.2851418837103572e-02,4.9381492783841774e-01,4.5101234909796652e-02,-5.6803394649157708e+00,-5.6524321845398680e+00
9.9371499098647842e+00,-1.1588214893470388e+00,-2.4867939708052051e+00,9.8185440329379856e-02,4.8954221665199349e-01,4.4561300834108170e-02,-5.6797001243559722e+00,-5.6517545525262625e+00
9.9513255873396265e+00,-1.1466116599208509e+00,-2.4916380793968043e+00,1.0351490124516198e-01,5.0997362657675671e-01,4.5258612093763258e-02,-5.6790684377274880e+00,-5.6510933151813427e+00
9.9655012648144705e+00,-1.1343664804898679e+00,-2.4963961094953837e+00,1.0884055804571895e-01,5.1601646160022518e-01,4.6746666375272618e-02,-5.6784268662394881e+00,-5.6505041736171142e+00
9.9796769422893128e+00,-1.1220863930341063e+00,-2.5010678314655084e+00,1.1416225680431237e-01,5.0809105820171818e-01,4.4826674997336703e-02,-5.6777642005739279e+00,-5.6499047249683114e+00
9.9938526197641551e+00,-1.1097718401837684e+00,-2.5056530136477275e+00,1.1947984300324942e-01,4.9027221855302416e-01,4.3774999378763099e-02,-5.6771287520868956e+00,-5.6492501077318762e+00
1.0008028297238999e+01,-1.0974132053323518e+00,-2.5101248702661882e+00,1.2479176119389050e-01,4.9626610959976142e-01,4.3979706097784316e-02,-5.6765082118142418e+00,-5.6485889036068082e+00
1.0022203974713841e+01,-1.0850186409730924e+00,-2.5145018957411405e+00,1.3009867816970916e-01,5.1669620211376510e-01,4.5048519507922838e-02,-5.6758847696851609e+00,-5.6479562627259101e+00
1.0036379652188684e+01,-1.0725915739838137e+00,-2.5187915224539705e+00,1.3540082091629924e-01,5.1694095668327678e-01,4.4760890404193329e-02,-5.6752461764018971e+00,-5.6474177968666970e+00
1.0050555329663526e+01,-1.0601324533187815e+00,-2.5229935227002094e+00,1.4069803269431572e-01,4.9698730326397939e-01,4.3296111718824346e-02,-5.6746116604560406e+00,-5.6467925329843185e+00
1.0064731007138370e+01,-1.0476390785672782e+00,-2.5271000712361036e+00,1.4598969389961286e-01,4.9144873556007646e-01,4.2387268196181639e-02,-5.6739979087404002e+00,-5.6461463970713881e+00
1.0078906684613212e+01,-1.0351056004938795e+00,-2.5310916939122663e+00,1.5127436278445641e-01,5.0828569070859531e-01,4.3033382474619943e-02,-5.6733970404974112e+00,-5.6455138428570306e+00
1.0093082362088055e+01,-1.0225420555422373e+00,-2.5349948695730382e+00,1.5655343347292844e-01,5.1777411651253102e-01,4.4241679161166857e-02,-5.6727870131467997e+00,-5.6449390913025139e+00
1.0107258039562899e+01,-1.0099488996169954e+00,-2.5388093746426255e+00,1.6182674662499044e-01,5.1233979496721227e-01,4.2478368616249013e-02,-5.6721598573720655e+00,-5.6443878927323796e+00
1.0121433717037741e+01,-9.9732659000906165e-01,-2.5425349835461235e+00,1.6709414204743880e-01,4.9249563534927698e-01,4.1125359219277943e-02,-5.6715576977189039e+00,-5.6437717436112314e+00
1.0135609394512583e+01,-9.8466872634723679e-01,-2.5461493334295078e+00,1.7235387534009763e-01,4.9374558392732704e-01,4.1361885793826728e-02,-5.6709747178905747e+00,-5.6431468134662266e+00
1.0149785071987425e+01,-9.7197932957260058e-01,-2.5496619227095634e+00,1.7760632977590665e-01,5.1872190410478303e-01,4.1950772009496512e-02,-5.6703883851378096e+00,-5.6425472222758719e+00
1.0163960749462269e+01,-9.5926279654035085e-01,-2.5530848408691798e+00,1.8285219070357428e-01,5.1905311504460594e-01,4.2561440933639755e-02,-5.6697937045239826e+00,-5.6420443424048754e+00
1.0178136426937112e+01,-9.4651959241994388e-01,-2.5564178667750550e+00,1.8809129483656215e-01,5.0288310908458278e-01,4.0882963778761897e-02,-5.6691903672644424e+00,-5.6414634429384511e+00
1.0192312104411954e+01,-9.3374984925552917e-01,-2.5596595859066031e+00,1.9332338318231615e-01,4.9408776132457838e-01,3.9572011737951843e-02,-5.6686108235556993e+00,-5.6408634491658054e+00
1.0206487781886796e+01,-9.2094535187072335e-01,-2.5627776783608289e+00,1.9854564496931168e-01,5.0443590317914722e-01,4.0142890811074486e-02,-5.6680498634802712e+00,-5.6402706455375453e+00
1.0220663459361640e+01,-9.0811622596266850e-01,-2.5658051440227854e+00,2.0376046663209688e-01,5.2015088434461831e-01,4.1092624747190415e-02,-5.6674808108072261e+00,-5.6397106079470314e+00
1.0234839136836483e+01,-8.9526294519522276e-01,-2.5687417665572458e+00,2.0896768141321173e-01,5.1964814580219387e-01,3.9529497050646178e-02,-5.6668982950122144e+00,-5.6392288235285237e+00
