normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,475.52197841168396,475.52197841168396,1.7335241142896338,FAIL_NOT_SUBLEADING
Mmax,M_max,87.0,475.52197841168396,5.465769866800965,0.019925564532064757,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),9.327379053088816,475.52197841168396,50.98130736460336,0.18585329323735023,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,475.52197841168396,29.045475318789684,0.10588581424628667,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,475.52197841168396,1.774133846162707,0.006467637551839603,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,475.52197841168396,0.10836630730101741,0.00039505136547063693,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,475.52197841168396,28.380627529896394,0.1034620994093231,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,475.52197841168396,1.7335241142896338,0.006319594027727534,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,475.52197841168396,1.7335241142896338,0.006319594027727534,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,475.52197841168396,3.4670482285792676,0.012639188055455068,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1424.332419,475.52197841168396,0.3338560381470078,0.0012170783246699614,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,152.70446401857382,475.52197841168396,3.1140018169596213,0.011352150871495027,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,23318.653331199905,475.52197841168396,0.02039234305934146,7.434066151539773e-05,PASS_SUBLEADING_CORRECTION
