label,returncode,outdir,command
B1_paired_coarse,0,outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageB\grids\B1_paired_coarse --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 16000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 180 --grid-run-timeout 260 --grid-mode paired --n-center-list 12,16,20,24 --n-theta-list 4,4,5,6 --n-sphere-list 24,36,48,72 --tube-fraction-list 0.36,0.32,0.28,0.24 --outer-factor-list 2.2,2.6,3.0,3.4 --pair-fit-min-M 6"
B2_paired_medium,0,outputs_routeB_BEM_v14_stageB\grids\B2_paired_medium,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageB\grids\B2_paired_medium --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 16000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 180 --grid-run-timeout 260 --grid-mode paired --n-center-list 16,20,24,32 --n-theta-list 4,5,6,7 --n-sphere-list 36,48,72,96 --tube-fraction-list 0.34,0.30,0.26,0.22 --outer-factor-list 2.4,2.8,3.2,3.6 --pair-fit-min-M 8"
B3_cartesian_mesh_cross,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 16000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 180 --grid-run-timeout 260 --grid-mode cartesian --n-center-list 12,16 --n-theta-list 4,5 --n-sphere-list 24,36 --tube-fraction-list 0.32,0.28 --outer-factor-list 2.6,3.2 --pair-fit-min-M 6"
B4_outer_radius_sweep,0,outputs_routeB_BEM_v14_stageB\grids\B4_outer_radius_sweep,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageB\grids\B4_outer_radius_sweep --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 16000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 180 --grid-run-timeout 260 --grid-mode paired --n-center-list 20,20,20,20,20 --n-theta-list 5,5,5,5,5 --n-sphere-list 64,64,64,64,64 --tube-fraction-list 0.28,0.28,0.28,0.28,0.28 --outer-factor-list 2.0,2.5,3.0,3.5,4.0 --pair-fit-min-M 6"
B5_tube_radius_sweep,0,outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageB\grids\B5_tube_radius_sweep --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 16000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 180 --grid-run-timeout 260 --grid-mode paired --n-center-list 20,20,20,20,20 --n-theta-list 5,5,5,5,5 --n-sphere-list 64,64,64,64,64 --tube-fraction-list 0.40,0.34,0.28,0.22,0.18 --outer-factor-list 3.0,3.0,3.0,3.0,3.0 --pair-fit-min-M 6"
