model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,34,12,45,0.5908126566323268,0.7668738985876297,0.538919455555584,0.38343694929381483,8.097512659959795,2.679790206426873,3_1,0_1,True,0.75,45,,,,
sqrt+inv,PASS_FIT,34,12,45,0.4462667283156324,-10.485387133868224,2.365833197989557,-5.242693566934112,118.77467836301265,23.004098874007543,3_1,0_1,True,0.75,45,-261.6876935956303,54.1736415131932,,
sqrt+inv+threehalf,PASS_FIT,34,12,45,0.31515400491884704,-64.28700481223211,9.943781251882656,-32.143502406116056,906.0117949218659,144.30965774903441,3_1,0_1,True,0.75,45,-4011.952757567663,684.0571443678023,5817.807616033867,1059.4654306291295
sqrt,PASS_FIT,34,12,45,0.5695865288799719,0.6453861608201277,0.519557694964576,0.32269308041006384,8.042578601819182,2.58351337716029,4_1,0_1,False,0.75,45,,,,
sqrt+inv,PASS_FIT,34,12,45,0.4340541250714461,-10.0733001038072,2.3010894464263982,-5.0366500519036,113.4715063886355,22.374565201177724,4_1,0_1,False,0.75,45,-249.27863643359643,52.69111739002918,,
sqrt+inv+threehalf,PASS_FIT,34,12,45,0.3072345808354228,-62.28253770505325,9.693906525566742,-31.141268852526625,877.4085670296513,140.68333740656345,4_1,0_1,False,0.75,45,-3888.5461574045826,666.8676479977981,5645.616493535294,1032.8423958082956
