u,x_a_mid,Abar_minus_Areq_over_Areq,window,gN
-6.197129644327584,0.002035264192219376,0.11405092781869682,0.016110725368588985,0.050702750011314114
-6.192810799771711,0.0020440731905505254,0.11468578219268007,0.016964924718361363,0.05368823364076972
-6.188491955215837,0.0020529203158491218,0.11532063656666346,0.017840797670631514,0.05677261478074208
-6.184173110659963,0.002061805733135701,0.11595549094064682,0.018738304925308924,0.05995690673619998
-6.17985426610409,0.0020707296081450407,0.1165903453146302,0.01965740621157991,0.06324211693520487
-6.175535421548216,0.00207969210732925,0.1172251996886136,0.020598060289714892,0.06662924684972976
-6.171216576992343,0.0020886933978608692,0.11786005406259685,0.021560224952918428,0.07011929191680716
-6.166897732436469,0.002097733647636,0.11849490843658021,0.02254385702922318,0.07371324146001557
-6.162578887880596,0.0021068130252774233,0.11912976281056359,0.02354891238342738,0.07741207861130722
-6.158260043324722,0.0021159317001377513,0.11976461718454699,0.0245753459190744,0.08121678023317938
-6.153941198768848,0.0021250898423025868,0.12039947155853035,0.02562311158047692,0.08512831684120138
-6.149622354212975,0.0021342876225936913,0.1210343259325136,0.026692162354782945,0.08914765252689455
-6.145303509657102,0.0021435252125721815,0.12166918030649698,0.027782450274085657,0.09327574488097644
-6.140984665101228,0.0021528027845417147,0.12230403468048036,0.028893926417575155,0.0975135449169676
-6.136665820545354,0.0021621205115517138,0.12293888905446372,0.030026540913734523,0.10186199699517576
-6.13234697598948,0.00217147856740059,0.12357374342844711,0.03118024294257621,0.1063220387470477
-6.128028131433608,0.0021808771266389857,0.12420859780243039,0.03235498073792342,0.11089460099991066
-6.123709286877734,0.002190316364573035,0.1251380609648621,0.03355070158973217,0.11585335779198341
-6.11939044232186,0.002199796457267624,0.12663583465659398,0.03476735184645674,0.12149148145556253
-6.115071597765986,0.002209317581549682,0.12813360834832585,0.036004876917456796,0.1273039810290681
-6.110752753210113,0.002218879915011478,0.12963138204005772,0.03726322127544707,0.133293246146003
-6.10643390865424,0.002228483636013931,0.13112915573178927,0.038542328458988584,0.13946165387998902
-6.102115064098366,0.0022381289236899442,0.13262692942352114,0.0398421410750221,0.14581156856099775
-6.097796219542492,0.002247815957947736,0.134124703115253,0.04116260080144357,0.1523453415923618
-6.093477374986619,0.0022575449194742027,0.1356224768069849,0.04250364838972065,0.1590653112685818
-6.089158530430745,0.002267315989738286,0.13712025049871676,0.04386522366755158,0.16597380259394084
-6.084839685874872,0.0022771293509943565,0.1386180241904483,0.04524726554156483,0.1730731271019342
-6.080520841318998,0.002286985186285622,0.14011579788218018,0.046649712000060184,0.1803655826755305
-6.076201996763125,0.0022968836794475295,0.14161357157391205,0.04807250011579167,0.1878534533682723
-6.071883152207251,0.0023068250151112,0.1431113452656439,0.04951556604879048,0.19553900922622883
-6.067564307651377,0.0023168093787068736,0.1446091189573758,0.05097884504923006,0.20342450611081486
-6.063245463095504,0.0023268369564673633,0.14610689264910734,0.05246227146033089,0.2115121855224798
-6.058926618539631,0.0023369079354315396,0.1476046663408392,0.053965778721306756,0.21980427442528894
-6.054607773983757,0.0023470225034478045,0.1491024400325711,0.05548929937035135,0.22830298507239624
-6.050288929427883,0.0023571808491776045,0.15060021372430296,0.057032765047665135,0.23701051483242974
-6.0459700848720095,0.002367383162098948,0.1520979874160348,0.05859610649852243,0.2459290460167942
-6.041651240316137,0.0023776296325099372,0.15359576110776638,0.06017925357637932,0.2550607457079071
-6.037332395760263,0.002387920451532325,0.15509353479949825,0.06178213524602072,0.26440776558837564
-6.033013551204389,0.0023982558111150694,0.1565913084912301,0.06340467958674761,0.2739722417711224
-6.0286947066485155,0.0024086359040379193,0.158089082182962,0.0650468137956049,0.2837562946304841
-6.024375862092642,0.002419060923915012,0.15958685587469387,0.0667084641906468,0.2937620286342727
-6.020057017536769,0.002429531065198478,0.1610846295664254,0.06838955621424403,0.3039915321768331
-6.015738172980895,0.002440046523182081,0.1625824032581573,0.07009001443642843,0.31444687741309113
-6.0114193284250215,0.0024506074940048436,0.16408017694988916,0.07180976255827809,0.3251301200936082
-6.007100483869148,0.002461214174654718,0.165577950641621,0.07354872341534008,0.33604329940065364
-6.002781639313274,0.002471866762972256,0.16707572433335285,0.07530681898109393,0.3471884377853107
-5.998462794757401,0.0024825654576542977,0.16857349802508445,0.07708397037045128,0.35856754080560954
-5.9941439502015275,0.0024933104582576856,0.17065508801510262,0.07888009784329669,0.37145335028736853
-5.989825105645654,0.002504101965202975,0.17309375843259986,0.08069512080806451,0.3854306807892201
-5.98550626108978,0.0025149401797781804,0.1755324288500971,0.08252895782535569,0.3997434175804122
-5.981187416533906,0.002525825304142528,0.17797109926759427,0.08438152661159176,0.4143949547382089
-5.9768685719780335,0.0025367575413302243,0.18040976968509104,0.0862527440427065,0.4293886600072288
-5.97254972742216,0.0025477370952542515,0.18187536382446293,0.0881425261578766,0.4423611376648278
-5.968230882866286,0.0025587641707101576,0.18219107123084463,0.09005078816328771,0.45272263189308176
-5.963912038310412,0.002569838973379887,0.18250677863722628,0.09197744443594019,0.46321001034169396
-5.9595931937545386,0.0025809617098356127,0.18282248604360793,0.09392240852749006,0.47382331762820284
-5.955274349198666,0.0025921325875435876,0.18313819344998952,0.09588559316812906,0.4845625912063922
-5.950955504642792,0.002603351814868024,0.18345390085637117,0.09786691027049882,0.4954278613503239
-5.946636660086918,0.002614619601074966,0.18376960826275282,0.09986627093364525,0.506419151138779
-5.9423178155310445,0.002625936156336202,0.18408531566913447,0.10188358544700582,0.5175364764400735
-5.937998970975171,0.0026373016917331823,0.18440102307551612,0.10391876329443533,0.528779845897277
-5.933680126419297,0.002648716419260957,0.18471673048189782,0.10597171315826814,0.5401492609138292
-5.929361281863424,0.002660180551832127,0.1850324378882794,0.10804234292341425,0.5516447156395399
-5.9250424373075505,0.002671694303280826,0.18534814529466104,0.11013055968149343,0.563266196957
-5.920723592751677,0.0026832578883666932,0.18566385270104271,0.11223626973500378,0.5750136844683819
-5.916404748195803,0.00269487152277889,0.18597956010742436,0.11435937860152579,0.5868871504826423
-5.91208590363993,0.002706535423140118,0.18629526751380596,0.11649979101796132,0.5988865600031239
-5.9077670590840565,0.0027182498070106686,0.18661097492018763,0.11865741094480908,0.6110118707155663
-5.903448214528183,0.002730014892892467,0.18692668232656928,0.12083214157047256,0.6232630329765071
-5.899129369972309,0.002741830900233157,0.18724238973295093,0.12302388531560515,0.6356399898021015
-5.894810525416435,0.0027536980494301936,0.18755809713933258,0.125232543837488,0.6481426768573381
-5.890491680860562,0.002765616561834951,0.18787380454571423,0.1274580180344419,0.6607710224456594
-5.886172836304689,0.002777586659756852,0.18218352233567126,0.12970020805027555,0.6520296803126376
-5.881853991748815,0.0027896085664675207,0.17370335421928348,0.13195901327876425,0.6325063096699814
-5.877535147192941,0.002801682506204937,0.16522318610289563,0.13423433236816562,0.6120010930677011
-5.873216302637068,0.002813808704177625,0.1567430179865078,0.13652606322576605,0.5905019960388586
-5.868897458081195,0.0028259873865688514,0.14826284987012173,0.13883410302246235,0.5679970766639552
-5.864578613525321,0.0028382187805408516,0.13978268175373393,0.14115834819737533,0.5444744864502891
-5.860259768969447,0.0028505031142390547,0.1313025136373461,0.14349869446249663,0.5199224712050213
-5.855940924413574,0.002862840616796348,0.12282234552095832,0.14585503680736772,0.4943293719017605
-5.8516220798577,0.0028752315183373472,0.11434217740457048,0.14822726950379206,0.4676836255407159
-5.847303235301826,0.0028876760499826903,0.10586200928818268,0.15061528611057934,0.4399737660023225
-5.842984390745953,0.0029001744438533453,0.0973818411717966,0.15301897947832044,0.41118842489429286
-5.83866554619008,0.0029127269330749502,0.08890167305540876,0.1554382417541969,0.3813163323920147
-5.834346701634206,0.002925333751782146,0.08042150493902095,0.15787296438681808,0.35034631807233024
-5.830027857078332,0.002937995135122954,0.07194133682263314,0.16032303813109383,0.3182673117405204
-5.825709012522459,0.0029507113192631575,0.06346116870624706,0.1627883530531346,0.28506834425054156
-5.821390167966586,0.002963482541390716,0.05498100058985924,0.16526879853518572,0.2507385483183866
-5.817071323410712,0.0029763090397201737,0.04650083247347142,0.16776426328058902,0.2152671593286322
-5.812752478854838,0.002989191053497115,0.0380206643570836,0.1702746353187788,0.17864351613397753
-5.808433634298964,0.0030021288230026237,0.029540496240695786,0.17279980201030382,0.14085706184782876
-5.804114789743091,0.0030151225895577623,0.02106032812430796,0.1753396500518824,0.10189734462984396
-5.799795945187218,0.0030281725955280748,0.012580160007921892,0.17789406548148662,0.06175401846439954
-5.795477100631344,0.0030412790843281144,0.004099991891534076,0.18046293368345484,0.02041684393187834
-5.79115825607547,0.0030544423004259707,-0.004380176224853751,0.18304613939363545,-0.02212431102713855
-5.786839411519597,0.0030676624893478375,-0.012860344341241567,0.1856435667045575,-0.0658794703549963
-5.782520566963723,0.003080939897682592,-0.021340512457629374,0.18825509907063326,-0.11085854912732752
-5.77820172240785,0.0030942747730863906,-0.029820680574015445,0.19088061931338535,-0.15707135281073697
-5.773882877851976,0.0031076673642872993,-0.03830084869040326,0.1935200096267064,-0.2045275765279053
-5.769564033296103,0.003121117921089917,-0.04678101680679108,0.1961731515821436,-0.25323680433001877
-5.765245188740229,0.0031346266943800454,-0.055261184923178885,0.19883992613421364,-0.30320850847675546
-5.760926344184355,0.0031481939361293664,-0.06374135303956673,0.20152021362574318,-0.3544520487237341
-5.756607499628482,0.0031618198994001387,-0.07222152115595279,0.2042138937932388,-0.4069766716175174
-5.752288655072609,0.0031755048383499294,-0.08070168927234063,0.20692084577228276,-0.4607915097982636
-5.747969810516735,0.003189249008236338,-0.08918185738872841,0.20964094810295558,-0.5159055813099195
-5.743650965960861,0.0032030526654217694,-0.09766202550511627,0.2123740787352872,-0.5723277889182046
-5.7393321214049875,0.0032169160673782117,-0.10423667929079822,0.21512011503473177,-0.6187556632493925
-5.735013276849115,0.003230839472692036,-0.11055158661523574,0.2178789337876716,-0.664657361545662
-5.730694432293241,0.003244823141068831,-0.11686649393967462,0.220650411206945,-0.7115613564053918
-5.726375587737367,0.0032588673333382324,-0.12318140126411344,0.2234344229374003,-0.7594738426316602
-5.7220567431814935,0.003272972311458796,-0.1294963085885523,0.22623084406147642,-0.8084009263399774
-5.71773789862562,0.0032871383385228822,-0.13581121591299114,0.22903954910480745,-0.8583486244892664
-5.713419054069747,0.0033013656787615614,-0.14212612323742868,0.2318604120418521,-0.9093228644188049
-5.709100209513873,0.0033156545975495536,-0.1484410305618675,0.23469330630154955,-0.9613294833912
-5.7047813649579995,0.0033300053614101605,-0.1525049902840819,0.23753810477299797,-0.999620007606824
-5.700462520402126,0.003344418238020248,-0.15608079276385942,0.24039467981115759,-1.0353612631266607
-5.696143675846252,0.0033588934962152377,-0.15965659524363696,0.2432629032425791,-1.0717175610312006
-5.691824831290379,0.0033734314059941173,-0.16323239772341372,0.24614264637115346,-1.108691769727481
-5.6875059867345055,0.0033880322385244884,-0.1668082002031913,0.24903377998388804,-1.1462867044488918
-5.683187142178632,0.003402696266147607,-0.17038400268296874,0.2519361743567024,-1.1845051270273845
-5.678868297622758,0.003417423762383476,-0.1739598051627463,0.2548496992602509,-1.2233497456692974
-5.674549453066884,0.003432215001935942,-0.17753560764252382,0.257774223965765,-1.2628232147346903
-5.670230608511011,0.003447070260697822,-0.18111141012230136,0.2607096172509187,-1.3029281345202701
-5.665911763955138,0.0034619898157560425,-0.18468721260207813,0.2636557474057173,-1.3436670510458917
-5.661592919399264,0.0034769739453968255,-0.1882630150818557,0.26661248223840706,-1.385042455844688
-5.65727407484339,0.0034920229291108555,-0.1918388175616332,0.26957968908140545,-1.4270567857567498
-5.652955230287517,0.003507137047598508,-0.19521616581416126,0.27255723479725563,-1.4682198494325014
-5.648636385731644,0.0035223165827750784,-0.1906009510984944,0.2755449857845992,-1.4492228528903144
-5.64431754117577,0.003537561817776053,-0.18598573638282664,0.27854280798417086,-1.429516544390329
-5.639998696619896,0.00355287303696237,-0.18137052166715883,0.28155056688481356,-1.4090964029346889
-5.6356798520640226,0.00356825052592574,-0.17675530695149103,0.2845681275295148,-1.3879579738725574
-5.631361007508149,0.0035836945714939634,-0.17214009223582327,0.28759535452146145,-1.3660968692127895
-5.627042162952275,0.003599205461736287,-0.16752487752015552,0.2906321120301144,-1.3435087679320619
-5.622723318396402,0.0036147834859687708,-0.16290966280448863,0.29367826379730444,-1.3201894162784675
-5.6184044738405285,0.0036304289347596965,-0.15829444808882087,0.2967336731433452,-1.296134628070487
-5.614085629284655,0.0036461420999349694,-0.1536792333731531,0.2997982029731665,-1.2713402849914481
-5.609766784728781,0.0036619232745835756,-0.1490640186574853,0.3028717157824652,-1.245802336879301
-5.605447940172908,0.0036777727530630396,-0.14444880394181847,0.30595407366387506,-1.2195168020118101
-5.6011290956170345,0.00369369083100493,-0.13983358922615066,0.3090451383131556,-1.1924797673870595
-5.596810251061161,0.003709677805320353,-0.13521837451048288,0.31214477103539595,-1.1646873889993663
-5.592491406505287,0.003725733974205505,-0.1306031597948151,0.3152528327512395,-1.136135892110444
-5.588172561949413,0.0037418596371472292,-0.12598794507914732,0.318369184003124,-1.1068215715159084
-5.58385371739354,0.003758055094928604,-0.12137273036347955,0.3214936849615385,-1.0767407918070617
-5.579534872837667,0.0037743206496345487,-0.11675751564781271,0.3246261954312979,-1.0458899876279586
-5.575216028281793,0.0037906566046574715,-0.1121423009321449,0.32776657485783356,-1.0142656639276892
-5.570897183725919,0.0038070632647029096,-0.10752708621647712,0.33091468233349935,-0.9818643962079836
-5.566578339170046,0.0038235409357952237,-0.10291187150080934,0.3340703766038946,-0.9486828307659594
-5.562259494614173,0.003840089925283303,-0.0982966567851425,0.33723351607420216,-0.9147176849321339
-5.557940650058299,0.003856710541846308,-0.09368144206947471,0.3404039588155413,-0.8799657473035758
-5.553621805502425,0.0038734030954994093,-0.08906622735380693,0.34358156257133665,-0.8444238779723316
-5.549302960946552,0.003890167897599585,-0.08445101263813914,0.3467661847637001,-0.8080890087489271
-5.544984116390678,0.003907005260851422,-0.07983579792247138,0.3499576824998297,-0.7709581433810738
-5.540665271834804,0.00392391549931295,-0.07522058320680358,0.3531559125784201,-0.7330283577675006
-5.536346427278931,0.003940898928401499,-0.07060536849113676,0.3563607314960881,-0.6942968001669275
-5.532027582723058,0.00395795586489959,-0.06599015377546898,0.35957199545381213,-0.6547606914021056
-5.527708738167184,0.00397508662696083,-0.061374939059801174,0.36278956036338394,-0.6144173250590524
-5.52338989361131,0.003992291534115854,-0.05675972434413339,0.3660132818538736,-0.5732640676812852
-5.519071049055437,0.004009570907278284,-0.052144509628466555,0.36924301527810843,-0.5312983589591885
-5.514752204499564,0.004026925068750723,-0.047529294912798774,0.3724786157191618,-0.4885177119143883
-5.51043335994369,0.004044354342230749,-0.04291408019713099,0.3757199379968566,-0.44491971307928124
-5.506114515387816,0.004061859052816969,-0.0382988654814632,0.3789668366742793,-0.40050202267150853
-5.501795670831942,0.004079439527015072,-0.033683650765795416,0.3822191660643047,-0.35526237476351236
-5.497476826276069,0.004097096092743929,-0.029068436050127627,0.3854767802361342,-0.3091985774471048
-5.493157981720196,0.004114829079341696,-0.0244532213344608,0.38873953302184283,-0.26230851299306
-5.488839137164322,0.004132638817571978,-0.01993730413494692,0.3920072780229379,-0.21566425135305803
-5.484520292608448,0.004150525639629976,-0.016033445146116074,0.39527986861692777,-0.17488362422466736
-5.480201448052575,0.004168489879148696,-0.01212958615728523,0.39855715796390123,-0.13339949791846525
-5.475882603496702,0.004186531871205163,-0.008225727168455177,0.40183899901311554,-0.09121032055377874
-5.471563758940828,0.004204651952326692,-0.0043218681796243314,0.4051252445095947,-0.04831460358901935
-5.467244914384954,0.004222850460497137,-0.0004180091907934845,0.4084157470007369,-0.0047109219318156965
-5.462926069829081,0.004241127735163212,0.0034858497980373624,0.41171035884293083,0.03960208595521284
-5.458607225273207,0.00425948411724082,0.007389708786868209,0.41500893220817975,0.08462571795291679
-5.454288380717333,0.00427791994912141,0.011293567775699065,0.41831131909073493,0.1303612081883704
-5.44996953616146,0.00429643557467836,0.015197426764529105,0.42161737131373694,0.17680972694190633
-5.445650691605587,0.0043150313392734075,0.01910128575335995,0.42492694053586344,0.22397238055849414
-5.441331847049713,0.004333707589763068,0.022657285085393095,0.4282398782579857,0.26773957775136775
-5.437013002493839,0.004352464674505119,0.024682920904443215,0.43155603582983215,0.29393502867150695
-5.4326941579379655,0.004371302943365096,0.02670855672349332,0.43487526445665725,0.32050346134321267
-5.428375313382093,0.00439022274772281,0.028734192542543044,0.4381974152059184,0.3474452726553383
-5.424056468826219,0.004409224440478924,0.030759828361593147,0.44152233901395876,0.3747608260866636
-5.419737624270345,0.004428308376061506,0.03278546418064327,0.44484988669269526,0.40245045167527466
-5.4154187797144715,0.00444747491043266,0.03429040656082812,0.44817990893631265,0.42407494688317615
-5.411099935158598,0.004466724401095155,0.034891973044252254,0.45151225632796294,0.43472305199022465
-5.406781090602725,0.0044860572070991,0.03549353952767626,0.45484677934646967,0.4454839201258265
-5.402462246046851,0.0045054736890486466,0.03609510601110039,0.45818332837303655,0.4563575106119118
-5.3981434014909775,0.004524974209108697,0.036696672494524525,0.46152175369796156,0.46734377274382227
-5.393824556935104,0.004544559131011674,0.03729823897794866,0.46486190552735357,0.47844264578968543
-5.38950571237923,0.0045642288200643,0.03789980546137279,0.46820363398985365,0.48965405899045455
-5.385186867823357,0.0045839836431544115,0.038501371944796796,0.4715467891433605,0.5009779315606224
-5.3808680232674835,0.004603823968757812,0.03910293842822093,0.4748912209817572,0.5124141726896145
-5.37654917871161,0.004623750166945123,0.03970450491164506,0.47823677944164267,0.5239626815438421
-5.372230334155736,0.004643762609388709,0.0403060713950692,0.48158331440906477,0.5356233472694408
-5.367911489599862,0.004663861669369595,0.04090763787849332,0.48493067572625576,0.5473960489956786
-5.3635926450439895,0.004684047721784437,0.04150920436191733,0.4882787131983699,0.5592806558390334
-5.359273800488116,0.0047043211431525185,0.04211077084534146,0.4916272766002226,0.571277026907954
-5.354954955932242,0.0047246823116227615,0.042712337328765594,0.49497621568303124,0.5833850113082762
-5.350636111376368,0.0047451316069807865,0.043313903812189726,0.49832538018115624,0.5956044481493286
-5.346317266820495,0.004765669410655997,0.04391547029561386,0.5016746198188438,0.6079351665507019
-5.341998422264622,0.0047862961057286895,0.04451703677903787,0.5050237843169688,0.620376985649692
-5.337679577708748,0.0048070120769372155,0.045118603262462004,0.5083727233997775,0.63292971460942
-5.333360733152874,0.004827817710685132,0.045720169745886136,0.5117212868016302,0.6455931526276105
-5.329041888597001,0.004848713395048425,0.04632173622931027,0.5150693242737443,0.6583670889460549
-5.324723044041127,0.004869699519782746,0.046923302712734406,0.5184166855909355,0.6712513028607388
-5.320404199485253,0.004890776476330681,0.04752486919615853,0.5217632205583573,0.6842455637326382
-5.31608535492938,0.004911944657829045,0.048126435679582545,0.5251087790182428,0.6973496309991895
-5.3117665103735066,0.004933204459116239,0.04872800216300668,0.5284532108566395,0.7105632541864286
-5.307447665817633,0.00495455627673958,0.04932956864643081,0.5317963660101462,0.7238861729217888
-5.303128821261759,0.0049760005089627204,0.04993113512985494,0.5351380944726465,0.7373181169475796
-5.298809976705886,0.004997537555773067,0.05053270161327895,0.5384782463020384,0.7508588061351229
-5.2944911321500125,0.005019167818889261,0.05113426809670308,0.5418166716269635,0.7645079504995662
-5.290172287594139,0.0050408917017686385,0.05173583458012721,0.5451532206535304,0.7782652502153444
-5.285853443038265,0.00506270960961478,0.052337401063551336,0.5484877436720371,0.792130395632323
-5.281534598482391,0.005084621949385063,0.052938967546975475,0.5518200910636875,0.806103067292597
-5.277215753926518,0.005106629129798249,0.0535405340303996,0.5551501133073048,0.8201829359479531
-5.272896909370645,0.005128731561342106,0.05414210051382362,0.5584776609860413,0.8343696625779959
-5.268578064814771,0.005150929656281083,0.05474366699724775,0.5618025847940817,0.8486628984089389
-5.264259220258897,0.005173223828663971,0.055345233480671885,0.5651247355433429,0.8630622849330427
-5.259940375703024,0.005195614494331646,0.05594679996409601,0.568443964170168,0.8775674539287273
-5.255621531147151,0.005218102070924813,0.05654836644752002,0.5717601217420143,0.8921780274813316
-5.251302686591277,0.00524068697789182,0.05714993293094415,0.5750730594641367,0.9068936180045433
-5.246983842035403,0.005263369636496448,0.05775149941436828,0.5783826286862631,0.921713828262462
-5.24266499747953,0.005286150469825791,0.05835306589779241,0.5816886809092651,0.9366382513923395
-5.238346152923656,0.005309029902798143,0.058954632381216544,0.5849910677918203,0.9516664709279615
-5.234027308367782,0.005332008362170921,0.059409669732592596,0.5882896411570692,0.9644193985950843
-5.229708463811909,0.005355086276548622,0.05964412322101184,0.5915842529992632,0.9736477443347983
-5.225389619256036,0.005378264076390837,0.05987857670943112,0.5948747554904054,0.9829119295252141
-5.221070774700162,0.005401542194020252,0.060113030197850394,0.5981610009868845,0.9922116295025148
-5.216751930144288,0.005424921063630728,0.060347483686269666,0.6014428420360988,1.001546516100208
-5.212433085588415,0.005448401121295395,0.060581937174688905,0.6047201313830721,1.0109162576663626
-5.208114241032542,0.005471982804974798,0.060816390663108184,0.6079927219770622,1.0203205190810951
-5.203795396476668,0.005495666554525047,0.06105084415152747,0.6112604669781572,1.0297589617742853
-5.199476551920794,0.00551945281170603,0.061285297639946744,0.6145232197638659,1.0392312437435416
-5.19515770736492,0.005543342020189656,0.06151975112836603,0.6177808339356953,1.0487370195724024
-5.190838862809047,0.005567334625568127,0.06175420461678532,0.6210331633257208,1.0582759404487758
-5.186520018253174,0.005591431075362245,0.06198865810520454,0.6242800620031435,1.0678476541836133
-5.1822011736973,0.005615631819029781,0.062223111593623814,0.6275213842808383,1.0774518052298285
-5.177882329141426,0.005639937307973824,0.0606792922283251,0.6307569847218917,1.0561367938201827
-5.173563484585553,0.005664347995551226,0.058424051467995,0.6339867181461264,1.022090679283054
-5.16924464002968,0.005688864337081045,0.05618968759286475,0.6372104396366162,0.9880003487345956
-5.164925795473806,0.005713486789853059,0.05395532371773406,0.6404280045461879,0.9535033319171352
-5.160606950917932,0.005738215813136266,0.051720959842603366,0.643639268503912,0.9186005615451769
-5.156288106362059,0.00576305186818747,0.04948659596747266,0.64684408742158,0.8832930063243053
-5.151969261806185,0.005787995418259878,0.047252232092341966,0.6500423175001704,0.8475816708724684
-5.147650417250311,0.005813046928611743,0.04501786821721127,0.6532338152363,0.8114675956388403
-5.143331572694438,0.005838206866515035,0.04278350434208102,0.6564184374286635,0.7749518568202942
-5.139012728138565,0.005863475701264183,0.04054914046695033,0.6595960411844588,0.7380355662754359
-5.134693883582691,0.005888853904184787,0.03831477659181963,0.662766483925798,0.7007198714363246
-5.130375039026817,0.005914341948642441,0.03608041271668893,0.6659296233961054,0.6630059552177319
-5.126056194470944,0.005939940310051545,0.03384604884155869,0.6690853176665007,0.624895035924064
-5.121737349915071,0.005965649465884196,0.03161168496642799,0.6722334251421664,0.5863883671538633
-5.117418505359197,0.005991469895679064,0.02937732109129729,0.675373804568702,0.5474872377020248
-5.113099660803323,0.006017402081050354,0.027142957216166597,0.6785063150384616,0.508192971459567
-5.1087808162474495,0.006043446505696786,0.02490859334103589,0.681630815996876,0.46850692731108845
-5.104461971691576,0.006069603655410619,0.022674229465905197,0.6847471672487606,0.42843049902987007
-5.100143127135702,0.0060958740180867095,0.0204398655907745,0.687855228964604,0.3879651151706307
-5.095824282579829,0.006122258083731606,0.018205501715644255,0.6909548616868446,0.34711223895996096
-5.0915054380239555,0.006148756344472714,0.01597113784051356,0.6940459263361249,0.30587336818438116
-5.087186593468082,0.00617536929456744,0.01373677396538286,0.6971282842175349,0.26425003507616757
-5.082867748912209,0.006202097430412427,0.01150241009025262,0.7002017970268335,0.22224380619678605
-5.078548904356335,0.006228941250552831,0.00926804621512192,0.7032663268566548,0.1798562823180168
-5.0742300598004615,0.006255901255691587,0.007033682339991223,0.7063217362026956,0.1370890983008619
-5.069911215244588,0.00628297794869877,0.004799318464860521,0.7093678879698857,0.09394392297207123
-5.065592370688714,0.006310171834620968,0.002564954589729824,0.7124046454785387,0.05042245899843001
-5.06127352613284,0.006337483420690706,0.0003305907145991216,0.7154318724704851,0.006526442758760848
