knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,95,0.8071437013525127,0.9973958408149473,2.125555491800356,216,96,0.025537643965662,0.5522026121168657,1.8109294995300826,24,5,96,sphere,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,95,0.8071437013525103,0.997395840814947,2.1255554918004034,216,96,0.009985068752146518,0.3282483814721213,3.046473513487626,24,5,96,sphere,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,95,0.8071437013525113,0.9973958408149476,2.1255554918003146,216,96,0.007846938851960358,0.269133357797662,3.7156300808754192,24,5,96,sphere,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
