model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,72,24,95,2.574818193557572e-15,5.959931087935959e-14,1.5579006242622131e-15,2.9799655439679794e-14,-1.7705366534676819e-13,1.1164093857140775e-14,3_1,0_1,True,0.75,95,,,,
sqrt+inv,PASS_FIT,72,24,95,2.565022946070495e-15,6.585168536126256e-14,8.745406997087992e-15,3.292584268063128e-14,-2.6562404086624386e-13,1.2240493224918032e-13,3_1,0_1,True,0.75,95,3.011188938804178e-13,4.1440230352214403e-13,,
sqrt+inv+threehalf,PASS_FIT,72,24,95,1.8019719151130395e-15,3.55908429856493e-13,3.526951875866246e-14,1.779542149282465e-13,-6.373146717627044e-12,7.36236580931791e-13,3_1,0_1,True,0.75,95,4.212660863494612e-11,5.015452552259774e-12,-9.31794633937938e-11,1.1154385106735229e-11
sqrt,PASS_FIT,72,24,95,5.794822420088029e-15,-6.532789329848378e-14,3.5061727807936404e-15,-3.266394664924189e-14,3.3207989035416077e-13,2.512563471284944e-14,4_1,0_1,False,0.75,95,,,,
sqrt+inv,PASS_FIT,72,24,95,3.921812875959329e-15,-1.8420285046036387e-13,1.3371361772504736e-14,-9.210142523018193e-14,2.016048057354414e-12,1.8715202533029167e-13,4_1,0_1,False,0.75,95,-5.725104232683892e-12,6.336038015839584e-13,,
sqrt+inv+threehalf,PASS_FIT,72,24,95,2.342763340317047e-15,-6.839594776296541e-13,4.585428601046509e-14,-3.4197973881482703e-13,1.2539074986480428e-11,9.571892087447794e-13,4_1,0_1,False,0.75,95,-7.778881617661516e-11,6.520644564982955e-12,1.6054463559592386e-10,1.450193773425068e-11
