knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,639,0.8084684366923263,1.0000164498892368,2.735277273634035,640,640,0.007832128854101901,0.6349835677872996,1.5748439026298866,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,639,0.8084953449332047,1.0000754155271707,2.78604068687559,640,640,0.005834859772122001,0.39333685723250583,2.542350104274334,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,639,0.8085297672887095,1.000355037197558,2.779038567811513,640,640,0.004550909120721377,0.3215730449214647,3.1097133786329083,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
