normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-32.46965905980426,-32.46965905980426,0.11836873902430446,FAIL_NOT_SUBLEADING
Mmax,M_max,147.0,-32.46965905980426,-0.22088203442043713,0.0008052295171721392,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),12.12435565298214,-32.46965905980426,-2.678052342667623,0.009762889048474105,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-32.46965905980426,-1.9832872583116923,0.007230110160902325,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-32.46965905980426,-0.12114165848605685,0.0004416241430775875,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-32.46965905980426,-0.007399483538882326,2.6974953273004248e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-32.46965905980426,-1.9378900274536466,0.00706461372122722,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-32.46965905980426,-0.11836873902430446,0.000431515414202454,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-32.46965905980426,-0.11836873902430446,0.000431515414202454,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-32.46965905980426,-0.23673747804860892,0.000863030828404908,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,2406.630639,-32.46965905980426,-0.013491750056542124,4.918442286328112e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,198.49554960952156,-32.46965905980426,-0.16357877606665863,0.0005963294353810866,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,39400.48321478604,-32.46965905980426,-0.000824092914871135,3.0042458712761052e-06,PASS_SUBLEADING_CORRECTION
