normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,132.07912633514502,132.07912633514502,0.4814968831957045,FAIL_NOT_SUBLEADING
Mmax,M_max,263.0,132.07912633514502,0.5022020012743157,0.0018307866281205495,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),16.217274740226856,132.07912633514502,8.144347829757335,0.029690369738964485,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,132.07912633514502,8.067557711861374,0.029410429952466236,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,132.07912633514502,0.49277648361378734,0.0017964257302104999,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,132.07912633514502,0.030099402009327918,0.00010972792337201831,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,132.07912633514502,7.882892188311473,0.0287372283914765,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,132.07912633514502,0.4814968831957045,0.0017553057395223522,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,132.07912633514502,0.4814968831957045,0.0017553057395223522,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,132.07912633514502,0.962993766391409,0.0035106114790447044,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,4305.740531,132.07912633514502,0.030675124379701043,0.00011182672985728607,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,265.50333517626336,132.07912633514502,0.4974669197562427,0.0018135248013967376,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,70492.02098971925,132.07912633514502,0.0018736748426379745,6.830516084450569e-06,PASS_SUBLEADING_CORRECTION
