counterterm_model,status,n_points,M_min,M_max,rms,S_ren,S_ren_se,alpha_inv_half_RT_only,a_M,a_M_se,a_sqrtM,a_sqrtM_se,a_logM,a_logM_se,soft_action,S_total_soft_plus_RT,alpha_inv_pred_blind_with_soft,knot,reference,target_selected,counterterm_tail_frac,max_common_modes,soft_index_count,soft_volume_mode,soft_volume_value,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se
hk,PASS_FIT,123,41,163,0.0006384326129089878,0.24308431986346085,0.02123248243837804,0.12154215993173043,-0.002188049961849099,0.00016596298060033527,0.07457913136122336,0.006304518898085976,-0.16677867536096078,0.014674712351445424,16.755160819145562,16.998245139009022,8.499122569504511,3_1,0_1,True,0.75,163,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,123,41,163,0.0006146623946575905,3.5775918047009223,1.0934404795302524,1.7887959023504612,-0.005898998322871947,0.0012272026618037372,0.284273401263824,0.06901980576246598,-1.137722918608855,0.31864867897908733,16.755160819145562,20.332752623846485,10.166376311923242,3_1,0_1,True,0.75,163,4,unit_ball,4.1887902047863905,-5.891158222247445,1.931468311626255,,
hk+inv_sqrt+inv,PASS_FIT,123,41,163,0.0005379322500049387,108.72555160965543,17.608916663658515,54.36277580482771,-0.05184791177593073,0.007758831899464431,3.718055190233385,0.5773866207724728,-24.878472975891725,3.9797556971854693,16.755160819145562,125.48071242880098,62.74035621440049,3_1,0_1,True,0.75,163,4,unit_ball,4.1887902047863905,-293.7909270248524,48.17206582788985,322.89863111943913,53.99461971367211
hk,PASS_FIT,123,41,163,0.0010544672830366758,0.712009521093325,0.03506863154578868,0.3560047605466625,-0.007363359337558184,0.0002741127719665093,0.25251438523996417,0.010412859210038185,-0.540010428432467,0.02423748998671425,16.755160819145562,17.467170340238887,8.733585170119444,4_1,0_1,False,0.75,163,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,123,41,163,0.0010096785231661174,6.586602970665702,1.7961459463567375,3.293301485332851,-0.013901150310436622,0.002015871122042172,0.6219448303609225,0.11337575904619944,-2.2505786959264302,0.5234299843244298,16.755160819145562,23.341763789811264,11.670881894905632,4_1,0_1,False,0.75,163,4,unit_ball,4.1887902047863905,-10.378791968582535,3.172736919282863,,
hk+inv_sqrt+inv,PASS_FIT,123,41,163,0.0009728142265408941,102.17129013691272,31.84453924118279,51.08564506845636,-0.055670981376932716,0.01403132467530811,3.7434220202621074,1.044164797512469,-23.83209270272998,7.197120009710619,16.755160819145562,118.92645095605828,59.46322547802914,4_1,0_1,False,0.75,163,4,unit_ball,4.1887902047863905,-272.0938969242869,87.1159350620928,293.5307988781988,97.64563142225327
