knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,1023,0.8090404770197767,1.000006255639049,2.9461081970341665,1024,1024,0.008697377351990594,0.6700485461355926,1.4924291766131788,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,1023,0.8090514930257661,1.0000168636054336,3.034694663574931,1024,1024,0.008325366686771352,0.4237584469119067,2.359834965621076,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,1023,0.8090790036451055,1.0000361726756712,3.049934279079706,1024,1024,0.006683658856462371,0.34734993060709973,2.878941125026844,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
