model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,111,37,147,0.0039279994521344815,-0.049198204353264885,0.0019116330152587765,-0.024599102176632442,0.41752020723871613,0.017043062312607313,3_1,0_1,True,0.75,147,,,,
sqrt+inv,PASS_FIT,111,37,147,0.002177639573758899,-0.14094444825191874,0.005976357145043007,-0.07047222412595937,2.034529804878609,0.10408092064650563,3_1,0_1,True,0.75,147,-6.841926449859754,0.4385542120624497,,
sqrt+inv+threehalf,PASS_FIT,111,37,147,0.0015759151252933172,-0.3820488071388798,0.024824613908465874,-0.1910244035694399,8.350827137325167,0.644755789260536,3_1,0_1,True,0.75,147,-60.66776699693473,5.465775500263641,149.2446185319619,15.129320117391822
sqrt,PASS_FIT,111,37,147,0.009408046474171861,-0.05676020457373941,0.004578598461703685,-0.028380102286869706,0.5586691443920466,0.040820250678010275,4_1,0_1,False,0.75,147,,,,
sqrt+inv,PASS_FIT,111,37,147,0.005197410208701118,-0.2768452277797611,0.014263875441459729,-0.13842261388988056,4.437624616553369,0.2484117417858111,4_1,0_1,False,0.75,147,-16.412721409659262,1.046704958115632,,
sqrt+inv+threehalf,PASS_FIT,111,37,147,0.003093594134016658,-0.9468722444450602,0.04873186298796673,-0.4734361222225301,21.990562595639478,1.2656853757644007,4_1,0_1,False,0.75,147,-165.9942865366803,10.729569603134811,414.7495589459815,29.699553748563815
