knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21581389785712796,0.2160712675614938,-0.0002573697043658507,-0.00012868485218292536
3_1,0_1,2,0.4313439432782622,0.43188990232543734,-0.0005459590471751374,-0.0002729795235875687
3_1,0_1,3,0.645963998324667,0.6464637469947303,-0.0004997486700633047,-0.00024987433503165235
3_1,0_1,4,0.847945449738214,0.8280952725705452,0.019850177167668792,0.009925088583834396
3_1,0_1,5,0.9317725837958638,0.9118840977873023,0.019888486008561523,0.009944243004280762
3_1,0_1,6,1.0150889232884166,0.9952625545304914,0.019826368757925206,0.009913184378962603
3_1,0_1,7,1.0983060113983358,1.0785568609326794,0.019749150465656395,0.009874575232828198
3_1,0_1,8,1.1812501158336146,1.1615180182327203,0.01973209760089434,0.00986604880044717
3_1,0_1,9,1.2636937826918553,1.2438626325941282,0.01983115009772707,0.009915575048863534
3_1,0_1,10,1.304573438168353,1.2847492638774625,0.01982417429089045,0.009912087145445225
3_1,0_1,11,1.3449084223306527,1.3250920720684265,0.019816350262226168,0.009908175131113084
3_1,0_1,12,1.3851516581123156,1.365344228770819,0.019807429341496485,0.009903714670748243
3_1,0_1,13,1.4252180191312052,1.4054248881197984,0.019793131011406784,0.009896565505703392
3_1,0_1,14,1.4651656085714366,1.445382160624728,0.01978344794670872,0.00989172397335436
3_1,0_1,15,1.505020411717393,1.485242563582101,0.019777848135292153,0.009888924067646077
3_1,0_1,16,1.5444236017111035,1.5246497662335152,0.019773835477588264,0.009886917738794132
3_1,0_1,17,1.5668772988782764,1.5471038491378941,0.01977344974038231,0.009886724870191155
3_1,0_1,18,1.5891256099503657,1.5693532296024826,0.01977238034788309,0.009886190173941545
3_1,0_1,19,1.6112140299347013,1.5914420535766514,0.019771976358049947,0.009885988179024974
3_1,0_1,20,1.6332941699916719,1.6135224899167777,0.01977168007489416,0.00988584003744708
3_1,0_1,21,1.655252081407669,1.635481616153977,0.019770465253692082,0.009885232626846041
3_1,0_1,22,1.6771843422334831,1.6574156586280115,0.01976868360547157,0.009884341802735785
3_1,0_1,23,1.6991113176577082,1.679345712057135,0.019765605600573277,0.009882802800286639
3_1,0_1,24,1.7209532443564188,1.701189489170797,0.01976375518562179,0.009881877592810895
3_1,0_1,25,1.7420933887687795,1.7223298083666039,0.01976358040217563,0.009881790201087814
3_1,0_1,26,1.7573018265242544,1.7397641541162308,0.01753767240802362,0.00876883620401181
3_1,0_1,27,1.7723292057285767,1.7571984833806689,0.015130722347907799,0.0075653611739538995
3_1,0_1,28,1.7871958589121189,1.7724069816247525,0.014788877287366331,0.0073944386436831655
3_1,0_1,29,1.8009719467985468,1.7874344557111776,0.013537491087369125,0.006768745543684562
3_1,0_1,30,1.8144403468904784,1.8023013146202893,0.012139032270189087,0.006069516135094544
3_1,0_1,31,1.8275693190000348,1.8160773092847984,0.011492009715236451,0.0057460048576182254
3_1,0_1,32,1.840692328429254,1.8295456743063387,0.011146654122915267,0.005573327061457634
3_1,0_1,33,1.8533977908025507,1.842251409260165,0.011146381542385786,0.005573190771192893
3_1,0_1,34,1.8661019418920752,1.8549556961619444,0.011146245730130788,0.005573122865065394
3_1,0_1,35,1.8782399177917877,1.867093685372694,0.011146232419093627,0.005573116209546813
3_1,0_1,36,1.8898797764804005,1.8787337229749808,0.01114605350541975,0.005573026752709875
3_1,0_1,37,1.9014815528145548,1.890335762477806,0.011145790336748673,0.005572895168374337
3_1,0_1,38,1.9128417331660537,1.9016960976707513,0.011145635495302342,0.005572817747651171
3_1,0_1,39,1.9229758794932397,1.9118303879485183,0.011145491544721331,0.0055727457723606655
3_1,0_1,40,1.9328350284036713,1.921689695025926,0.01114533337774537,0.005572666688872685
3_1,0_1,41,1.9417689104312137,1.9306236247365989,0.011145285694614815,0.0055726428473074074
3_1,0_1,42,1.9505001199434224,1.9393548631287598,0.011145256814662607,0.005572628407331304
3_1,0_1,43,1.9588048541188352,1.9476596256277614,0.0111452284910738,0.0055726142455369
3_1,0_1,44,1.9669364772546445,1.9557913256128998,0.011145151641744677,0.005572575820872339
3_1,0_1,45,1.974936648404008,1.9637915622207485,0.0111450861832596,0.0055725430916298
3_1,0_1,46,1.9828388869766789,1.9717175839113128,0.011121303065366073,0.005560651532683036
3_1,0_1,47,1.990049160955768,1.9796435635989678,0.010405597356800245,0.005202798678400122
3_1,0_1,48,1.9970498494143354,1.987545772906523,0.009504076507812487,0.004752038253906243
3_1,0_1,49,2.0038051866033064,1.994756059854998,0.009049126748308378,0.004524563374154189
3_1,0_1,50,2.0104030226540353,2.00175677247596,0.008646250178075299,0.004323125089037649
3_1,0_1,51,2.016750148177971,2.008512092935266,0.008238055242705045,0.004119027621352522
3_1,0_1,52,2.0218534335393596,2.015109935515274,0.006743498024085692,0.003371749012042846
3_1,0_1,53,2.026925409073134,2.01944243320797,0.007482975865163777,0.0037414879325818884
3_1,0_1,54,2.03133242199189,2.0237749297143943,0.00755749227749547,0.003778746138747735
3_1,0_1,55,2.0343187825287687,2.0272025887044585,0.00711619382431028,0.00355809691215514
3_1,0_1,56,2.037302649217576,2.030084398553983,0.00721825066359294,0.00360912533179647
3_1,0_1,57,2.0396909130184215,2.032774913792171,0.006915999226250413,0.0034579996131252067
3_1,0_1,58,2.0420456940435456,2.0354651757284774,0.006580518315068229,0.0032902591575341145
3_1,0_1,59,2.044397106746964,2.0377456687613793,0.006651437985584874,0.003325718992792437
3_1,0_1,60,2.046736972003386,2.0400261386661556,0.006710833337230326,0.003355416668615163
3_1,0_1,61,2.0484229942947363,2.0420475545975982,0.006375439697138052,0.003187719848569026
3_1,0_1,62,2.050081515943049,2.0440689702584787,0.006012545684570547,0.0030062728422852736
3_1,0_1,63,2.051605768066433,2.0458803057911847,0.005725462275248283,0.0028627311376241416
3_1,0_1,64,2.0531289826723707,2.0476916406388916,0.005437342033479009,0.0027186710167395045
3_1,0_1,65,2.0544859099691397,2.0492583230485333,0.005227586920606431,0.0026137934603032154
3_1,0_1,66,2.0558359046178496,2.0508250046749272,0.005010899942922364,0.002505449971461182
3_1,0_1,67,2.0571372625013047,2.0522880813867244,0.004849181114580325,0.0024245905572901627
3_1,0_1,68,2.057999849790049,2.0537511580942054,0.004248691695843743,0.0021243458479218713
3_1,0_1,69,2.0587683992221186,2.0550391307164757,0.0037292685056429242,0.0018646342528214621
3_1,0_1,70,2.0595249903099475,2.0563271032447132,0.003197887065234273,0.0015989435326171364
3_1,0_1,71,2.0602372561375835,2.057466512733586,0.002770743403997411,0.0013853717019987055
3_1,0_1,72,2.0609311449235515,2.058605921680034,0.0023252232435173603,0.0011626116217586802
3_1,0_1,73,2.061601360868619,2.059690082713402,0.0019112781552168556,0.0009556390776084278
3_1,0_1,74,2.0622656632367056,2.060774243735648,0.0014914195010575781,0.0007457097505287891
3_1,0_1,75,2.062894967719644,2.061734477600702,0.0011604901189419259,0.0005802450594709629
3_1,0_1,76,2.0635230390634587,2.0626947114630085,0.0008283276004501516,0.0004141638002250758
3_1,0_1,77,2.0641248034323008,2.0635556463964724,0.0005691570358283826,0.0002845785179141913
3_1,0_1,78,2.0646895271227055,2.064416528670031,0.0002729984526745888,0.0001364992263372944
3_1,0_1,79,2.0652361142250144,2.0652379575419273,-1.8433169128861948e-06,-9.216584564430974e-07
3_1,0_1,80,2.0657813093921713,2.066059319878734,-0.0002780104865625077,-0.00013900524328125385
3_1,0_1,81,2.0662406530894417,2.066817062210443,-0.000576409121001209,-0.0002882045605006045
3_1,0_1,82,2.0666972199751146,2.0675748045407336,-0.0008775845656190384,-0.0004387922828095192
3_1,0_1,83,2.0671436303611475,2.0682418922233032,-0.0010982618621557805,-0.0005491309310778902
3_1,0_1,84,2.067587383077693,2.0689089798344096,-0.0013215967567163922,-0.0006607983783581961
3_1,0_1,85,2.0680309582019585,2.0695559246714543,-0.0015249664694958476,-0.0007624832347479238
3_1,0_1,86,2.0684523182493297,2.070202869508433,-0.0017505512591031724,-0.0008752756295515862
3_1,0_1,87,2.0688709469346147,2.070836007607765,-0.001965060673150276,-0.000982530336575138
3_1,0_1,88,2.069283683873778,2.0714691456461582,-0.002185461772380215,-0.0010927308861901075
3_1,0_1,89,2.069678917964805,2.0720808323617312,-0.0024019143969260526,-0.0012009571984630263
3_1,0_1,90,2.070073936385763,2.07260883167495,-0.0025348952891870447,-0.0012674476445935223
3_1,0_1,91,2.070462107179208,2.073136830984182,-0.002674723804974022,-0.001337361902487011
3_1,0_1,92,2.07084973594476,2.0736319781600048,-0.0027822422152445903,-0.0013911211076222951
3_1,0_1,93,2.071228200977169,2.074127125322284,-0.0028989243451147395,-0.0014494621725573698
3_1,0_1,94,2.07159721131121,2.0745559373491056,-0.002958726037895598,-0.001479363018947799
3_1,0_1,95,2.0719659324626347,2.0749847493758735,-0.0030188169132387976,-0.0015094084566193988
3_1,0_1,96,2.0723317031415656,2.075379037158225,-0.003047334016659242,-0.001523667008329621
3_1,0_1,97,2.0726954752186355,2.075773324939987,-0.003077849721351278,-0.001538924860675639
3_1,0_1,98,2.0730572120076327,2.0761458671663084,-0.003088655158675735,-0.0015443275793378675
3_1,0_1,99,2.073414654344901,2.0765077161637606,-0.0030930618188595993,-0.0015465309094297996
3_1,0_1,100,2.0737700040573612,2.0768695651611564,-0.0030995611037951676,-0.0015497805518975838
3_1,0_1,101,2.0741243531488025,2.077210544024763,-0.003086190875960515,-0.0015430954379802575
3_1,0_1,102,2.0744757586272136,2.0775515225323136,-0.003075763905100004,-0.001537881952550002
3_1,0_1,103,2.0748264190193866,2.0778755288041175,-0.003049109784730941,-0.0015245548923654706
3_1,0_1,104,2.0751760780170003,2.0781995350749467,-0.003023457057946377,-0.0015117285289731885
3_1,0_1,105,2.0755191142800093,2.0785225748010676,-0.0030034605210582654,-0.0015017302605291327
3_1,0_1,106,2.0758589164108305,2.0788456145271828,-0.0029866981163522155,-0.0014933490581761077
3_1,0_1,107,2.076181717799018,2.079163979244533,-0.0029822614455148333,-0.0014911307227574166
3_1,0_1,108,2.075852576673994,2.0794742987797386,-0.003621722105744407,-0.0018108610528722036
3_1,0_1,109,2.075522087599904,2.0797722228510125,-0.0042501352511084,-0.0021250676255542
3_1,0_1,110,2.0751902388646677,2.0800701466813436,-0.00487990781667591,-0.002439953908337955
3_1,0_1,111,2.074857895585108,2.080365403904782,-0.005507508319674059,-0.0027537541598370296
3_1,0_1,112,2.0745248917335055,2.0806606611020007,-0.006135769368495136,-0.003067884684247568
3_1,0_1,113,2.0741909674998302,2.08094250983643,-0.006751542336599581,-0.0033757711682997904
3_1,0_1,114,2.0738568989665125,2.0812243585708026,-0.007367459604290083,-0.0036837298021450415
3_1,0_1,115,2.0735215426324793,2.0814920563051778,-0.00797051367269841,-0.003985256836349205
3_1,0_1,116,2.0731858674069557,2.081758708388278,-0.008572840981322383,-0.004286420490661191
3_1,0_1,117,2.0728491910986024,2.0820253604510777,-0.009176169352475227,-0.004588084676237614
3_1,0_1,118,2.072512360706954,2.082271524229322,-0.009759163522367942,-0.004879581761183971
3_1,0_1,119,2.0721753589428293,2.0825176879834477,-0.010342329040618381,-0.0051711645203091905
3_1,0_1,120,2.071837730494373,2.0827496623511843,-0.010911931856811385,-0.005455965928405693
