normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,30784.771047545546,30784.771047545546,112.22644880065612,FAIL_NOT_SUBLEADING
Mmax,M_max,45.0,30784.771047545546,684.10602327879,2.493921084459025,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),6.708203932499369,30784.771047545546,4589.122715605283,16.72973122611112,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,30784.771047545546,1880.3721978165986,6.854931415878333,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,30784.771047545546,114.85547827725466,0.41870775756134426,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,30784.771047545546,7.015515814164133,0.02557519187368644,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,30784.771047545546,1837.330681563427,6.698022777102724,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,30784.771047545546,112.22644880065612,0.40912358227236073,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,30784.771047545546,112.22644880065612,0.40912358227236073,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,30784.771047545546,224.45289760131223,0.8182471645447215,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,736.723665,30784.771047545546,41.78604884036886,0.15233180924174078,FAIL_NOT_SUBLEADING
sqrtM_Lcert,sqrt(M_max) L_cert,109.82427970485217,30784.771047545546,280.3093371545731,1.021872841800189,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,12061.372412689605,30784.771047545546,2.5523439617167702,0.00930461683469654,PASS_SUBLEADING_CORRECTION
