target,target_id,reference,reference_id,L_cert_target_database,L_cert_reference_database,L_v8_geom_raw_if_available,L_v8_used_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,status
10_1,10:1:1,0_1,0:1:1,42.58107,6.283185,42.59477502912915,42.59477502912915,0.013705029129155832,0.9996782462374837,16.755160819145562,713.4526757012944,356.7263378506472,CERTIFIED_LENGTH_FROM_IDEAL_DATABASE_L_COLUMN_ALPHA_BLIND
