knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,1023,0.809032560064531,1.0000126759814165,2.9291306769956806,1024,1024,0.006212412394278995,0.6275258863071278,1.5935597587612083,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,1023,0.8090435205802287,1.0000349737275973,3.0035352010997785,1024,1024,0.0059466904905509654,0.39354395924899227,2.5410121957107914,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,1023,0.8090760520636436,1.0000957142664304,3.0111766442028425,1024,1024,0.004774042040330265,0.32275092930793164,3.0983644327354223,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
