normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,108.72555160324099,108.72555160324099,0.3963609971787355,FAIL_NOT_SUBLEADING
Mmax,M_max,163.0,108.72555160324099,0.6670279239462638,0.002431662559378746,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),12.767145334803704,108.72555160324099,8.51604244739434,0.031045389300789185,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,108.72555160324099,6.641092250166614,0.024210223887735572,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,108.72555160324099,0.40564619470652896,0.0014787906601969963,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,108.72555160324099,0.024777375329451106,9.032637727045842e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,108.72555160324099,6.489078366768282,0.023656054481185705,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,108.72555160324099,0.3963609971787355,0.0014449413019104753,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,108.72555160324099,0.3963609971787355,0.0014449413019104753,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,108.72555160324099,0.792721994357471,0.0028898826038209506,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,2668.576831,108.72555160324099,0.04074289724028597,0.0001485289809063532,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,209.0190689476497,108.72555160324099,0.5201704904277038,0.0018962910856616959,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,43688.971183742346,108.72555160324099,0.0024886269613897485,9.07233533863188e-06,PASS_SUBLEADING_CORRECTION
