model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,768,256,1023,0.0025601499530406267,0.09110639130885655,0.0004727844732029874,0.04555319565442827,-0.6124220164874661,0.011122094237395743,3_1,0_1,True,0.75,1023,,,,
sqrt+inv,PASS_FIT,768,256,1023,0.0017948197014170902,0.03926080725836024,0.0018724366987844946,0.01963040362918012,1.7989520963601273,0.08606561846775536,3_1,0_1,True,0.75,1023,-26.93855677554089,0.9575190621278489,,
sqrt+inv+threehalf,PASS_FIT,768,256,1023,0.0006763568372778303,-0.2320155945799884,0.004054757231446017,-0.1160077972899942,20.554135447500272,0.2779512575469021,3_1,0_1,True,0.75,1023,-448.8567822418071,6.220533785509631,3089.1565198923263,45.46806250882951
sqrt,PASS_FIT,768,256,1023,0.005101521056272121,0.10093654735927778,0.0009421010446122442,0.05046827367963889,-0.5506488409151253,0.022162607262332032,4_1,0_1,False,0.75,1023,,,,
sqrt+inv,PASS_FIT,768,256,1023,0.003481540737312423,-0.0049573063026726386,0.0036321000040895448,-0.0024786531513363193,4.3745478196412355,0.16694766418091955,4_1,0_1,False,0.75,1023,-55.02161160485492,1.8573685250497485,,
sqrt+inv+threehalf,PASS_FIT,768,256,1023,0.0013210126759069058,-0.5305694655372264,0.007919467070109786,-0.2652847327686132,40.713692512024004,0.5428748764949582,4_1,0_1,False,0.75,1023,-872.5101509872211,12.14950973902832,5985.4016701447335,88.80502659636544
