normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-203.3759214211906,-203.3759214211906,0.7414106604012333,FAIL_NOT_SUBLEADING
Mmax,M_max,37.0,-203.3759214211906,-5.496646524897043,0.02003812595679009,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),6.082762530298219,-203.3759214211906,-33.43479552393766,0.12188716174735892,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-203.3759214211906,-12.42245484805158,0.0452862875228197,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-203.3759214211906,-0.7587790303469091,0.00276614290451344,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-203.3759214211906,-0.04634716921386108,0.000168959457414884,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-203.3759214211906,-12.138106200019266,0.04424968929895607,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-203.3759214211906,-0.7414106604012333,0.0027028261925765924,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-203.3759214211906,-0.7414106604012333,0.0027028261925765924,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-203.3759214211906,-1.4828213208024665,0.005405652385153185,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,605.750569,-203.3759214211906,-0.3357420229203129,0.0012239537168329646,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,99.58478010324394,-203.3759214211906,-2.042238996866206,0.007445019807570796,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,9917.128428211454,-203.3759214211906,-0.02050754136072727,7.476061904090378e-05,PASS_SUBLEADING_CORRECTION
