status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,18,71,54,6,0.002081345004914054,-0.6318341489016207,0.10491031584936235,28.74673388284325,5.1535029391744605,-121.35909795320816,23.444267212505956,417.9921983978666,84.24834054818841,-900.4151163067644,187.2607043621681,619.8017825303782,138.48310586504087,3_1,0_1,417.9921983978666,208.9960991989333,71,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,18,71,54,6,0.04181394224370751,-27.17661084940064,2.1076341871901687,1259.092427809618,103.53318346677275,-5415.061886793186,470.992186713538,18862.1010190789,1692.537872141778,-40990.83413544686,3762.0424572710454,28793.615768834385,2782.1070397741014,4_1,0_1,18862.1010190789,9431.05050953945,71,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
