knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21455007562169234,0.21434361937807414,0.0002064562436182027,0.00010322812180910135
3_1,0_1,2,0.4285161469994151,0.4244831092826337,0.004033037716781374,0.002016518858390687
3_1,0_1,3,0.6373083956957993,0.6338428394899664,0.003465556205832887,0.0017327781029164435
3_1,0_1,4,0.8433523455650793,0.840092335151722,0.0032600104133573282,0.0016300052066786641
3_1,0_1,5,0.9198909563350885,0.9166249378403402,0.0032660184947483906,0.0016330092473741953
3_1,0_1,6,0.9943189057282715,0.9911129746404111,0.003205931087860381,0.0016029655439301904
3_1,0_1,7,1.0677908545872068,1.0647432757569981,0.003047578830208675,0.0015237894151043374
3_1,0_1,8,1.1411693919852233,1.1382344573742869,0.0029349346109364127,0.0014674673054682064
3_1,0_1,9,1.2106951750695603,1.207750025257141,0.0029451498124193343,0.0014725749062096671
3_1,0_1,10,1.2524758940153435,1.2495454487666693,0.0029304452486742516,0.0014652226243371258
3_1,0_1,11,1.2906770236912943,1.2877605819835416,0.002916441707752737,0.0014582208538763686
3_1,0_1,12,1.325404486135252,1.3225065355167562,0.002897950618495848,0.001448975309247924
3_1,0_1,13,1.3558422104164067,1.3529785730431505,0.0028636373732562337,0.0014318186866281168
3_1,0_1,14,1.3830914603812186,1.3802321444652026,0.0028593159160159587,0.0014296579580079793
3_1,0_1,15,1.3949047620078623,1.3992940286463549,-0.004389266638492595,-0.0021946333192462975
3_1,0_1,16,1.4061702758996568,1.4183536373576249,-0.012183361457968056,-0.006091680728984028
3_1,0_1,17,1.4121402103213248,1.4268022663029454,-0.014662055981620625,-0.007331027990810313
3_1,0_1,18,1.4171127066558684,1.4352441786416597,-0.018131471985791237,-0.009065735992895618
3_1,0_1,19,1.4220766400211808,1.44128097380517,-0.019204333783989114,-0.009602166891994557
3_1,0_1,20,1.4263349168906654,1.4458465442299053,-0.019511627339239945,-0.009755813669619973
3_1,0_1,21,1.4300473278389934,1.4501561764733715,-0.020108848634378118,-0.010054424317189059
3_1,0_1,22,1.4329128112380498,1.4544623087449966,-0.02154949750694679,-0.010774748753473395
3_1,0_1,23,1.4355407609866677,1.457915950139046,-0.02237518915237824,-0.01118759457618912
3_1,0_1,24,1.4358072606392607,1.461359837482232,-0.02555257684297141,-0.012776288421485704
3_1,0_1,25,1.436062287505826,1.4642367490990247,-0.028174461593198696,-0.014087230796599348
3_1,0_1,26,1.4362167836658517,1.4671110680966173,-0.030894284430765584,-0.015447142215382792
3_1,0_1,27,1.436230449666416,1.4696510255098585,-0.03342057584344249,-0.016710287921721245
3_1,0_1,28,1.4361866711476028,1.472183687627736,-0.035997016480133315,-0.017998508240066657
3_1,0_1,29,1.4360943147468548,1.4742228585556802,-0.038128543808825466,-0.019064271904412733
3_1,0_1,30,1.435962752640988,1.476260921408761,-0.040298168767773035,-0.020149084383886517
3_1,0_1,31,1.435821514736,1.478295939847262,-0.04247442511126187,-0.021237212555630935
