counterterm_model,status,n_points,M_min,M_max,rms,S_ren,S_ren_se,alpha_inv_half_RT_only,a_M,a_M_se,a_sqrtM,a_sqrtM_se,a_logM,a_logM_se,soft_action,S_total_soft_plus_RT,alpha_inv_pred_blind_with_soft,knot,reference,target_selected,counterterm_tail_frac,max_common_modes,soft_index_count,soft_volume_mode,soft_volume_value,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se
hk,PASS_FIT,78,26,103,0.001870795186822668,0.5757849985221993,0.053449166739852144,0.28789249926109967,-0.01427522353911142,0.0009665697890611511,0.38094133769997135,0.029187283751398424,-0.6567793445600317,0.05399707358671834,16.755160819145562,17.33094581766776,8.66547290883388,3_1,0_1,True,0.75,103,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,78,26,103,0.0018152361805984713,8.058974694649711,3.513578081594854,4.029487347324856,-0.0294917217440811,0.007205941522199043,1.0644360114892542,0.32214982322568325,-3.172216592609556,1.1821190583836234,16.755160819145562,24.81413551379527,12.407067756897636,3_1,0_1,True,0.75,103,4,unit_ball,4.1887902047863905,-12.129390680244898,5.694477434128907,,
hk+inv_sqrt+inv,PASS_FIT,78,26,103,0.0017080392553045043,-184.19678626257644,63.05776163469108,-92.09839313128822,0.11884651975534632,0.04906278643713566,-7.747817130279026,2.9023840315492433,45.257369967438024,15.901708468497375,16.755160819145562,-167.44162544343087,-83.72081272171543,3_1,0_1,True,0.75,103,4,unit_ball,4.1887902047863905,454.66301124045407,152.98441972063895,-416.08108452284205,136.27971588136853
hk,PASS_FIT,78,26,103,0.012253020515119756,4.1931817364554265,0.35007238696811116,2.0965908682277132,-0.13372351511679756,0.006330676675930475,3.508062021716205,0.19116597535933594,-5.699701522703166,0.35366097533006235,16.755160819145562,20.948342555600988,10.474171277800494,4_1,0_1,False,0.75,103,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,78,26,103,0.01201058718050246,44.298674991815275,23.247738402054363,22.149337495907638,-0.21527499128015315,0.04767841771501053,7.171191267780349,2.131517969061124,-19.180964952138513,7.821540888287616,16.755160819145562,61.053835810960834,30.526917905480417,4_1,0_1,False,0.75,103,4,unit_ball,4.1887902047863905,-65.00639645282848,37.67775146893565,,
hk+inv_sqrt+inv,PASS_FIT,78,26,103,0.009667600131086602,-2185.2210875381124,356.9105468462354,-1092.6105437690562,1.504949356303797,0.27769818469808316,-95.02128626406257,16.427660053320515,542.4392423653546,90.00458180168663,16.755160819145562,-2168.465926718967,-1084.2329633594834,4_1,0_1,False,0.75,103,4,unit_ball,4.1887902047863905,5348.214408475641,865.9005883806731,-4825.140199387577,771.3510067333222
