knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,47,0.8070552962019127,1.000474819043117,1.6032072499296306,48,48,0.055398303669153645,0.5924814631388812,1.6878165178403126,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,47,0.8072799251805988,1.000638946040751,1.548406631361773,48,48,0.012190075018477128,0.3270869504510251,3.057291031088477,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,47,0.8072487621060809,1.0014541523733138,1.5453809841715351,48,48,0.010058899613296644,0.28939166629295443,3.455524524288439,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
