R,I_green_average,R_times_I,A_pair_pp_minus_self,A_pair_pm_minus_self,A_pp_minus_A_pm,C_far_R,alpha_cell,relative_error_C_far,abs_error_C_far
307.6666022492266,0.0032502898520164274,1.000005635095036,2.371851896336113e-05,-2.371851896336113e-05,4.743703792672226e-05,0.007297396139841168,0.007297355018552128,5.6350950359415935e-06,4.112128904054657e-08
318.03055314051295,0.0031443685643599557,1.0000052738010372,2.2945573723309673e-05,-2.2945573723309673e-05,4.5891147446619345e-05,0.007297393503350595,0.007297355018552128,5.273801037376346e-06,3.848479846694369e-08
328.74362050167855,0.0030418991375276657,1.0000049356717782,2.21978179371669e-05,-2.21978179371669e-05,4.43956358743338e-05,0.007297391035901349,0.007297355018552128,4.935671778279128e-06,3.6017349221151296e-08
339.81756454953836,0.0029427690724215063,1.0000046192219803,2.147443065907507e-05,-2.147443065907507e-05,4.294886131815014e-05,0.0072973887266548285,0.007297355018552128,4.619221980414561e-06,3.37081027005845e-08
351.26454165150875,0.0028468695370161006,1.0000043230616036,2.0774617703107615e-05,-2.0774617703107615e-05,4.154923540621523e-05,0.007297386565467416,0.007297355018552128,4.323061603579934e-06,3.154691528839404e-08
363.0971176702005,0.0027540952467654633,1.0000040458897392,2.0097610770554515e-05,-2.0097610770554515e-05,4.019522154110903e-05,0.0072973845428459215,0.007297355018552128,4.045889739304789e-06,2.9524293793624368e-08
375.3282817575304,0.002664344348915647,1.000003786488896,1.94426666057106e-05,-1.94426666057106e-05,3.88853332114212e-05,0.0072973826499058755,0.007297355018552128,3.7864888959556545e-06,2.76313537475939e-08
387.9714606135017,0.0025775183105951516,1.0000035437196462,1.880906617923153e-05,-1.880906617923153e-05,3.761813235846306e-05,0.007297380878332473,0.007297355018552128,3.543719646244113e-06,2.585978034486125e-08
401.0405332252953,0.0024935218105593482,1.0000033165156248,1.8196113898154448e-05,-1.8196113898154448e-05,3.6392227796308895e-05,0.0072973792203440664,0.007297355018552128,3.3165156247768303e-06,2.420179193857175e-08
414.5498461028606,0.0024122626344690837,1.0000031038788397,1.7603136841708745e-05,-1.7603136841708745e-05,3.520627368341749e-05,0.007297377668657956,0.007297355018552128,3.1038788397518697e-06,2.2650105828241063e-08
428.5142290277261,0.0023336515735877432,1.0000029048752916,1.7029484022072587e-05,-1.7029484022072587e-05,3.4058968044145175e-05,0.007297376216458415,0.007297355018552128,2.904875291550868e-06,2.1197906287066803e-08
442.9490113323171,0.0022576023267848015,1.0000027186308666,1.6474525669258033e-05,-1.6474525669258033e-05,3.2949051338516065e-05,0.007297374857366726,0.007297355018552128,2.718630866610373e-06,1.9838814598049925e-08
457.8700387276574,0.0021840314057376075,1.0000025443274985,1.593765253933479e-05,-1.593765253933479e-05,3.187530507866958e-05,0.007297373585413167,0.007297355018552128,2.544327498371021e-06,1.8566861039077953e-08
473.2936906979185,0.0021128580432267573,1.0000023811995742,1.5418275245229007e-05,-1.5418275245229007e-05,3.0836550490458015e-05,0.007297372395010791,0.007297355018552128,2.381199574266386e-06,1.7376458663447003e-08
489.23689848091857,0.0020440041044238054,1.00000222853057,1.4915823609358204e-05,-1.4915823609358204e-05,2.983164721871641e-05,0.007297371280930868,0.007297355018552128,2.228530570209369e-06,1.6262378740514172e-08
505.7171636543031,0.0019773940010734603,1.0000020856499043,1.4429746037388288e-05,-1.4429746037388288e-05,2.8859492074776575e-05,0.007297370238279924,0.007297355018552128,2.0856499042559566e-06,1.521972779576497e-08
522.7525773478184,0.0019129546084755706,1.0000019519299914,1.3959508912421627e-05,-1.3959508912421627e-05,2.7919017824843254e-05,0.007297369262478246,0.007297355018552128,1.951929991379666e-06,1.4243926118456818e-08
540.3618401027582,0.0018506151851753992,1.0000018267834851,1.3504596008948475e-05,-1.3504596008948475e-05,2.700919201789695e-05,0.0072973683492397615,0.007297355018552128,1.8267834852123585e-06,1.3330687633622551e-08
558.5642824003903,0.0017903072952736283,1.000001709660698,1.3064507925915498e-05,-1.3064507925915498e-05,2.6129015851830997e-05,0.007297367494553202,0.007297355018552128,1.7096606979558118e-06,1.2476001074249177e-08
577.3798858818982,0.0017319647332704874,1.0000016000471863,1.2638761538286689e-05,-1.2638761538286689e-05,2.5277523076573377e-05,0.007297366694664492,0.007297355018552128,1.6000471862214915e-06,1.1676112364293612e-08
596.8293052831284,0.0016755234513611942,1.0000014974614913,1.2226889466492392e-05,-1.2226889466492392e-05,2.4453778932984785e-05,0.007297365946060255,0.007297355018552128,1.4974614911502677e-06,1.0927508127533958e-08
616.9338911082233,0.0016209214891026345,1.0000014014530239,1.1828439563182098e-05,-1.1828439563182098e-05,2.3656879126364197e-05,0.007297365245452385,0.007297355018552128,1.4014530238975972e-06,1.0226900257204186e-08
637.7157130670345,0.0015680989053737924,1.0000013116000843,1.1442974416715542e-05,-1.1442974416715542e-05,2.2885948833431084e-05,0.007297364589763585,0.007297355018552128,1.3116000842416172e-06,9.571211457073958e-09
659.1975843020363,0.0015169977125550618,1.0000012275080115,1.1070070870845778e-05,-1.1070070870845778e-05,2.2140141741691556e-05,0.007297363976113876,0.007297355018552128,1.2275080114821316e-06,8.957561747902076e-09
681.4030864313409,0.0014675618128539391,1.000001148807448,1.0709319560065152e-05,-1.0709319560065152e-05,2.1418639120130304e-05,0.007297363401807924,0.007297355018552128,1.1488074480186348e-06,8.383255796148847e-09
704.3565954353007,0.0014197369367070457,1.0000010751527177,1.0360324460102985e-05,-1.0360324460102985e-05,2.072064892020597e-05,0.0072973628643232084,0.007297355018552128,1.0751527177468442e-06,7.845771080559893e-09
728.0833084151247,0.0013734705831906625,1.0000010062203084,1.0022702453080099e-05,-1.0022702453080099e-05,2.0045404906160198e-05,0.007297362361298945,0.007297355018552128,1.0062203083386503e-06,7.3427468168241194e-09
752.6092712528692,0.0013287119623742447,1.0000009417074502,9.696082906841941e-06,-9.696082906841941e-06,1.9392165813683883e-05,0.007297361890525715,0.007297355018552128,9.417074501550351e-07,6.8719735873967736e-09
777.9614072031766,0.001285411939553473,1.0000008813307844,9.380107268007361e-06,-9.380107268007361e-06,1.8760214536014723e-05,0.0072973614499357515,0.007297355018552128,8.813307845415186e-07,6.431383623578535e-09
804.1675464481457,0.0012435229813015133,1.0000008248251213,9.074428668285503e-06,-9.074428668285503e-06,1.8148857336571005e-05,0.007297361037593867,0.007297355018552128,8.248251213872704e-07,6.019041738983266e-09
831.2564566477772,0.001202999103279142,1.000000771942273,8.778711543627756e-06,-8.778711543627756e-06,1.7557423087255512e-05,0.007297360651688947,0.007297355018552128,7.719422728733176e-07,5.633136818984641e-09
859.2578745195278,0.0011637958197463548,1.0000007224499643,8.49263126579605e-06,-8.49263126579605e-06,1.69852625315921e-05,0.007297360290526,0.007297355018552128,7.224499642418646e-07,5.271973872213176e-09
888.202538481649,0.001125870094719926,1.000000676130813,8.215873785942212e-06,-8.215873785942212e-06,1.6431747571884424e-05,0.007297359952518709,0.007297355018552128,6.761308129099652e-07,4.933966580786264e-09
918.1222223961315,0.0010891802947232388,1.0000006327813735,7.948135289806712e-06,-7.948135289806712e-06,1.5896270579613424e-05,0.00729735963618246,0.007297355018552128,6.327813735503523e-07,4.617630331923972e-09
949.0497704483068,0.0010536861430764269,1.0000005922112447,7.689121864157598e-06,-7.689121864157598e-06,1.5378243728315197e-05,0.007297359340127826,0.007297355018552128,5.922112446227537e-07,4.321575697990854e-09
981.019133201386,0.0010193486756765943,1.0000005542422332,7.438549174103061e-06,-7.438549174103061e-06,1.4877098348206122e-05,0.00729735906305447,0.007297355018552128,5.542422332653419e-07,4.044502342412382e-09
1014.065404865528,0.0009861301982194892,1.0000005187075696,7.196142150922794e-06,-7.196142150922794e-06,1.4392284301845589e-05,0.007297358803745414,0.007297355018552128,5.187075696318362e-07,3.785193286413857e-09
1048.2248618223325,0.000953994244815643,1.000000485451178,6.96163469007528e-06,-6.96163469007528e-06,1.392326938015056e-05,0.0072973585610617165,0.007297355018552128,4.854511778058431e-07,3.5425095886235103e-09
1083.5350024470592,0.0009229055379554729,1.0000004543269878,6.734769359048922e-06,-6.734769359048922e-06,1.3469538718097844e-05,0.0072973583339374535,0.007297355018552128,4.543269879595264e-07,3.315385325650122e-09
1120.0345882722845,0.0008928299497793647,1.0000004251982952,6.5152971147360916e-06,-6.5152971147360916e-06,1.3030594229472183e-05,0.007297358121375041,0.007297355018552128,4.251982952241567e-07,3.1028229135338092e-09
1157.763686538184,0.0008637344646101747,1.0000003979371603,6.302977030019493e-06,-6.302977030019493e-06,1.2605954060038986e-05,0.007297357922440862,0.007297355018552128,3.9793716039929e-07,2.903888734508142e-09
1196.7637141761415,0.0008355871427069895,1.0000003724238464,6.097576029270483e-06,-6.097576029270483e-06,1.2195152058540966e-05,0.007297357736261153,0.007297355018552128,3.7242384643872873e-07,2.717709024838144e-09
1237.0774832739903,0.0008083570852003058,1.000000348546293,5.898868632468622e-06,-5.898868632468622e-06,1.1797737264937244e-05,0.007297357562018168,0.007297355018552128,3.485462929716004e-07,2.5434660402140485e-09
1278.7492480727656,0.0007820144001701272,1.0000003261996249,5.70663670766151e-06,-5.70663670766151e-06,1.141327341532302e-05,0.007297357398946598,0.007297355018552128,3.2619962493618254e-07,2.3803944700778734e-09
1321.8247535465769,0.0007565301698296981,1.0000003052856907,5.520669231492841e-06,-5.520669231492841e-06,1.1041338462985683e-05,0.007297357246330195,0.007297355018552128,3.0528569069094334e-07,2.227778067055708e-09
1366.3512856189343,0.000731876418778827,1.0000002857126318,5.340762057535632e-06,-5.340762057535632e-06,1.0681524115071264e-05,0.007297357103498636,0.007297355018552128,2.85712631861134e-07,2.0849465079755825e-09
1412.3777230706326,0.0007080260832919336,1.0000002673944792,5.166717692176199e-06,-5.166717692176199e-06,1.0333435384352398e-05,0.007297356969824574,0.007297355018552128,2.673944793345239e-07,1.9512724457049213e-09
1459.9545911961936,0.0006849529816070786,1.0000002502507763,4.998345077802659e-06,-4.998345077802659e-06,9.996690155605317e-06,0.0072973568447208875,0.007297355018552128,2.502507764760175e-07,1.8261687596138332e-09
1509.1341172677576,0.0006626317851833436,1.0000002342062235,4.835459383059828e-06,-4.835459383059828e-06,9.670918766119656e-06,0.007297356727638089,0.007297355018552128,2.3420622361816426e-07,1.7090859612961529e-09
1559.970287867315,0.000641037990894995,1.0000002191903505,4.6778817999401645e-06,-4.6778817999401645e-06,9.355763599880329e-06,0.007297356618061932,0.007297355018552128,2.191903504837087e-07,1.5995098041204914e-09
1612.51890815021,0.0006201478941318881,1.0000002051372043,4.525439347487868e-06,-4.525439347487868e-06,9.050878694975735e-06,0.007297356515511136,0.007297355018552128,2.051372044164859e-07,1.4969590081403972e-09
1666.8376631049705,0.0005999385627765747,1.0000001919850605,4.377964681900589e-06,-4.377964681900589e-06,8.755929363801177e-06,0.0072973564195352725,0.007297355018552128,1.9198506048250987e-07,1.4009831445990772e-09
1722.9861808767262,0.000580387812029526,1.0000001796761522,4.235295912820151e-06,-4.235295912820151e-06,8.470591825640302e-06,0.0072973563297128,0.007297355018552128,1.7967615237151643e-07,1.3111606722224223e-09
1781.0260982237082,0.0005614741800548337,1.0000001681564163,4.097276425610582e-06,-4.097276425610582e-06,8.194552851221164e-06,0.007297356245649197,0.007297355018552128,1.6815641637307814e-07,1.227097068921823e-09
1841.02112817869,0.000543176904419641,1.000000157375256,3.963754709428277e-06,-3.963754709428277e-06,7.927509418856554e-06,0.007297356166975242,0.007297355018552128,1.5737525603431425e-07,1.148423114417929e-09
1903.0371299896651,0.0005254758993014228,1.000000147285318,3.83458419089543e-06,-3.83458419089543e-06,7.66916838179086e-06,0.007297356093345381,0.007297355018552128,1.4728531787155667e-07,1.0747932535290494e-09
1967.1421814165037,0.0005083517334381001,1.0000001378422851,3.709623073194193e-06,-3.709623073194193e-06,7.419246146388386e-06,0.007297356024436219,0.007297355018552128,1.378422851486969e-07,1.0058840912985367e-09
2033.406653462981,0.0004917856087967637,1.000000129004682,3.588734180404777e-06,-3.588734180404777e-06,7.177468360809554e-06,0.0072973559599450915,0.007297355018552128,1.2900468199633046e-07,9.413929635826435e-10
2101.903287626198,0.0004757593399375909,1.0000001207336924,3.471784806916627e-06,-3.471784806916627e-06,6.943569613833254e-06,0.007297355899588744,0.007297355018552128,1.2073369238836918e-07,8.810366160585947e-10
2172.7072757482006,0.00046025533405029195,1.0000001129929879,3.358646571747284e-06,-3.358646571747284e-06,6.717293143494568e-06,0.007297355843102075,0.007297355018552128,1.1299298791427437e-07,8.2454994741743e-10
2245.896342557457,0.00044525657164116734,1.0000001057485701,3.2491952776089878e-06,-3.2491952776089878e-06,6.4983905552179755e-06,0.007297355790236987,0.007297355018552128,1.0574857017103836e-07,7.716848592423386e-10
2321.550830990784,0.00043074658784957265,1.0000000989686202,3.143310774568284e-06,-3.143310774568284e-06,6.286621549136568e-06,0.007297355740761285,0.007297355018552128,9.896862016789084e-08,7.222091570613376e-10
2399.753790389423,0.0004167094543732684,1.0000000926233592,3.0408768281488895e-06,-3.0408768281488895e-06,6.081753656297779e-06,0.007297355694457664,0.007297355018552128,9.262335937925996e-08,6.759055364013999e-10
2480.591067666039,0.0004031297619828192,1.0000000866849177,2.9417809917330504e-06,-2.9417809917330504e-06,5.883561983466101e-06,0.007297355651122747,0.007297355018552128,8.668491769159843e-08,6.325706191495639e-10
2564.151401542736,0.000389992603605839,1.0000000811272127,2.84591448312128e-06,-2.84591448312128e-06,5.69182896624256e-06,0.007297355610566202,0.007297355018552128,8.112721287960475e-08,5.920140740481306e-10
2650.5265199635683,0.0003772835579625058,1.0000000759258336,2.7531720651148945e-06,-2.7531720651148945e-06,5.506344130229789e-06,0.007297355572609892,0.007297355018552128,7.592583376709636e-08,5.540577640780753e-10
2739.811240788425,0.00036498867373438795,1.000000071057935,2.6634519299903213e-06,-2.6634519299903213e-06,5.3269038599806426e-06,0.007297355537087108,0.007297355018552128,7.105793515499733e-08,5.185349797112715e-10
2832.1035758788744,0.00035309445424919206,1.0000000665021365,2.5766555877382665e-06,-2.5766555877382665e-06,5.153311175476533e-06,0.007297355503841827,0.007297355018552128,6.650213643397806e-08,4.852896990509281e-10
2927.5048386901967,0.0003415878426646225,1.000000062238428,2.4926877579450777e-06,-2.4926877579450777e-06,4.985375515890155e-06,0.007297355472728033,0.007297355018552128,6.223842804183796e-08,4.5417590521790174e-10
3026.1197554877335,0.0003304562076350834,1.0000000582480824,2.41145626519758e-06,-2.41145626519758e-06,4.82291253039516e-06,0.007297355443609064,0.007297355018552128,5.824808231869867e-08,4.250569358293932e-10
3128.056580309629,0.0003196873294454886,1.000000054513573,2.332871937896564e-06,-2.332871937896564e-06,4.665743875793128e-06,0.007297355416357024,0.007297355018552128,5.4513573038958374e-08,3.9780489579505085e-10
3233.4272138021556,0.00030926938659695604,1.0000000510184972,2.2568485103678352e-06,-2.2568485103678352e-06,4.5136970207356704e-06,0.0072973553908522145,0.007297355018552128,5.101849720158132e-08,3.723000865929471e-10
3342.347326058115,0.00029919094282965534,1.0000000477475048,2.1833025281633285e-06,-2.1833025281633285e-06,4.366605056326657e-06,0.007297355366982623,0.007297355018552128,4.774750502170949e-08,3.4843049539351467e-10
3454.9364835930896,0.0002894409345685686,1.000000044686228,2.112153256448362e-06,-2.112153256448362e-06,4.224306512896724e-06,0.007297355344643398,0.007297355018552128,4.4686228020518454e-08,3.2609127030569507e-10
3571.318280599015,0.0002800086587783748,1.0000000418212218,2.0433225913744236e-06,-2.0433225913744236e-06,4.086645182748847e-06,0.00729735532373643,0.007297355018552128,4.182122173482149e-08,3.0518430230858096e-10
3691.6204746190824,0.0002708837612141281,1.0000000391399018,1.976734974340194e-06,-1.976734974340194e-06,3.953469948680388e-06,0.0072973553041698865,0.007297355018552128,3.9139901770528174e-08,2.856177586108011e-10
3815.9751267929537,0.0002620562250548311,1.000000036630492,1.9123173090466977e-06,-1.9123173090466977e-06,3.824634618093395e-06,0.007297355285857832,0.007297355018552128,3.663049197979664e-08,2.673057044808025e-10
3944.518746826225,0.0002535163599074218,1.0000000342819697,1.849998881255492e-06,-1.849998881255492e-06,3.699997762510984e-06,0.007297355268719832,0.007297355018552128,3.428196978555211e-08,2.501677042604511e-10
4077.3924428432847,0.000245254791169106,1.0000000320840208,1.7897112811618298e-06,-1.7897112811618298e-06,3.5794225623236596e-06,0.007297355252680618,0.007297355018552128,3.208402077706524e-08,2.3412849003284775e-10
4214.742076288057,0.00023726244973635376,1.0000000300269904,1.731388328297553e-06,-1.731388328297553e-06,3.462776656595106e-06,0.007297355237669737,0.007297355018552128,3.00269904528967e-08,2.191176094734626e-10
4356.718422042689,0.0002295305620492648,1.0000000281018444,1.674965998881293e-06,-1.674965998881293e-06,3.349931997762586e-06,0.007297355223621263,0.007297355018552128,2.810184440288349e-08,2.0506913528395287e-10
4503.477333939914,0.00022205064046037205,1.0000000263001267,1.6203823555362102e-06,-1.6203823555362102e-06,3.2407647110724204e-06,0.00729735521047349,0.007297355018552128,2.6300126826088775e-08,1.9192136248291636e-10
4655.179915850861,0.0002148144739173088,1.0000000246139245,1.5675774792981086e-06,-1.5675774792981086e-06,3.135154958596217e-06,0.007297355198168674,0.007297355018552128,2.4613924635159696e-08,1.7961654646264646e-10
4811.9926985359925,0.00020781411894911487,1.000000023035831,1.5164934038393124e-06,-1.5164934038393124e-06,3.0329868076786247e-06,0.0072973551866527655,0.007297355018552128,2.3035831085246198e-08,1.6810063757644045e-10
4974.087822453464,0.00020104189094628127,1.0000000215589149,1.4670740518360553e-06,-1.4670740518360553e-06,2.9341481036721106e-06,0.007297355175875184,0.007297355018552128,2.155891498932771e-08,1.5732305649190925e-10
5141.643226725435,0.00019449035572496564,1.00000002017669,1.4192651734095666e-06,-1.4192651734095666e-06,2.838530346819133e-06,0.007297355165788597,0.007297355018552128,2.017668993353987e-08,1.4723646954428737e-10
5314.8428444698775,0.00018815232136611343,1.0000000188830849,1.3730142865732407e-06,-1.3730142865732407e-06,2.7460285731464815e-06,0.007297355156348702,0.007297355018552128,1.8883084918818144e-08,1.3779657449808358e-10
5493.8768047122385,0.00018202083032052918,1.0000000176724173,1.328270619620539e-06,-1.328270619620539e-06,2.656541239241078e-06,0.0072973551475140315,0.007297355018552128,1.767241737973628e-08,1.2896190365596638e-10
5678.941641098645,0.00017608915177122887,1.000000016539371,1.2849850553903643e-06,-1.2849850553903643e-06,2.5699701107807286e-06,0.007297355139245789,0.007297355018552128,1.653937083887474e-08,1.206936607947573e-10
5870.240507639742,0.00017035077424468932,1.000000015478968,1.2431100773487241e-06,-1.2431100773487241e-06,2.4862201546974483e-06,0.007297355131507653,0.007297355018552128,1.5478968044518906e-08,1.1295552514167806e-10
6067.983401722009,0.00016479939846288406,1.000000014486552,1.2025997174274989e-06,-1.2025997174274989e-06,2.4051994348549977e-06,0.007297355124265641,0.007297355018552128,1.4486552071960035e-08,1.0571351346383429e-10
6272.387394631336,0.00015942893042825826,1.0000000135577634,1.1634095055630484e-06,-1.1634095055630484e-06,2.326819011126097e-06,0.0072973551174879405,0.007297355018552128,1.3557763383564959e-08,9.893581266740004e-11
6483.676869841992,0.00015423347473405056,1.000000012688523,1.1254964208792566e-06,-1.1254964208792566e-06,2.2509928417585132e-06,0.007297355111144784,0.007297355018552128,1.268852283183293e-08,9.259265576488929e-11
6702.08376933243,0.00014920732809262083,1.0000000118750128,1.0888188444614405e-06,-1.0888188444614405e-06,2.177637688922881e-06,0.007297355105208312,0.007297355018552128,1.1875012760696557e-08,8.665618396463959e-11
6927.847848198495,0.00014434497307467544,1.00000001111366,1.0533365136692546e-06,-1.0533365136692546e-06,2.1066730273385093e-06,0.0072973550996524505,0.007297355018552128,1.1113660008578656e-08,8.110032263808353e-11
7161.216937843367,0.00013964107205252115,1.0000000104011206,1.0190104779384645e-06,-1.0190104779384645e-06,2.038020955876929e-06,0.007297355094452797,0.007297355018552128,1.040112057548545e-08,7.590066943008456e-11
7402.4472180332705,0.00013509046134069577,1.0000000097342645,9.858030560230484e-07,-9.858030560230484e-07,1.971606112046097e-06,0.007297355089586511,0.007297355018552128,9.734264408959568e-09,7.103438323663447e-11
7651.803498117548,0.00013068814552754494,1.0000000091101635,9.53677794630701e-07,-9.53677794630701e-07,1.907355589261402e-06,0.007297355085032226,0.007297355018552128,9.110163636965515e-09,6.64800983360414e-11
7909.559507721813,0.00012642929199152146,1.0000000085260758,9.225994284063215e-07,-9.225994284063215e-07,1.845198856812643e-06,0.007297355080769931,0.007297355018552128,8.526075927525746e-09,6.22178029582865e-11
8175.998197233308,0.00012230922559618816,1.0000000079794364,8.925338412195681e-07,-8.925338412195681e-07,1.7850676824391361e-06,0.007297355076780908,0.007297355018552128,7.97943640625818e-09,5.822878030442569e-11
8451.41204840826,0.00011832342355810046,1.000000007467844,8.634480287139735e-07,-8.634480287139735e-07,1.726896057427947e-06,0.007297355073047637,0.007297355018552128,7.467843987505813e-09,5.449550879998988e-11
8736.103395442335,0.00011446751048193368,1.0000000069890518,8.35310062076507e-07,-8.35310062076507e-07,1.670620124153014e-06,0.007297355069553721,0.007297355018552128,6.989051865557327e-09,5.100159270604587e-11
9030.38475685648,0.00011073725355740674,1.0000000065409569,8.080890529878216e-07,-8.080890529878216e-07,1.6161781059756432e-06,0.007297355066283813,0.007297355018552128,6.540956936130013e-09,4.7731684924001705e-11
9334.579178562572,0.00010712855791272858,1.0000000061215908,7.817551197147023e-07,-7.817551197147023e-07,1.5635102394294045e-06,0.007297355063223551,0.007297355018552128,6.1215910007488305e-09,4.4671422810838024e-11
9649.02058848551,0.00010363746211946575,1.000000005729112,7.562793543074895e-07,-7.562793543074895e-07,1.512558708614979e-06,0.007297355060359494,0.007297355018552128,5.72911220884495e-09,4.180736572906296e-11
9974.054163130922,0.00010026013384389822,1.0000000053617966,7.316337908664788e-07,-7.316337908664788e-07,1.4632675817329576e-06,0.007297355057679061,0.007297355018552128,5.361796618714041e-09,3.9126933464028735e-11
10310.03670650098,9.699286564008862e-05,1.0000000050180313,7.077913748424529e-07,-7.077913748424529e-07,1.4155827496849058e-06,0.007297355055170484,0.007297355018552128,5.018031303651211e-09,3.661835591695084e-11
10657.337041774223,9.383207088004668e-05,1.0000000046963058,6.847259333376477e-07,-6.847259333376477e-07,1.3694518666752954e-06,0.00729735505282274,0.007297355018552128,4.696306031769035e-09,3.42706123895864e-11
11016.336416179385,9.07742798165219e-05,1.0000000043952075,6.624121463745513e-07,-6.624121463745513e-07,1.3248242927491026e-06,0.007297355050625519,0.007297355018552128,4.395207679589661e-09,3.207339081823246e-11
11387.428919507669,8.781613577410137e-05,1.0000000041134138,6.408255191009936e-07,-6.408255191009936e-07,1.2816510382019873e-06,0.007297355048569169,0.007297355018552128,4.1134138136187146e-09,3.0017040936192174e-11
11771.021916722848,8.495439146443248e-05,1.0000000038496872,6.199423549010185e-07,-6.199423549010185e-07,1.239884709802037e-06,0.007297355046644662,0.007297355018552128,3.849687222797154e-09,2.8092534375134814e-11
12167.536495144164,8.218590542152476e-05,1.0000000036028691,5.997397293820143e-07,-5.997397293820143e-07,1.1994794587640285e-06,0.007297355044843543,0.007297355018552128,3.602869143495944e-09,2.6291415225476733e-11
12577.40792669287,7.950763855321796e-05,1.0000000033718752,5.801954652095538e-07,-5.801954652095538e-07,1.1603909304191075e-06,0.007297355043157898,0.007297355018552128,3.371875218284817e-09,2.4605770546082262e-11
13001.086145709727,7.691665080503177e-05,1.0000000031556915,5.612881077623201e-07,-5.612881077623201e-07,1.1225762155246402e-06,0.007297355041580328,0.007297355018552128,3.155691335841287e-09,2.3028200006602884e-11
13439.036242868371,7.441009793273183e-05,1.000000002953368,5.42996901580376e-07,-5.42996901580376e-07,1.085993803160752e-06,0.007297355040103903,0.007297355018552128,2.9533680445427536e-09,2.1551775121475547e-11
13891.738975726192,7.198522838007334e-05,1.000000002764016,5.253017675809492e-07,-5.253017675809492e-07,1.0506035351618984e-06,0.007297355038722133,0.007297355018552128,2.7640159169365488e-09,2.0170005422814885e-11
14359.691296473598,6.963938025829154e-05,1.0000000025868043,5.081832810167038e-07,-5.081832810167038e-07,1.0163665620334076e-06,0.0072973550374289585,0.007297355018552128,2.5868044800022536e-09,1.8876830654157573e-11
14843.40689746083,6.736997842402463e-05,1.0000000024209545,4.916226501523048e-07,-4.916226501523048e-07,9.832453003046095e-07,0.007297355036218693,0.007297355018552128,2.420954608128183e-09,1.7666565259311096e-11
15343.416775101203,6.517453165246121e-05,1.0000000022657378,4.7560169563587235e-07,-4.7560169563587235e-07,9.512033912717447e-07,0.00729735503508602,0.007297355018552128,2.2657376910931878e-09,1.6533892310821585e-11
15860.26981276983,6.305062990260902e-05,1.0000000021204727,4.6010283054267685e-07,-4.6010283054267685e-07,9.202056610853537e-07,0.00729735503402597,0.007297355018552128,2.120472662573095e-09,1.5473841825930368e-11
