status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,41,163,123,6,0.0008795159193659264,-0.03646728891278008,0.012686012086610477,2.3800902097478267,0.9440511912453258,-14.465383798274082,6.507066747721519,60.35781112610767,28.79131396297779,-154.14563886797424,78.76333710215182,151.55550874234933,88.28344689762497,3_1,0_1,60.35781112610767,30.178905563053835,163,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,41,163,123,6,0.0015959536119242268,-0.0473996692696233,0.023019807106091545,2.542863250793374,1.7130581440703787,-11.921608054756932,11.807605127312627,42.50097002326061,52.244195357356915,-87.04243388278472,142.92252086353147,42.5609157653558,160.19753917696258,4_1,0_1,42.50097002326061,21.250485011630303,163,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
