field_mT,signal_raw,source_file,figure_id,channel_raw,channel,chirality_class,channel_group,baseline,signal_bc,kappa_sst_m2_s,h_unit_sst_m4_s2
344.59,-0.007092916,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0072851015,9.683619203488876e-09,1.8754496175635708e-16
344.64,-0.008330234,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.008522419500000001,9.683619203488876e-09,1.8754496175635708e-16
344.69,-0.00970091,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0098930955,9.683619203488876e-09,1.8754496175635708e-16
344.74,-0.01102115,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.011213335500000001,9.683619203488876e-09,1.8754496175635708e-16
344.79,-0.014077833,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0142700185,9.683619203488876e-09,1.8754496175635708e-16
344.84,-0.017126489,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.017318674500000002,9.683619203488876e-09,1.8754496175635708e-16
344.89,-0.020948096,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0211402815,9.683619203488876e-09,1.8754496175635708e-16
344.94,-0.025480268,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0256724535,9.683619203488876e-09,1.8754496175635708e-16
344.99,-0.031291461,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0314836465,9.683619203488876e-09,1.8754496175635708e-16
345.04,-0.04266419,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.042856375499999995,9.683619203488876e-09,1.8754496175635708e-16
345.09,-0.058683502,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.058875687499999996,9.683619203488876e-09,1.8754496175635708e-16
345.14,-0.082491784,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0826839695,9.683619203488876e-09,1.8754496175635708e-16
345.19,-0.113032758,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.1132249435,9.683619203488876e-09,1.8754496175635708e-16
345.24,-0.148013433,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.1482056185,9.683619203488876e-09,1.8754496175635708e-16
345.29,-0.19472895,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.1949211355,9.683619203488876e-09,1.8754496175635708e-16
345.34,-0.238224302,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.2384164875,9.683619203488876e-09,1.8754496175635708e-16
345.39,-0.283361342,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.2835535275,9.683619203488876e-09,1.8754496175635708e-16
345.44,-0.331976507,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.3321686925,9.683619203488876e-09,1.8754496175635708e-16
345.49,-0.390685942,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.3908781275,9.683619203488876e-09,1.8754496175635708e-16
345.54,-0.468328235,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.4685204205,9.683619203488876e-09,1.8754496175635708e-16
345.59,-0.556885802,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.5570779875,9.683619203488876e-09,1.8754496175635708e-16
345.64,-0.670719036,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.6709112215,9.683619203488876e-09,1.8754496175635708e-16
345.69,-0.757387301,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.7575794865,9.683619203488876e-09,1.8754496175635708e-16
345.74,-0.784554354,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.7847465395,9.683619203488876e-09,1.8754496175635708e-16
345.79,-0.714477993,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.7146701785,9.683619203488876e-09,1.8754496175635708e-16
345.84,-0.581166949,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.5813591345,9.683619203488876e-09,1.8754496175635708e-16
345.89,-0.265919356,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.2661115415,9.683619203488876e-09,1.8754496175635708e-16
345.94,0.07207394,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0718817545,9.683619203488876e-09,1.8754496175635708e-16
345.99,0.419704813,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.4195126275,9.683619203488876e-09,1.8754496175635708e-16
346.04,0.731643174,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.7314509885,9.683619203488876e-09,1.8754496175635708e-16
346.09,0.901917327,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.9017251415,9.683619203488876e-09,1.8754496175635708e-16
346.14,0.99835978,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.9981675945,9.683619203488876e-09,1.8754496175635708e-16
346.19,0.913757125,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.9135649395,9.683619203488876e-09,1.8754496175635708e-16
346.24,0.774983103,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.7747909175,9.683619203488876e-09,1.8754496175635708e-16
346.29,0.59367923,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.5934870445,9.683619203488876e-09,1.8754496175635708e-16
346.34,0.425586877,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.4253946915,9.683619203488876e-09,1.8754496175635708e-16
346.39,0.284473658,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.2842814725,9.683619203488876e-09,1.8754496175635708e-16
346.44,0.180230789,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.1800386035,9.683619203488876e-09,1.8754496175635708e-16
346.49,0.120830906,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.1206387205,9.683619203488876e-09,1.8754496175635708e-16
346.54,0.089340634,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0891484485,9.683619203488876e-09,1.8754496175635708e-16
346.59,0.065421649,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0652294635,9.683619203488876e-09,1.8754496175635708e-16
346.64,0.050388124,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0501959385,9.683619203488876e-09,1.8754496175635708e-16
346.69,0.036068432,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0358762465,9.683619203488876e-09,1.8754496175635708e-16
346.74,0.025851452,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0256592665,9.683619203488876e-09,1.8754496175635708e-16
346.79,0.018950005,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.018757819499999998,9.683619203488876e-09,1.8754496175635708e-16
346.84,0.013556602,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.013364416499999998,9.683619203488876e-09,1.8754496175635708e-16
346.89,0.009221463,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.009029277499999998,9.683619203488876e-09,1.8754496175635708e-16
346.94,0.007078984,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0068867985,9.683619203488876e-09,1.8754496175635708e-16
346.99,0.004746461,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.004554275500000001,9.683619203488876e-09,1.8754496175635708e-16
347.04,0.002944587,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0027524015,9.683619203488876e-09,1.8754496175635708e-16
347.09,0.003010226,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0028180405,9.683619203488876e-09,1.8754496175635708e-16
347.14,0.002557552,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0023653665,9.683619203488876e-09,1.8754496175635708e-16
347.19,0.001333958,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0011417725,9.683619203488876e-09,1.8754496175635708e-16
347.24,0.000856038,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0006638525000000001,9.683619203488876e-09,1.8754496175635708e-16
347.29,0.000142283,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-4.9902500000000005e-05,9.683619203488876e-09,1.8754496175635708e-16
347.34,-0.000958298,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011504835,9.683619203488876e-09,1.8754496175635708e-16
347.39,-0.000481073,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006732585,9.683619203488876e-09,1.8754496175635708e-16
347.44,-0.000390945,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0005831305,9.683619203488876e-09,1.8754496175635708e-16
347.49,0.000114522,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-7.76635e-05,9.683619203488876e-09,1.8754496175635708e-16
347.54,0.000317829,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0001256435,9.683619203488876e-09,1.8754496175635708e-16
347.59,0.000723542,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0005313564999999999,9.683619203488876e-09,1.8754496175635708e-16
347.64,-0.000217634,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0004098195,9.683619203488876e-09,1.8754496175635708e-16
347.69,-0.000950295,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011424805,9.683619203488876e-09,1.8754496175635708e-16
347.74,-0.000586175,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0007783605,9.683619203488876e-09,1.8754496175635708e-16
347.79,-0.001515896,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0017080815000000001,9.683619203488876e-09,1.8754496175635708e-16
347.84,-0.00129938,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0014915655,9.683619203488876e-09,1.8754496175635708e-16
347.89,-0.000466927,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006591125000000001,9.683619203488876e-09,1.8754496175635708e-16
347.94,-0.001041319,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0012335045,9.683619203488876e-09,1.8754496175635708e-16
347.99,-0.001508776,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0017009615000000001,9.683619203488876e-09,1.8754496175635708e-16
348.04,-0.00142514,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0016173255000000001,9.683619203488876e-09,1.8754496175635708e-16
348.09,-0.000841809,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0010339945,9.683619203488876e-09,1.8754496175635708e-16
348.14,-0.000792008,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0009841935,9.683619203488876e-09,1.8754496175635708e-16
348.19,-0.001430334,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0016225195,9.683619203488876e-09,1.8754496175635708e-16
348.24,-0.001500758,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0016929435,9.683619203488876e-09,1.8754496175635708e-16
348.29,-0.002057292,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0022494775,9.683619203488876e-09,1.8754496175635708e-16
348.34,-0.000808486,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0010006715,9.683619203488876e-09,1.8754496175635708e-16
348.39,-0.001011832,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0012040175,9.683619203488876e-09,1.8754496175635708e-16
348.44,-0.000656217,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0008484025,9.683619203488876e-09,1.8754496175635708e-16
348.49,-0.00059883,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0007910154999999999,9.683619203488876e-09,1.8754496175635708e-16
348.54,-0.001306592,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0014987775000000001,9.683619203488876e-09,1.8754496175635708e-16
348.59,-0.000956928,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011491135,9.683619203488876e-09,1.8754496175635708e-16
348.64,-0.000985747,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011779325,9.683619203488876e-09,1.8754496175635708e-16
348.69,-0.00049301,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006851954999999999,9.683619203488876e-09,1.8754496175635708e-16
348.74,-0.000923423,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011156085,9.683619203488876e-09,1.8754496175635708e-16
348.79,-0.000380069,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0005722545000000001,9.683619203488876e-09,1.8754496175635708e-16
348.84,-0.001018106,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0012102915,9.683619203488876e-09,1.8754496175635708e-16
348.89,-0.000725209,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0009173944999999999,9.683619203488876e-09,1.8754496175635708e-16
348.94,-0.000507342,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006995275000000001,9.683619203488876e-09,1.8754496175635708e-16
348.99,-0.000918771,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011109565,9.683619203488876e-09,1.8754496175635708e-16
349.04,-0.001674224,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0018664095,9.683619203488876e-09,1.8754496175635708e-16
349.09,-0.001233571,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0014257565,9.683619203488876e-09,1.8754496175635708e-16
349.14,-0.000490869,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006830545,9.683619203488876e-09,1.8754496175635708e-16
349.19,-0.000957938,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011501235,9.683619203488876e-09,1.8754496175635708e-16
349.24,0.000315993,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.00012380749999999998,9.683619203488876e-09,1.8754496175635708e-16
349.29,-4.99572e-05,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0002421427,9.683619203488876e-09,1.8754496175635708e-16
349.34,-0.000641226,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0008334115,9.683619203488876e-09,1.8754496175635708e-16
349.39,-0.00085449,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0010466755,9.683619203488876e-09,1.8754496175635708e-16
349.44,-0.000956779,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0011489645,9.683619203488876e-09,1.8754496175635708e-16
349.49,-0.000212598,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0004047835,9.683619203488876e-09,1.8754496175635708e-16
349.54,0.000670919,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.00047873349999999997,9.683619203488876e-09,1.8754496175635708e-16
349.59,-0.000282225,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0004744105,9.683619203488876e-09,1.8754496175635708e-16
349.64,-0.001075084,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0012672695,9.683619203488876e-09,1.8754496175635708e-16
349.69,-0.000203426,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0003956115,9.683619203488876e-09,1.8754496175635708e-16
349.74,-1.54569e-05,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0002076424,9.683619203488876e-09,1.8754496175635708e-16
349.79,0.000540398,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0003482125,9.683619203488876e-09,1.8754496175635708e-16
349.84,0.000642088,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.00044990249999999997,9.683619203488876e-09,1.8754496175635708e-16
349.89,0.000984751,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0007925655,9.683619203488876e-09,1.8754496175635708e-16
349.94,0.000245245,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,5.30595e-05,9.683619203488876e-09,1.8754496175635708e-16
349.99,0.000520645,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.00032845950000000003,9.683619203488876e-09,1.8754496175635708e-16
350.04,0.000807634,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0006154485,9.683619203488876e-09,1.8754496175635708e-16
350.09,0.000148315,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-4.3870500000000006e-05,9.683619203488876e-09,1.8754496175635708e-16
350.14,-0.000415367,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006075525,9.683619203488876e-09,1.8754496175635708e-16
350.19,0.001365723,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0011735374999999998,9.683619203488876e-09,1.8754496175635708e-16
350.24,0.000817617,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0006254315,9.683619203488876e-09,1.8754496175635708e-16
350.29,3.72143e-05,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0001549712,9.683619203488876e-09,1.8754496175635708e-16
350.34,0.001181028,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0009888425,9.683619203488876e-09,1.8754496175635708e-16
350.39,-0.000425092,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006172775,9.683619203488876e-09,1.8754496175635708e-16
350.44,0.000288329,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,9.614349999999999e-05,9.683619203488876e-09,1.8754496175635708e-16
350.49,0.000814698,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0006225124999999999,9.683619203488876e-09,1.8754496175635708e-16
350.54,0.000768165,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0005759795000000001,9.683619203488876e-09,1.8754496175635708e-16
350.59,-0.000697452,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0008896374999999999,9.683619203488876e-09,1.8754496175635708e-16
350.64,0.000926462,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0007342765,9.683619203488876e-09,1.8754496175635708e-16
350.69,2.9273e-05,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0001629125,9.683619203488876e-09,1.8754496175635708e-16
350.74,0.000120373,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-7.18125e-05,9.683619203488876e-09,1.8754496175635708e-16
350.79,-0.000450317,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,-0.0006425025,9.683619203488876e-09,1.8754496175635708e-16
350.84,0.000880274,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2c.txt,Fig2c,2,control_2,0,control,0.0001921855,0.0006880885000000001,9.683619203488876e-09,1.8754496175635708e-16
340.8,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
340.85,-0.001607395,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,-0.001607395,9.683619203488876e-09,1.8754496175635708e-16
340.9,-0.001582978,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,-0.001582978,9.683619203488876e-09,1.8754496175635708e-16
340.95,0.001450176,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,0.001450176,9.683619203488876e-09,1.8754496175635708e-16
341.0,0.005831663,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,0.005831663,9.683619203488876e-09,1.8754496175635708e-16
341.05,-0.000599802,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,-0.000599802,9.683619203488876e-09,1.8754496175635708e-16
341.1,0.002568168,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,0.002568168,9.683619203488876e-09,1.8754496175635708e-16
341.15,0.001908579,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,0.001908579,9.683619203488876e-09,1.8754496175635708e-16
341.2,0.00033363,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,0.00033363,9.683619203488876e-09,1.8754496175635708e-16
341.25,0.000708824,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig2d.txt,Fig2d,(R)-1,R,1,enantiomer,0.0,0.000708824,9.683619203488876e-09,1.8754496175635708e-16
