source_type,family,label,p,q,expected_pq,expected_pq_plus_1,torus_status,torus_SL,torus_SL_round,torus_SL_abs_err_vs_pq,core_required_abs_to_pq_plus_1,curve_length_dimless,model,phi_turns,phi_rad,holonomy_status,assumption,n_selected,selected_matches_required,epistemic_status,SL_phys_selected_signed,SL_phys_selected_abs,SL_phys_required_abs,spin_half_compatible,twoomega_integral_turns,core_n_formula
ideal,torus,ideal:7:1:1,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,13.00483576711963,13,0.99516423288037,2,18.6009190288653,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:7:1:1,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,13.00483576711963,13,0.99516423288037,2,18.6009190288653,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,1.0,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:7:1:1,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,13.00483576711963,13,0.99516423288037,2,18.6009190288653,twoomega_transit,2.96042820949601,18.600919028865302,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=18.6009, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,15,True,2.96042820949601,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:7:1:1,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,13.00483576711963,13,0.99516423288037,2,18.6009190288653,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:9:1:1,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001376494334748,15,2.998623505665252,4,21.01683357700435,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,15,15,19,False,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:9:1:1,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001376494334748,15,2.998623505665252,4,21.01683357700435,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:9:1:1,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001376494334748,15,2.998623505665252,4,21.01683357700435,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:9:1:1,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001376494334748,15,2.998623505665252,4,21.01683357700435,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,1.0,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:9:1:1,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001376494334748,15,2.998623505665252,4,21.01683357700435,twoomega_transit,3.3449329519199624,21.01683357700435,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=21.0168, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,18,18,19,True,3.3449329519199624,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:9:1:1,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001376494334748,15,2.998623505665252,4,21.01683357700435,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:K11a367,2,11,22,23,SOURCE_FIT_NOT_CANONICAL,-19.008358943776162,-19,2.9916410562238376,4,23.596911080559703,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-19,19,23,False,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:K11a367,2,11,22,23,SOURCE_FIT_NOT_CANONICAL,-19.008358943776162,-19,2.9916410562238376,4,23.596911080559703,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-20,20,23,True,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:K11a367,2,11,22,23,SOURCE_FIT_NOT_CANONICAL,-19.008358943776162,-19,2.9916410562238376,4,23.596911080559703,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-20,20,23,True,,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:K11a367,2,11,22,23,SOURCE_FIT_NOT_CANONICAL,-19.008358943776162,-19,2.9916410562238376,4,23.596911080559703,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-20,20,23,True,1.0,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:K11a367,2,11,22,23,SOURCE_FIT_NOT_CANONICAL,-19.008358943776162,-19,2.9916410562238376,4,23.596911080559703,twoomega_transit,3.7555650401709944,23.596911080559703,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=23.5969, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-22,22,23,True,3.7555650401709944,n_core=(1/2π)∮dθ_core
ideal,torus,ideal:K11a367,2,11,22,23,SOURCE_FIT_NOT_CANONICAL,-19.008358943776162,-19,2.9916410562238376,4,23.596911080559703,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-20,20,23,True,,n_core=(1/2π)∮dθ_core
ideal,control_twist,ideal:K11a247 (11_2_twist_control),2,,,,NO_TORUS_TARGET,,,,,24.23614938815387,zero,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
ideal,control_twist,ideal:K11a247 (11_2_twist_control),2,,,,NO_TORUS_TARGET,,,,,24.23614938815387,unit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
ideal,control_twist,ideal:K11a247 (11_2_twist_control),2,,,,NO_TORUS_TARGET,,,,,24.23614938815387,canon_core_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
ideal,control_twist,ideal:K11a247 (11_2_twist_control),2,,,,NO_TORUS_TARGET,,,,,24.23614938815387,twoomega_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
ideal,control_twist,ideal:K11a247 (11_2_twist_control),2,,,,NO_TORUS_TARGET,,,,,24.23614938815387,twoomega_transit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
ideal,control_twist,ideal:K11a247 (11_2_twist_control),2,,,,NO_TORUS_TARGET,,,,,24.23614938815387,background,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000447048914278,6,0.00044704891427826965,1,13.95881258901424,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,6,6,7,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000447048914278,6,0.00044704891427826965,1,13.95881258901424,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000447048914278,6,0.00044704891427826965,1,13.95881258901424,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,True,SELECTS_REQUIRED_BY_CANON_CORE_CYCLE,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000447048914278,6,0.00044704891427826965,1,13.95881258901424,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,True,SELECTS_REQUIRED_BY_CLOSURE_ASSUMPTION,7,7,7,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000447048914278,6,0.00044704891427826965,1,13.95881258901424,twoomega_transit,2.2216140232349937,13.95881258901424,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=13.9588, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",2,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,8,8,7,False,2.2216140232349937,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000447048914278,6,0.00044704891427826965,1,13.95881258901424,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,7,SOURCE_FIT_NOT_CANONICAL,0.5842346547323642,1,5.415765345267635,6,14.510584212903058,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,1,1,7,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,7,SOURCE_FIT_NOT_CANONICAL,0.5842346547323642,1,5.415765345267635,6,14.510584212903058,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,2,2,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,7,SOURCE_FIT_NOT_CANONICAL,0.5842346547323642,1,5.415765345267635,6,14.510584212903058,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,2,2,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,7,SOURCE_FIT_NOT_CANONICAL,0.5842346547323642,1,5.415765345267635,6,14.510584212903058,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,2,2,7,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,7,SOURCE_FIT_NOT_CANONICAL,0.5842346547323642,1,5.415765345267635,6,14.510584212903058,twoomega_transit,2.3094312046347416,14.51058421290306,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=14.5106, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",2,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,3,3,7,False,2.3094312046347416,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,7,SOURCE_FIT_NOT_CANONICAL,0.5842346547323642,1,5.415765345267635,6,14.510584212903058,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,2,2,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,7,PASS_DERIVED_PQ,6.001999335880298,6,0.001999335880298325,1,17.741075738545096,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,6,6,7,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,7,PASS_DERIVED_PQ,6.001999335880298,6,0.001999335880298325,1,17.741075738545096,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,7,PASS_DERIVED_PQ,6.001999335880298,6,0.001999335880298325,1,17.741075738545096,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,True,SELECTS_REQUIRED_BY_CANON_CORE_CYCLE,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,7,PASS_DERIVED_PQ,6.001999335880298,6,0.001999335880298325,1,17.741075738545096,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,True,SELECTS_REQUIRED_BY_CLOSURE_ASSUMPTION,7,7,7,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,7,PASS_DERIVED_PQ,6.001999335880298,6,0.001999335880298325,1,17.741075738545096,twoomega_transit,2.8235798995571506,17.7410757385451,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=17.7411, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,9,9,7,True,2.8235798995571506,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,7,PASS_DERIVED_PQ,6.001999335880298,6,0.001999335880298325,1,17.741075738545096,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,11,PASS_DERIVED_PQ,10.003713206882413,10,0.003713206882412834,1,17.503364774385858,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,10,10,11,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,11,PASS_DERIVED_PQ,10.003713206882413,10,0.003713206882412834,1,17.503364774385858,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,11,11,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,11,PASS_DERIVED_PQ,10.003713206882413,10,0.003713206882412834,1,17.503364774385858,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,True,SELECTS_REQUIRED_BY_CANON_CORE_CYCLE,11,11,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,11,PASS_DERIVED_PQ,10.003713206882413,10,0.003713206882412834,1,17.503364774385858,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,True,SELECTS_REQUIRED_BY_CLOSURE_ASSUMPTION,11,11,11,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,11,PASS_DERIVED_PQ,10.003713206882413,10,0.003713206882412834,1,17.503364774385858,twoomega_transit,2.785747024584067,17.503364774385858,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=17.5034, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,13,13,11,True,2.785747024584067,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,11,PASS_DERIVED_PQ,10.003713206882413,10,0.003713206882412834,1,17.503364774385858,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,11,11,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,3.563465193877819,4,6.4365348061221805,7,17.125776886014272,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,4,4,11,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,3.563465193877819,4,6.4365348061221805,7,17.125776886014272,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,5,5,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,3.563465193877819,4,6.4365348061221805,7,17.125776886014272,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,5,5,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,3.563465193877819,4,6.4365348061221805,7,17.125776886014272,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,5,5,11,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,3.563465193877819,4,6.4365348061221805,7,17.125776886014272,twoomega_transit,2.725652045698098,17.125776886014272,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=17.1258, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,7,7,11,True,2.725652045698098,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,3.563465193877819,4,6.4365348061221805,7,17.125776886014272,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,5,5,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,11,PASS_DERIVED_PQ,10.029108400584423,10,0.029108400584423322,1,28.514666203242655,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,10,10,11,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,11,PASS_DERIVED_PQ,10.029108400584423,10,0.029108400584423322,1,28.514666203242655,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,11,11,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,11,PASS_DERIVED_PQ,10.029108400584423,10,0.029108400584423322,1,28.514666203242655,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,True,SELECTS_REQUIRED_BY_CANON_CORE_CYCLE,11,11,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,11,PASS_DERIVED_PQ,10.029108400584423,10,0.029108400584423322,1,28.514666203242655,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,True,SELECTS_REQUIRED_BY_CLOSURE_ASSUMPTION,11,11,11,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,11,PASS_DERIVED_PQ,10.029108400584423,10,0.029108400584423322,1,28.514666203242655,twoomega_transit,4.538250076861477,28.51466620324266,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=28.5147, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,13,13,11,True,4.538250076861477,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,11,PASS_DERIVED_PQ,10.029108400584423,10,0.029108400584423322,1,28.514666203242655,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,11,11,11,True,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2.fseries,2,,,,NO_TORUS_TARGET,,,,,15.971653380278573,zero,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2.fseries,2,,,,NO_TORUS_TARGET,,,,,15.971653380278573,unit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2.fseries,2,,,,NO_TORUS_TARGET,,,,,15.971653380278573,canon_core_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2.fseries,2,,,,NO_TORUS_TARGET,,,,,15.971653380278573,twoomega_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
