field_min_mT,field_max_mT,time_min_ns,time_max_ns,matrix_rms,matrix_peak_to_peak,main_curve_mean,wing_curve_mean,wing_over_main_mean,wing_over_main_cv,wing_main_temporal_corr,main_half_time_proxy_ns,wing_half_time_proxy_ns,main_curve_json,wing_curve_json,figure_id,compound,panel,source_page,crop_x0,crop_y0,crop_x1,crop_y1,digitization_kind
343.0,346.0,100.0,800.0,0.6799732373702572,1.9843138456344604,0.9467797392877243,0.2868835296962183,0.30290108319789827,0.3277797672004472,0.2123033565027346,100.0,100.0,"[0.5648414851494239, 0.9269190388666072, 0.9291808668156745, 0.9362948318602333, 0.936931534709645, 0.9416599656704446, 0.9462281133402402, 0.9500457992855932, 0.9497609709350157, 0.9534122931285643, 0.9541279334627407, 0.9555742828778817, 0.957212100566273, 0.9579991757030218, 0.9571292144311986, 0.956643681500999, 0.9561688119257, 0.9587482216072755, 0.9586888707019914, 0.9591857522306307, 0.9593529902713399, 0.9602007739980456, 0.9613314019122594, 0.9596003214238396, 0.9620934976658351, 0.9612438200225293, 0.959951894803786, 0.9609700726791167, 0.9581816798784364, 0.9586591678605952]","[0.13775945166643624, 0.19477573008461935, 0.20590176285528833, 0.24386623661076573, 0.25106276904303976, 0.21165224798257323, 0.20325231056180892, 0.22067543806995327, 0.2035682308331186, 0.2036479783565563, 0.17083166196540817, 0.2022412473593837, 0.2426309665245005, 0.24485977505611695, 0.22360644536964014, 0.24152765826018824, 0.238824817807066, 0.2718767867836443, 0.2855594705678024, 0.27025154717072536, 0.3749172879122815, 0.33591915118875504, 0.34100576661678417, 0.38646140897464004, 0.4186034107470503, 0.3957068213258892, 0.42305323401890493, 0.47206525652771136, 0.41145184128239337, 0.5059803216296428]",FigS11,1-h9,experimental,32,603,240,1134,617,pdf_figure_color_proxy_not_raw
343.0,346.0,100.0,800.0,0.6578208643795834,1.9921724200248718,0.9543881145123019,0.07239307099572094,0.07587324615380384,0.5963819201012481,0.08878506980978004,800.0,103.91061452513964,"[0.3340231089944571, 0.9447974342275673, 0.950317093813923, 0.9532141175488351, 0.9537462281509185, 0.955784583175686, 0.9595219702787803, 0.9577681426431092, 0.9576934068135812, 0.9630101873001582, 0.963860808963507, 0.9652922841864573, 0.9651278605763342, 0.9661203792817156, 0.9654824116700133, 0.9655877087317722, 0.9649427482779597, 0.9639809102239744, 0.9625752292258639, 0.9644500982593482, 0.9651594248036264, 0.9651203428355741, 0.9647299962144502, 0.9635169799636367, 0.9635367930512613, 0.965058239334276, 0.9651816535583684, 0.957362107302941, 0.9579000206480563, 0.9400718964006699]","[0.01357400957007188, 0.02249616307011399, 0.018031022379081874, 0.013384405170435005, 0.010309503776925277, 0.009578242034081858, 0.02230785892837413, 0.026844813400756576, 0.031592828910561366, 0.03432725722655205, 0.03773248157020654, 0.04094778799006136, 0.05180696033881894, 0.06558902718469607, 0.074143271469791, 0.07917041338567374, 0.08723232191331139, 0.09320306422432623, 0.09945117894139285, 0.10290561432875281, 0.10590216219474373, 0.10881688624522212, 0.10942750801204285, 0.11120375045440448, 0.10992083186537994, 0.10933906544668927, 0.10865509629891268, 0.1468511427256461, 0.11880783633677663, 0.11036516871555949]",FigS11,1-h9,simulated,32,602,661,1139,1074,pdf_figure_color_proxy_not_raw
343.0,346.0,100.0,800.0,0.5599930628003672,1.8407080173492432,0.8582328757655214,0.19010567493066025,0.22200506283941626,0.28115357269657115,0.10399326660157605,100.0,100.0,"[0.5792750055101555, 0.8536296384015554, 0.8545591131010106, 0.8574773558008839, 0.8614879207239604, 0.8611739671356241, 0.8621555516417597, 0.8645705600649538, 0.8666377837809038, 0.8662644295205533, 0.8644737051406377, 0.8664260124131827, 0.8659382192286808, 0.8721857439254371, 0.8708591729822294, 0.8752114569217386, 0.8752028329271666, 0.8757011911398928, 0.870361972862566, 0.8745551014869986, 0.8666908291863723, 0.8677768967521022, 0.8668547968157161, 0.860228058422955, 0.857430884745759, 0.8568434137588655, 0.8555135843409619, 0.8532189107696775, 0.8533477886304469, 0.8515541381399396]","[0.13783166165915825, 0.12718085290791448, 0.157826901403799, 0.190147705446235, 0.16126524863113667, 0.12596585205201768, 0.15254049113283225, 0.15947731383825728, 0.14654210054824052, 0.13375806173473614, 0.1324732838569567, 0.13915345122876138, 0.18997216245894427, 0.1268631898347434, 0.14234260779660557, 0.21110620651256332, 0.1748445714500394, 0.20354481803268737, 0.16237259131252804, 0.23066844217412708, 0.26482220963997843, 0.2349115976731952, 0.22385697534524038, 0.1897892525985237, 0.2548165922995568, 0.3034477132011433, 0.24013945119468127, 0.30330205548403794, 0.28774394279882015, 0.26867079875708344]",FigS12,1-d9,experimental,33,696,279,1187,702,pdf_figure_color_proxy_not_raw
343.0,346.0,100.0,800.0,0.5759095637459053,1.8890944719314575,0.8516545335598033,0.17196113203605984,0.20232805556609337,0.42338321135166274,0.11665459095575895,100.0,565.36312849162,"[0.5617505062214085, 0.8597102003618026, 0.8601319464579434, 0.8617104638210484, 0.8626060311643171, 0.8614667844761845, 0.8616288078712745, 0.8647940067941664, 0.8622378018540395, 0.8630889861936301, 0.8649520775381948, 0.8618395554137902, 0.863961615612809, 0.8610218328122102, 0.8589885593195197, 0.8580845495764639, 0.8563572509397923, 0.8571636120618229, 0.8560393124713864, 0.8549778261287532, 0.8564213398896473, 0.8559097435692666, 0.854024546719353, 0.8526764759190486, 0.8494291345418339, 0.8457409112228894, 0.8428072965061161, 0.8400774148988052, 0.8364176060742056, 0.8331373862554909]","[0.0369262970650575, 0.039427793351602354, 0.0475992251263546, 0.05576977323555635, 0.06612880613786476, 0.08246003427096302, 0.0954766580619583, 0.10598331154580568, 0.11983728414868422, 0.12967729579530568, 0.14107431361759576, 0.15280403421333436, 0.16354701516512454, 0.1743812062552649, 0.18538878747080667, 0.19443390771766955, 0.20328906969396693, 0.21134237058651928, 0.21842404316005115, 0.22632614158868708, 0.23161068750894992, 0.23713859582275765, 0.24245551118096675, 0.2464881642193944, 0.2500022877594706, 0.252189538504301, 0.25330672887544314, 0.25102758080302445, 0.24640024376286623, 0.236139203633062]",FigS12,1-d9,simulated,33,699,719,1186,1154,pdf_figure_color_proxy_not_raw
