label,source_type,p,q,expected_pq,torus_SL_round,model,phi_turns,n_core,E_spring,E_abs,E_odd_bonus,E_total,selected,matches_required
"analytic:T(2,11)",analytic,2,11,22,-22,background,1.0,1,0.0,0.0,-0.0,0.0,True,True
"analytic:T(2,11)",analytic,2,11,22,-22,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(2,11)",analytic,2,11,22,-22,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
"analytic:T(3,2)",analytic,3,2,6,-6,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,True
"analytic:T(3,2)",analytic,3,2,6,-6,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,unit,1.0,1,0.0,0.0,-0.0,0.0,True,True
"analytic:T(3,2)",analytic,3,2,6,-6,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,True
"analytic:T(3,2)",analytic,3,2,6,-6,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,True
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_transit,2.9228163198320547,-3,1384.8931446478127,0.0,-0.0,1384.8931446478127,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_transit,2.9228163198320547,-2,956.7247301157037,0.0,0.0,956.7247301157037,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_transit,2.9228163198320547,-1,607.5131507923094,0.0,-0.0,607.5131507923094,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_transit,2.9228163198320547,0,337.2584066776299,0.0,0.0,337.2584066776299,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_transit,2.9228163198320547,1,145.96049777166542,0.0,-0.0,145.96049777166542,False,True
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_transit,2.9228163198320547,2,33.619424074415726,0.0,0.0,33.619424074415726,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,twoomega_transit,2.9228163198320547,3,0.2351855858809125,0.0,-0.0,0.2351855858809125,True,False
"analytic:T(3,2)",analytic,3,2,6,-6,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,background,1.0,1,0.0,0.0,-0.0,0.0,True,True
"analytic:T(3,2)",analytic,3,2,6,-6,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,2)",analytic,3,2,6,-6,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
"analytic:T(3,4)",analytic,3,4,12,-12,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,True
"analytic:T(3,4)",analytic,3,4,12,-12,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,unit,1.0,1,0.0,0.0,-0.0,0.0,True,True
"analytic:T(3,4)",analytic,3,4,12,-12,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,True
"analytic:T(3,4)",analytic,3,4,12,-12,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,True
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_transit,3.1209396284721884,-3,1479.094522529674,0.0,-0.0,1479.094522529674,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_transit,3.1209396284721884,-2,1035.2829185662604,0.0,0.0,1035.2829185662604,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_transit,3.1209396284721884,-1,670.4281498115618,0.0,-0.0,670.4281498115618,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_transit,3.1209396284721884,0,384.5302162655779,0.0,0.0,384.5302162655779,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_transit,3.1209396284721884,1,177.589117928309,0.0,-0.0,177.589117928309,False,True
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_transit,3.1209396284721884,2,49.60485479975493,0.0,0.0,49.60485479975493,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,twoomega_transit,3.1209396284721884,3,0.5774268799157294,0.0,-0.0,0.5774268799157294,True,False
"analytic:T(3,4)",analytic,3,4,12,-12,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,background,1.0,1,0.0,0.0,-0.0,0.0,True,True
"analytic:T(3,4)",analytic,3,4,12,-12,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
"analytic:T(3,4)",analytic,3,4,12,-12,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:3:1:1,ideal,2,3,6,-6,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:3:1:1,ideal,2,3,6,-6,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
ideal:3:1:1,ideal,2,3,6,-6,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,True
ideal:3:1:1,ideal,2,3,6,-6,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:3:1:1,ideal,2,3,6,-6,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:3:1:1,ideal,2,3,6,-6,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:3:1:1,ideal,2,3,6,-6,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:3:1:1,ideal,2,3,6,-6,unit,1.0,1,0.0,0.0,-0.0,0.0,True,True
ideal:3:1:1,ideal,2,3,6,-6,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:3:1:1,ideal,2,3,6,-6,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:3:1:1,ideal,2,3,6,-6,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:3:1:1,ideal,2,3,6,-6,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
ideal:3:1:1,ideal,2,3,6,-6,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,True
ideal:3:1:1,ideal,2,3,6,-6,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
ideal:3:1:1,ideal,2,3,6,-6,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,True
ideal:3:1:1,ideal,2,3,6,-6,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_transit,2.104017807247478,-3,1028.452169238724,0.0,-0.0,1028.452169238724,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_transit,2.104017807247478,-2,664.9334939338962,0.0,0.0,664.9334939338962,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_transit,2.104017807247478,-1,380.37165383778324,0.0,-0.0,380.37165383778324,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_transit,2.104017807247478,0,174.76664895038505,0.0,0.0,174.76664895038505,False,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_transit,2.104017807247478,1,48.11847927170176,0.0,-0.0,48.11847927170176,False,True
ideal:3:1:1,ideal,2,3,6,-6,twoomega_transit,2.104017807247478,2,0.427144801733342,0.0,0.0,0.427144801733342,True,False
ideal:3:1:1,ideal,2,3,6,-6,twoomega_transit,2.104017807247478,3,31.69264554047979,0.0,-0.0,31.69264554047979,False,False
ideal:3:1:1,ideal,2,3,6,-6,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:3:1:1,ideal,2,3,6,-6,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:3:1:1,ideal,2,3,6,-6,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:3:1:1,ideal,2,3,6,-6,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:3:1:1,ideal,2,3,6,-6,background,1.0,1,0.0,0.0,-0.0,0.0,True,True
ideal:3:1:1,ideal,2,3,6,-6,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:3:1:1,ideal,2,3,6,-6,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:5:1:1,ideal,2,5,10,-9,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:5:1:1,ideal,2,5,10,-9,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
ideal:5:1:1,ideal,2,5,10,-9,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:5:1:1,ideal,2,5,10,-9,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,True
ideal:5:1:1,ideal,2,5,10,-9,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:5:1:1,ideal,2,5,10,-9,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:5:1:1,ideal,2,5,10,-9,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:5:1:1,ideal,2,5,10,-9,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:5:1:1,ideal,2,5,10,-9,unit,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:5:1:1,ideal,2,5,10,-9,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,True
ideal:5:1:1,ideal,2,5,10,-9,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:5:1:1,ideal,2,5,10,-9,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:5:1:1,ideal,2,5,10,-9,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
ideal:5:1:1,ideal,2,5,10,-9,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,False
ideal:5:1:1,ideal,2,5,10,-9,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,True
ideal:5:1:1,ideal,2,5,10,-9,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,True
ideal:5:1:1,ideal,2,5,10,-9,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_transit,2.540027508505651,-3,1211.667834570164,0.0,-0.0,1211.667834570164,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_transit,2.540027508505651,-2,813.7232131336934,0.0,0.0,813.7232131336934,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_transit,2.540027508505651,-1,494.73542690593786,0.0,-0.0,494.73542690593786,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_transit,2.540027508505651,0,254.7044758868972,0.0,0.0,254.7044758868972,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_transit,2.540027508505651,1,93.63036007657134,0.0,-0.0,93.63036007657134,False,False
ideal:5:1:1,ideal,2,5,10,-9,twoomega_transit,2.540027508505651,2,11.513079474960328,0.0,0.0,11.513079474960328,False,True
ideal:5:1:1,ideal,2,5,10,-9,twoomega_transit,2.540027508505651,3,8.352634082064185,0.0,-0.0,8.352634082064185,True,False
ideal:5:1:1,ideal,2,5,10,-9,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:5:1:1,ideal,2,5,10,-9,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:5:1:1,ideal,2,5,10,-9,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:5:1:1,ideal,2,5,10,-9,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:5:1:1,ideal,2,5,10,-9,background,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:5:1:1,ideal,2,5,10,-9,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,True
ideal:5:1:1,ideal,2,5,10,-9,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:7:1:1,ideal,2,7,14,13,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:7:1:1,ideal,2,7,14,13,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
ideal:7:1:1,ideal,2,7,14,13,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:7:1:1,ideal,2,7,14,13,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,True
ideal:7:1:1,ideal,2,7,14,13,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:7:1:1,ideal,2,7,14,13,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:7:1:1,ideal,2,7,14,13,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:7:1:1,ideal,2,7,14,13,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:7:1:1,ideal,2,7,14,13,unit,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:7:1:1,ideal,2,7,14,13,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,True
ideal:7:1:1,ideal,2,7,14,13,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:7:1:1,ideal,2,7,14,13,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:7:1:1,ideal,2,7,14,13,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
ideal:7:1:1,ideal,2,7,14,13,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,False
ideal:7:1:1,ideal,2,7,14,13,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,True
ideal:7:1:1,ideal,2,7,14,13,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,True
ideal:7:1:1,ideal,2,7,14,13,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_transit,2.96042820949601,-3,1402.5380740108417,0.0,-0.0,1402.5380740108417,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_transit,2.96042820949601,-2,971.3999437046476,0.0,0.0,971.3999437046476,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_transit,2.96042820949601,-1,619.218648607168,0.0,-0.0,619.218648607168,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_transit,2.96042820949601,0,345.9941887184033,0.0,0.0,345.9941887184033,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_transit,2.96042820949601,1,151.72656403835344,0.0,-0.0,151.72656403835344,False,False
ideal:7:1:1,ideal,2,7,14,13,twoomega_transit,2.96042820949601,2,36.415774567018445,0.0,0.0,36.415774567018445,False,True
ideal:7:1:1,ideal,2,7,14,13,twoomega_transit,2.96042820949601,3,0.06182030439831185,0.0,-0.0,0.06182030439831185,True,False
ideal:7:1:1,ideal,2,7,14,13,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:7:1:1,ideal,2,7,14,13,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:7:1:1,ideal,2,7,14,13,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:7:1:1,ideal,2,7,14,13,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:7:1:1,ideal,2,7,14,13,background,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:7:1:1,ideal,2,7,14,13,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,True
ideal:7:1:1,ideal,2,7,14,13,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
