normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,18975.220015991035,18975.220015991035,69.17451340849225,FAIL_NOT_SUBLEADING
Mmax,M_max,45.0,18975.220015991035,421.6715559109119,1.5372114090776052,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),6.708203932499369,18975.220015991035,2828.6587895847065,10.311927619457288,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,18975.220015991035,1159.0300967454284,4.225265525279618,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,18975.220015991035,70.79500337965155,0.25808448631493713,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,18975.220015991035,4.3242470731333436,0.015764122202009314,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,18975.220015991035,1132.5000231754675,4.1285496543518,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,18975.220015991035,69.17451340849225,0.25217696033400944,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,18975.220015991035,69.17451340849225,0.25217696033400944,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,18975.220015991035,138.3490268169845,0.5043539206680189,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,736.723665,18975.220015991035,25.75622437212063,0.09389478945065818,FAIL_NOT_SUBLEADING
sqrtM_Lcert,sqrt(M_max) L_cert,109.82427970485217,18975.220015991035,172.7780056193957,0.6298653958341056,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,12061.372412689605,18975.220015991035,1.57322229732559,0.0057352108069986035,PASS_SUBLEADING_CORRECTION
