normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,11743.069835392786,11743.069835392786,42.809576969366866,FAIL_NOT_SUBLEADING
Mmax,M_max,95.0,11743.069835392786,123.61126142518722,0.45062712599333543,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),9.746794344808963,11743.069835392786,1204.8135438137174,4.392169923249359,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,11743.069835392786,717.2813467213318,2.614862335963524,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,11743.069835392786,43.81243895899548,0.15971905167232356,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,11743.069835392786,2.676118396651201,0.009755838812717603,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,11743.069835392786,700.8628542660344,2.555008419880387,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,11743.069835392786,42.809576969366866,0.15606309985253072,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,11743.069835392786,42.809576969366866,0.15606309985253072,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,11743.069835392786,85.61915393873373,0.31212619970506145,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,1555.305515,11743.069835392786,7.550329965487704,0.027524866694352886,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,159.57097892686517,11743.069835392786,73.59151340905723,0.2682792150381394,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,25462.897315678056,11743.069835392786,0.46118356798942606,0.0016812531754981427,PASS_SUBLEADING_CORRECTION
