normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,417.9921983978666,417.9921983978666,1.5237982436225384,FAIL_NOT_SUBLEADING
Mmax,M_max,71.0,417.9921983978666,5.887214061941783,0.021461947093275188,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),8.426149773176359,417.9921983978666,49.60654743267143,0.18084158063192374,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,417.9921983978666,25.531484627827176,0.09307549658122388,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,417.9921983978666,1.559494913540239,0.0056851673770450615,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,417.9921983978666,0.09525589368614994,0.0003472571116159649,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,417.9921983978666,24.94707170582576,0.09094500853022819,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,417.9921983978666,1.5237982436225384,0.005555034510612971,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,417.9921983978666,1.5237982436225384,0.005555034510612971,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,417.9921983978666,3.0475964872450767,0.011110069021225941,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1162.386227,417.9921983978666,0.3595983750398194,0.0013109224870594912,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,137.9498653940757,417.9921983978666,3.030029766276361,0.011046029216988119,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,19030.1653622436,417.9921983978666,0.021964717092116042,8.007277995838115e-05,PASS_SUBLEADING_CORRECTION
