status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,256,639,384,6,0.00017818236874286947,-0.005377693351353404,0.002333953648882018,0.779553829755441,0.38040589495637217,-10.57589872917664,5.78204529130943,61.16977167431899,34.76620286458111,-249.04976700534726,155.4128024122876,512.1636489232453,389.5400208710898,3_1,0_1,61.16977167431899,30.584885837159494,639,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,256,639,384,6,0.0003039083573205262,-0.012977915574267286,0.0039807980132847325,1.6912257141300033,0.648821381525506,-19.99878382492086,9.861872972238464,109.40917535586259,59.29733495738948,-393.6159210018515,265.0725199183768,619.1613170108494,664.4005727882877,4_1,0_1,109.40917535586259,54.70458767793129,639,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
