normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,48.86769896350333,48.86769896350333,0.17814809495459083,FAIL_NOT_SUBLEADING
Mmax,M_max,95.0,48.86769896350333,0.5143968311947719,0.0018752431047851664,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),9.746794344808963,48.86769896350333,5.013720125276854,0.018277608888862065,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,48.86769896350333,2.984899980588583,0.010881507753597934,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,48.86769896350333,0.18232141236631275,0.0006646560605758566,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,48.86769896350333,0.011136419184368229,4.05980208683992e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,48.86769896350333,2.9165759428380924,0.010632431217910302,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,48.86769896350333,0.17814809495459083,0.0006494421552292115,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,48.86769896350333,0.17814809495459083,0.0006494421552292115,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,48.86769896350333,0.35629618990918166,0.001298884310458423,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1555.305515,48.86769896350333,0.0314199997956693,0.00011454218687997826,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,159.57097892686517,48.86769896350333,0.30624427632232837,0.0011164191393238238,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,25462.897315678056,48.86769896350333,0.0019191727617506604,6.996379585009016e-06,PASS_SUBLEADING_CORRECTION
