normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,6564.721649633943,6564.721649633943,23.9318134594976,FAIL_NOT_SUBLEADING
Mmax,M_max,83.0,6564.721649633943,79.09303192330053,0.28833510192165784,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),9.1104335791443,6564.721649633943,720.5718139103691,2.6268577945930653,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,6564.721649633943,400.9813832076746,1.461785004120089,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,6564.721649633943,24.492442827047444,0.08928765059475047,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,6564.721649633943,1.4960289448787218,0.005453801021531962,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,6564.721649633943,391.8029627106089,1.4283249034620735,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,6564.721649633943,23.9318134594976,0.08724386592874454,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,6564.721649633943,23.9318134594976,0.08724386592874454,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,6564.721649633943,47.8636269189952,0.1744877318574891,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,1358.845871,6564.721649633943,4.831101002502103,0.017611867519519143,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,149.15271147036123,6564.721649633943,44.01342479743285,0.160451749241268,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,22246.531338960827,6564.721649633943,0.29508967261502944,0.0010757548264427768,PASS_SUBLEADING_CORRECTION
