label,returncode,outdir,command
D1_ultra_paired_48_64_80,0,outputs_routeB_BEM_v14_stageD\grids\D1_ultra_paired_48_64_80,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageD\grids\D1_ultra_paired_48_64_80 --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 4000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 7200 --grid-run-timeout 9000 --grid-mode paired --n-center-list 48,64,80 --n-theta-list 8,10,12 --n-sphere-list 256,384,512 --tube-fraction-list 0.24,0.20,0.16 --outer-factor-list 3.2,3.8,4.4 --pair-fit-min-M 14 --pair-fit-tail-frac 0.6 --length-samples 48000 --grid-run-timeout 7200"
D2_ultra_outer_anchored,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 4000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 7200 --grid-run-timeout 9000 --grid-mode paired --n-center-list 64,64,64,64 --n-theta-list 10,10,10,10 --n-sphere-list 384,384,384,384 --tube-fraction-list 0.20,0.20,0.20,0.20 --outer-factor-list 3.0,3.8,4.6,5.4 --pair-fit-min-M 14 --pair-fit-tail-frac 0.6 --length-samples 48000 --grid-run-timeout 7200"
D3_ultra_tube_anchored,0,outputs_routeB_BEM_v14_stageD\grids\D3_ultra_tube_anchored,"C:\Program Files\Python313\python.exe C:\workspace\projects\SwirlStringTheory\papers\SST-CANON\Derive_Constants\routeB_RT_bem_v3_1_sstcore_package\routeB_RT_bem_v14_certified_convergence.py --outdir outputs_routeB_BEM_v14_stageD\grids\D3_ultra_tube_anchored --ideal ideal.txt --v13-script  --v8-script  --from-bemv13-outdirs  --ideal-xml-knot-ids 0:1:1,3:1:1,4:1:1 --target 3_1 --reference 0_1 --mu-mode inverse_outer_radius --mu-value 1.0 --boundary-subspace all --max-raw-modes 0 --fit-min-M 4 --counterterm-fit-min-M 4 --fit-tail-frac 0.75 --counterterm-tail-frac 0.75 --fit-models sqrt,sqrt+inv,sqrt+inv+threehalf --counterterm-models hk,hk+inv_sqrt,hk+inv_sqrt+inv --soft-index-count 4 --soft-volume-mode unit_ball --soft-volume-value 0.0 --length-samples 4000 --length-fit-model hk+inv_sqrt+inv --length-coeff A_M --length-fit-min-M 4 --length-fit-tail-frac 0.75 --pair-fit-model hk+inv_sqrt+inv --pair-fit-min-M 4 --pair-fit-tail-frac 0.75 --normalizers raw,Mmax,sqrtM,Lcert,Lcert2,Lcert3,NsoftV,NsoftV_Lcert,leading_full_cert,leading_half_cert,M_Lcert,sqrtM_Lcert,M_Lcert2 --preferred-normalizer M_Lcert2 --subleading-threshold 0.05 --alpha-cv-threshold 0.01 --min-grid-runs 3 --subrun-timeout 7200 --grid-run-timeout 9000 --grid-mode paired --n-center-list 64,64,64,64 --n-theta-list 10,10,10,10 --n-sphere-list 384,384,384,384 --tube-fraction-list 0.28,0.22,0.18,0.14 --outer-factor-list 4.0,4.0,4.0,4.0 --pair-fit-min-M 14 --pair-fit-tail-frac 0.6 --length-samples 48000 --grid-run-timeout 7200"
