normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,19554.968467268904,19554.968467268904,71.28799704571367,FAIL_NOT_SUBLEADING
Mmax,M_max,49.0,19554.968467268904,399.0809891279368,1.4548570825655849,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),7.0,19554.968467268904,2793.5669238955575,10.183999577959094,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,19554.968467268904,1194.441854975706,4.354359740917396,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,19554.968467268904,72.95799772348398,0.26596972195983803,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,19554.968467268904,4.456365464460516,0.016245762226455303,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,19554.968467268904,1167.1012100894964,4.2546889173546605,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,19554.968467268904,71.28799704571367,0.2598817037877557,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,19554.968467268904,71.28799704571367,0.2598817037877557,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,19554.968467268904,142.57599409142733,0.5197634075755114,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,802.210213,19554.968467268904,24.376364387259308,0.0888644845085183,FAIL_NOT_SUBLEADING
sqrtM_Lcert,sqrt(M_max) L_cert,114.601459,19554.968467268904,170.63455071081515,0.6220513915596281,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,13133.49440492868,19554.968467268904,1.4889387290506935,0.00542795350938445,PASS_SUBLEADING_CORRECTION
