knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21896327413390757,0.2164792973121316,0.0024839768217759517,0.0012419884108879758
3_1,0_1,2,0.4349924311620342,0.43242773370773624,0.0025646974542979373,0.0012823487271489686
3_1,0_1,3,0.6502766784038735,0.644651634436314,0.005625043967559473,0.0028125219837797366
3_1,0_1,4,0.8622954655474797,0.850505920414544,0.01178954513293573,0.005894772566467865
3_1,0_1,5,0.943382179064847,0.9316838599201078,0.011698319144739178,0.005849159572369589
3_1,0_1,6,1.0243422635065318,1.012577696084605,0.011764567421926886,0.005882283710963443
3_1,0_1,7,1.1038347274995277,1.0923325823886536,0.011502145110874107,0.005751072555437053
3_1,0_1,8,1.1819257526568363,1.1706849191047635,0.011240833552072838,0.005620416776036419
3_1,0_1,9,1.256310679932876,1.245076003865103,0.011234676067773064,0.005617338033886532
3_1,0_1,10,1.296151014479935,1.2849787249369318,0.011172289543003311,0.0055861447715016554
3_1,0_1,11,1.3347220799073898,1.323599268716803,0.011122811190586779,0.005561405595293389
3_1,0_1,12,1.372115099310683,1.361060810463492,0.011054288847190952,0.005527144423595476
3_1,0_1,13,1.4091366169967077,1.3981383364729303,0.010998280523777382,0.005499140261888691
3_1,0_1,14,1.443631814173975,1.432714719528456,0.010917094645519043,0.005458547322759522
3_1,0_1,15,1.4768994171578516,1.466020811469323,0.010878605688528609,0.005439302844264304
3_1,0_1,16,1.5074555794320115,1.4966229650504221,0.010832614381589334,0.005416307190794667
3_1,0_1,17,1.5299960442858747,1.5214898501112917,0.008506194174582982,0.004253097087291491
3_1,0_1,18,1.5506672264470698,1.546353353786467,0.00431387266060268,0.00215693633030134
3_1,0_1,19,1.5708979123384612,1.5689056113703501,0.0019923009681110937,0.0009961504840555468
3_1,0_1,20,1.5907099898842263,1.5895879174246492,0.0011220724595770726,0.0005610362297885363
3_1,0_1,21,1.609738956197935,1.6098195683981835,-8.06122002485754e-05,-4.03061001242877e-05
3_1,0_1,22,1.6278832537858101,1.62963268771152,-0.001749433925709809,-0.0008747169628549045
3_1,0_1,23,1.6457394431521206,1.6486624221771287,-0.0029229790250080434,-0.0014614895125040217
3_1,0_1,24,1.6635745915768396,1.6667935510631315,-0.003218959486291917,-0.0016094797431459584
3_1,0_1,25,1.6790668438601992,1.682299675402618,-0.0032328315424188236,-0.0016164157712094118
3_1,0_1,26,1.6938992798566765,1.6971394221877893,-0.0032401423311128053,-0.0016200711655564026
3_1,0_1,27,1.704014430845793,1.7093542499381766,-0.00533981909238368,-0.00266990954619184
3_1,0_1,28,1.712104464010437,1.7215682870473643,-0.009463823036927277,-0.0047319115184636384
3_1,0_1,29,1.7201852033071305,1.7307819255344794,-0.010596722227348865,-0.005298361113674432
3_1,0_1,30,1.7272563200064763,1.738125684918586,-0.010869364912109658,-0.005434682456054829
3_1,0_1,31,1.7329285291596501,1.744800943773903,-0.011872414614252813,-0.0059362073071264065
3_1,0_1,32,1.7384583783819734,1.7514748430879186,-0.013016464705945197,-0.006508232352972598
3_1,0_1,33,1.7439773672956436,1.7573834186350448,-0.013406051339401204,-0.006703025669700602
3_1,0_1,34,1.7486846638166051,1.7632891540712508,-0.014604490254645608,-0.007302245127322804
3_1,0_1,35,1.7533868218417987,1.7680331765769375,-0.014646354735138756,-0.007323177367569378
3_1,0_1,36,1.755148280791937,1.772776952612986,-0.01762867182104899,-0.008814335910524496
3_1,0_1,37,1.7566639865716382,1.7767703218762663,-0.02010633530462802,-0.01005316765231401
3_1,0_1,38,1.7581641486299346,1.7807176505090954,-0.02255350187916072,-0.01127675093958036
3_1,0_1,39,1.7596638606671673,1.7844150214270658,-0.024751160759898472,-0.012375580379949236
3_1,0_1,40,1.7610993671539243,1.7881117129767847,-0.027012345822860384,-0.013506172911430192
3_1,0_1,41,1.7623590828186761,1.7911797173161046,-0.028820634497428443,-0.014410317248714222
3_1,0_1,42,1.7636179028530976,1.794247623902988,-0.03062972104989048,-0.01531486052494524
3_1,0_1,43,1.7648291474691575,1.7969267765453916,-0.032097629076234035,-0.016048814538117018
3_1,0_1,44,1.7660395383408536,1.799605731176223,-0.033566192835369435,-0.016783096417684717
3_1,0_1,45,1.7671525061359301,1.8019511727513797,-0.034798666615449614,-0.017399333307724807
3_1,0_1,46,1.7681995783193258,1.8042963156759222,-0.03609673735659635,-0.018048368678298177
3_1,0_1,47,1.769231033617384,1.806593387171042,-0.03736235355365802,-0.01868117677682901
3_1,0_1,48,1.770260451891983,1.8085929831955112,-0.03833253130352832,-0.01916626565176416
3_1,0_1,49,1.771073220361435,1.810544348472795,-0.03947112811136,-0.01973556405568
3_1,0_1,50,1.7718817871791857,1.8124957131756791,-0.040613925996493494,-0.020306962998246747
3_1,0_1,51,1.7726048087334085,1.8141421429067257,-0.041537334173317175,-0.020768667086658588
3_1,0_1,52,1.7732846005170315,1.815787869372315,-0.04250326885528355,-0.021251634427641775
3_1,0_1,53,1.7738954718076427,1.8172993841916072,-0.04340391238396446,-0.02170195619198223
3_1,0_1,54,1.774505304560031,1.8188106160356186,-0.04430531147558758,-0.02215265573779379
3_1,0_1,55,1.7750680664881808,1.820043090148227,-0.04497502366004613,-0.022487511830023066
3_1,0_1,56,1.7756304785177655,1.8212684837730189,-0.04563800525525341,-0.022819002627626706
3_1,0_1,57,1.7761694290129328,1.8224887661637836,-0.04631933715085079,-0.023159668575425396
3_1,0_1,58,1.7766750646700789,1.8237088808260327,-0.04703381615595381,-0.023516908077976906
3_1,0_1,59,1.7771803681792715,1.8247539047674977,-0.04757353658822616,-0.02378676829411308
3_1,0_1,60,1.7741227007218094,1.8257989271537811,-0.05167622643197167,-0.025838113215985836
3_1,0_1,61,1.7710445053538775,1.8266923222557694,-0.05564781690189191,-0.027823908450945956
