knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.2154311841492448,0.21566076392162736,-0.00022957977238255434,-0.00011478988619127717
3_1,0_1,2,0.43071499385357326,0.43118050283940357,-0.00046550898583030964,-0.00023275449291515482
3_1,0_1,3,0.6453291813138835,0.6457404627749744,-0.0004112814610909288,-0.0002056407305454644
3_1,0_1,4,0.8326337651893654,0.8126614843863966,0.019972280802968756,0.009986140401484378
3_1,0_1,5,0.916873467993145,0.896888637151574,0.01998483084157099,0.009992415420785494
3_1,0_1,6,1.0009302895974548,0.9810001706450957,0.019930118952359077,0.009965059476179539
3_1,0_1,7,1.084970993424768,1.0651001869276417,0.019870806497126248,0.009935403248563124
3_1,0_1,8,1.1687403110868935,1.148869471390059,0.019870839696834564,0.009935419848417282
3_1,0_1,9,1.2523390561314125,1.2324012099957287,0.019937846135683834,0.009968923067841917
3_1,0_1,10,1.2941686742362066,1.274235241133887,0.019933433102319542,0.009966716551159771
3_1,0_1,11,1.335680393939133,1.3157481202843764,0.019932273654756694,0.009966136827378347
3_1,0_1,12,1.377144778377285,1.3572156616202151,0.019929116757069876,0.009964558378534938
3_1,0_1,13,1.4185662289324168,1.398647231116136,0.019918997816280815,0.009959498908140407
3_1,0_1,14,1.4599681848681407,1.4400583543313437,0.01990983053679707,0.009954915268398534
3_1,0_1,15,1.5010266751903996,1.4811210789553417,0.019905596235057832,0.009952798117528916
3_1,0_1,16,1.5420583634384375,1.5221549301145298,0.01990343332390765,0.009951716661953824
3_1,0_1,17,1.5658784452620798,1.545975412726512,0.0199030325355678,0.0099515162677839
3_1,0_1,18,1.5894575303767313,1.5695550306881758,0.01990249968855551,0.009951249844277754
3_1,0_1,19,1.6127633273724178,1.5928612357950473,0.01990209157737044,0.00995104578868522
3_1,0_1,20,1.6360432040217505,1.6161414147070419,0.01990178931470865,0.009950894657354326
3_1,0_1,21,1.6592017081543116,1.6393008504087376,0.01990085774557393,0.009950428872786965
3_1,0_1,22,1.6823578763943396,1.6624584518187444,0.019899424575595237,0.009949712287797619
3_1,0_1,23,1.705437430474533,1.68553891404707,0.019898516427462987,0.009949258213731493
3_1,0_1,24,1.7280638316628378,1.7081656443404025,0.019898187322435312,0.009949093661217656
3_1,0_1,25,1.7506600276043016,1.730762230628065,0.019897796976236615,0.009948898488118307
3_1,0_1,26,1.7656919854842203,1.7478407937790457,0.017851191705174685,0.008925595852587342
3_1,0_1,27,1.780714779341559,1.7649193533716978,0.015795425969861165,0.007897712984930583
3_1,0_1,28,1.795159298975651,1.779951351931234,0.01520794704441708,0.00760397352220854
3_1,0_1,29,1.809603342809325,1.7949741894588713,0.014629153350453672,0.007314576675226836
3_1,0_1,30,1.823711425739079,1.8094187358684417,0.014292689870637254,0.007146344935318627
3_1,0_1,31,1.8377488701339755,1.823862801649365,0.013886068484610492,0.006943034242305246
3_1,0_1,32,1.8516990607058492,1.8379710086197256,0.013728052086123599,0.006864026043061799
3_1,0_1,33,1.8656142941761606,1.852008509795512,0.013605784380648744,0.006802892190324372
3_1,0_1,34,1.8794889465066116,1.865958730431708,0.013530216074903567,0.006765108037451784
3_1,0_1,35,1.8929562612818935,1.8798741289117968,0.0130821323700967,0.00654106618504835
3_1,0_1,36,1.9064189076301505,1.8937488654889356,0.012670042141214921,0.0063350210706074606
3_1,0_1,37,1.919647834828383,1.9069778370612909,0.0126699977670921,0.00633499888354605
3_1,0_1,38,1.932795082845325,1.92012521532855,0.012669867516775124,0.006334933758387562
3_1,0_1,39,1.9433593015172435,1.9306894468449791,0.012669854672264336,0.006334927336132168
3_1,0_1,40,1.95375675309057,1.9410869063049616,0.01266984678560834,0.00633492339280417
