normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-120.53954345561084,-120.53954345561084,0.43942912166482173,FAIL_NOT_SUBLEADING
Mmax,M_max,103.0,-120.53954345561084,-1.1702868296661246,0.0042663021520856475,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),10.14889156509222,-120.53954345561084,-11.877114134337049,0.04329823792543682,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-120.53954345561084,-7.362705602109969,0.02684087862837551,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-120.53954345561084,-0.44972323794559876,0.0016394743316368123,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-120.53954345561084,-0.027469656085435973,0.00010014113626125551,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-120.53954345561084,-7.194174067125297,0.026226493819307348,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-120.53954345561084,-0.43942912166482173,0.0016019469414883406,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-120.53954345561084,-0.43942912166482173,0.0016019469414883406,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-120.53954345561084,-0.8788582433296435,0.003203893882976681,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1686.278611,-120.53954345561084,-0.07148257866126183,0.0002605910546444224,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,166.1539686560517,-120.53954345561084,-0.7254689396263213,0.0026447103564192645,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,27607.141300156207,-120.53954345561084,-0.004366245028598046,1.591722652074575e-05,PASS_SUBLEADING_CORRECTION
