E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,action_bem,action_pressure,action_total,pressure_Ep,pressure_kappa_eff,d_action_bem_dlogE,d2_action_bem_dlogE2,d_action_pressure_dlogE,d2_action_pressure_dlogE2,d_action_total_dlogE,d2_action_total_dlogE2,d_lambda_min_dlogE,d2_lambda_min_dlogE2
259.9999999999999,259.9999999999999,334.47212108549604,105.0602686896255,496.19443751179733,282.75806681641654,547.9084917808768,2,3,3532.180823111833,2272.1073509575535,5804.2881740693865,274.0748756567669,6736.341149140669,-0.011564304036922584,0.010895104911684854,-979.5043352469951,8644.157218828022,-979.515899551032,8644.168112237887,-0.0046491573045012325,0.004379491696050522
260.17862621209105,260.17862621209105,334.47211711849184,105.06026868899492,496.194437510812,282.7580636234311,547.9084910058727,2,3,3532.1808151696077,2271.4346391343734,5803.615454303981,274.0748756567669,6736.341149140669,-0.011556821409612894,0.016335999276815727,-973.5676318008918,12975.150062990142,-973.5791886234656,12975.166398650501,-0.004646149522159249,0.006566478211265103
260.3573751446575,260.3573751446575,334.4721131566198,105.06026868836473,496.1944375098294,282.7580604345771,547.9084902318721,2,3,3532.1808072376602,2270.770081824564,5802.950889062224,274.0748756567669,6736.341149140669,-0.011541865300387144,0.021764011115639192,-961.6819805298001,17323.989762893878,-961.6935223955661,17324.011527413386,-0.004640137747628614,0.008747892186318218
260.5362468820117,260.5362468820117,334.47210919987344,105.06026868773495,496.1944375088494,282.75805724984923,547.9084894588736,2,3,3532.1807993159787,2270.113695846709,5802.294495162688,274.0748756567669,6736.341149140669,-0.011526926886290312,0.02173655099382188,-949.7718152459711,17359.720284025767,-949.783342173323,17359.742020237725,-0.00463413362740539,0.00873693780130358
260.71524150852287,260.71524150852287,334.4721052482462,105.06026868710543,496.1944375078722,282.75805406924235,547.908488686876,2,3,3532.18079140455,2269.4654980540845,5801.646289458635,274.0748756567669,6736.341149140669,-0.011512008495628834,0.02170909087199213,-937.8370853886008,17395.52449929889,-937.8485973980278,17395.546208559303,-0.004628136899555102,0.008725983416283611
260.8943591086194,260.8943591086194,334.472101301732,105.06026868647638,496.19443750689743,282.7580508927515,547.9084879158779,2,3,3532.1807835033605,2268.825505334722,5801.006288838083,274.0748756567669,6736.341149140669,-0.011497107800096273,0.021682647791724463,-925.877740293974,17431.402559936163,-925.889237402007,17431.42424360104,-0.004622147826012224,0.00871483833597786
261.0735997667866,261.0735997667866,334.4720973603239,105.06026868584766,496.1944375059255,282.758047720371,547.9084871458784,2,3,3532.1807756123985,2268.1937346114896,5800.374510223888,274.0748756567669,6736.341149140669,-0.011482225731015205,0.02165484865607148,-913.8937291936018,17467.354617985082,-913.9052114188671,17467.376273850794,-0.004616166406776756,0.008703905139334722
261.25296356756866,261.25296356756866,334.47209342401595,105.06026868521934,496.19443750495617,282.7580445520961,547.908486376876,2,3,3532.1807677316506,2267.570202842154,5799.750970573805,274.0748756567669,6736.341149140669,-0.011467363219708204,0.021627388534255942,-901.8850012149196,17503.38082716614,-901.8964685769752,17503.402453876683,-0.004610192350810394,0.008693014319416825
261.4324505955671,261.4324505955671,334.4720894928014,105.06026868459145,496.1944375039895,282.7580413879214,547.9084856088695,2,3,3532.180759861104,2266.9549270194584,5799.135686880562,274.0748756567669,6736.341149140669,-0.011452518869191408,0.021599928412440406,-889.8515053782612,17539.481340724626,-889.8629578975961,17539.502939635888,-0.0046042258909437805,0.008682123499498928
261.61206093544246,261.61206093544246,334.47208556667397,105.06026868396387,496.19443750302537,282.75803822784195,547.9084848418573,2,3,3532.1807520007455,2266.3479241711943,5798.52867617194,274.0748756567669,6736.341149140669,-0.011437694076448679,0.021572807304472974,-877.7931906005833,17575.65631104738,-877.8046282948926,17575.677883685334,-0.004598266794346273,0.008671232679581031
