knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,215,0.8063771416645832,1.0000217227191353,2.209434710538245,216,216,0.0191532329742465,0.5999565021903132,1.6667875026759664,24,6,72,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,215,0.806500255535627,1.0006325505623974,2.198455898180797,216,216,0.007488801564109888,0.3628419930517631,2.7560205796172546,24,6,72,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,215,0.8065269120128523,1.003464069228302,2.2189669379264796,216,216,0.005885204138970267,0.2982008851595394,3.3534441035109386,24,6,72,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
