knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21505106457175693,0.21520372821686304,-0.00015266364510610475,-7.633182255305238e-05
3_1,0_1,2,0.42999866135232123,0.4303061412416712,-0.00030747988934998194,-0.00015373994467499097
3_1,0_1,3,0.6444254489227055,0.6446798570761869,-0.00025440815348143353,-0.00012720407674071676
3_1,0_1,4,0.8183934992790729,0.7957276953918879,0.022665803887184977,0.011332901943592488
3_1,0_1,5,0.9027172689546827,0.8800442882575199,0.022672980697162837,0.011336490348581418
3_1,0_1,6,0.9869527441292733,0.9643001085688364,0.02265263556043684,0.01132631778021842
3_1,0_1,7,1.0711716249962377,1.0485463838473248,0.022625241148912956,0.011312620574456478
3_1,0_1,8,1.1551555583659807,1.1325285786455228,0.022626979720457907,0.011313489860228954
3_1,0_1,9,1.2390268493041554,1.2163306615246365,0.022696187779518873,0.011348093889759436
3_1,0_1,10,1.2811564268564628,1.2584620198893202,0.022694406967142644,0.011347203483571322
3_1,0_1,11,1.323099929683851,1.3004064216108466,0.02269350807300441,0.011346754036502205
3_1,0_1,12,1.3649816011731992,1.3422888167688471,0.022692784404352073,0.011346392202176037
3_1,0_1,13,1.4067915742336319,1.3841024450826025,0.022689129151029386,0.011344564575514693
3_1,0_1,14,1.448582606659428,1.4258965335259437,0.022686073133484363,0.011343036566742182
3_1,0_1,15,1.4900839385710947,1.4673980306547865,0.0226859079163082,0.0113429539581541
3_1,0_1,16,1.531545785448163,1.5088612455732389,0.022684539874924248,0.011342269937462124
3_1,0_1,17,1.5557505095465285,1.533066042084761,0.022684467461767444,0.011342233730883722
3_1,0_1,18,1.579640304529618,1.5569559953775256,0.022684309152092297,0.011342154576046148
3_1,0_1,19,1.603478213548391,1.5807938764865042,0.022684337061886772,0.011342168530943386
3_1,0_1,20,1.6271361016551227,1.6044522229066205,0.022683878748502195,0.011341939374251098
3_1,0_1,21,1.65078131461117,1.6280974488266569,0.022683865784513202,0.011341932892256601
3_1,0_1,22,1.674384964220273,1.6517015608898964,0.02268340333037666,0.01134170166518833
3_1,0_1,23,1.6979630724810693,1.6752797110002917,0.022683361480777542,0.011341680740388771
3_1,0_1,24,1.721238064063236,1.6985547619524533,0.022683302110782844,0.011341651055391422
3_1,0_1,25,1.744342175621637,1.7216589470111956,0.022683228610441475,0.011341614305220737
