model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,162,54,215,0.1536092427749943,0.6851358761130164,0.06183628384632981,0.3425679380565082,-0.6989479320667675,0.666782100214902,8_1,0_1,True,0.75,215,,,,
sqrt+inv,PASS_FIT,162,54,215,0.12362580986364514,-1.8845449904663425,0.2808014797511382,-0.9422724952331712,54.08037703248727,5.915186300888528,8_1,0_1,True,0.75,215,-280.3978879769342,30.152309193206197,,
sqrt+inv+threehalf,PASS_FIT,162,54,215,0.08422807927178018,-16.489485292426675,1.098364532641248,-8.244742646213338,516.8603682427884,34.50561673359443,8_1,0_1,True,0.75,215,-5050.921674752798,353.8486395604803,16002.30589219219,1184.9396752344085
