normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-148.8003391177319,-148.8003391177319,0.5424543717971824,FAIL_NOT_SUBLEADING
Mmax,M_max,475.0,-148.8003391177319,-0.31326387182680404,0.001142009203783542,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),21.79449471770337,-148.8003391177319,-6.827427799776585,0.02488951355942903,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-148.8003391177319,-9.088910236510369,0.033133789357605616,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-148.8003391177319,-0.5551619692343758,0.002023853164934308,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-148.8003391177319,-0.03390998525281105,0.00012361947463984866,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-148.8003391177319,-8.880866064126508,0.0323753605024989,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-148.8003391177319,-0.5424543717971824,0.001977527384860714,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-148.8003391177319,-0.5424543717971824,0.001977527384860714,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-148.8003391177319,-1.0849087435943647,0.003955054769721428,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,7776.527575,-148.8003391177319,-0.019134547866337618,6.975534601601182e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,356.811556116657,-148.8003391177319,-0.4170278023985375,0.0015202825202775404,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,127314.48657839028,-148.8003391177319,-0.0011687620404934227,4.260743505124859e-06,PASS_SUBLEADING_CORRECTION
