knot,raw_points,raw_arclength,parse_gate_G1,alpha_blind_gate_G2,operator_gate_G3,invariance_gate_G4,invariance_rel_range_S_logdet,resolution_gate_G5,resolution_rel_range_S_logdet,candidate_status,S_logdet,S_trace,S_mean_impedance,S_rel_spread,min_impedance_eig,max_impedance_eig,positive_spectrum,n_modes_used,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,operator_backend
0_1,160,6.282781587401153,PASS,PASS_NO_ALPHA_OR_EM_CONSTANTS_USED,PASS,PASS,0.0,PASS,0.03144864754606086,BEM_V3_ROUTE_B_CANDIDATE_NOT_ALPHA_DERIVATION,0.9840715681818535,5.101741621495487,0.8502902702492477,0.061297399657934244,0.8069715872752818,0.9237614501831148,True,6,48,48,0.04616525305762713,0.5280590493712307,1.8937276071505975,BEM_V3_AREA_SYMMETRIC_STEKLOV
3_1,160,29.018673412333438,PASS,PASS_NO_ALPHA_OR_EM_CONSTANTS_USED,PASS,PASS,0.0,PASS,0.03189331082709252,BEM_V3_ROUTE_B_CANDIDATE_NOT_ALPHA_DERIVATION,0.9800880980158961,5.105032956268764,0.850838826044794,0.06096320592982659,0.8073054724188826,0.9238534158510155,True,6,48,48,0.008511903302952777,0.29271076468005364,3.416341729328083,BEM_V3_AREA_SYMMETRIC_STEKLOV
4_1,160,42.93469339154911,PASS,PASS_NO_ALPHA_OR_EM_CONSTANTS_USED,PASS,PASS,0.0,PASS,0.028147700105243877,BEM_V3_ROUTE_B_CANDIDATE_NOT_ALPHA_DERIVATION,1.0062619272321502,5.083533142660017,0.8472555237766696,0.0634282064311718,0.8072060597134336,0.9238610697017033,True,6,48,48,0.007663222563851097,0.23100643673584811,4.328883706143144,BEM_V3_AREA_SYMMETRIC_STEKLOV
